Issue Type,Custom field (Patch Info),Issue key,Issue id,Parent id,Summary,Assignee,Reporter,Priority,Status,Resolution,Created,Updated,Due Date
Bug,,PIG-4686,12896418,,Backend code should not call AvroStorageUtils.getPaths,mitdesai,mitdesai,Major,Resolved,Fixed,25/Sep/15 15:56,07/Feb/16 23:53,
Bug,,PIG-4793,12935573,,AvroStorage issues during write into HDFS,,lenovomi,Major,Resolved,Invalid,01/Feb/16 09:52,05/Feb/16 06:01,
Improvement,,PIG-4692,12902546,,MultiQuery and Union optimizer in Tez should terminate more than one output in scalar,,rohini,Major,Resolved,Invalid,05/Oct/15 23:45,04/Feb/16 04:17,
Improvement,,PIG-3770,12695822,,"Enhance DBStorage to make it more flexible (should batch statements?, rollback on job failure, support command line arguments etc.)",,nezihyigitbasi,Major,Open,,18/Feb/14 23:22,04/Feb/16 01:04,
Bug,,PIG-4794,12936166,,Please delete old releases from mirroring system,daijy,sebb,Major,Resolved,Fixed,02/Feb/16 22:54,03/Feb/16 19:50,
Bug,,PIG-3068,12617636,,Wrong length is used into DataByteArray to load data,,tolusha,Major,Resolved,Invalid,26/Nov/12 15:49,30/Jan/16 00:25,
Bug,,PIG-4347,12758273,,TEZ vertex intialization failed,,Alexandre LINTE,Major,Resolved,Invalid,27/Nov/14 18:34,30/Jan/16 00:15,
Bug,,PIG-4684,12895303,,Exception should be changed to warning when job diagnostics cannot be fetched,mitdesai,mitdesai,Major,Patch Available,,22/Sep/15 01:48,26/Jan/16 21:27,
Bug,,PIG-4377,12766541,,Skewed outer join produce wrong result if a key is oversampled,daijy,daijy,Major,Closed,Fixed,09/Jan/15 21:38,18/Jan/16 17:27,
Improvement,,PIG-4780,12929971,,Reduce time taken by time consuming testcases,,rohini,Major,Open,,13/Jan/16 21:55,13/Jan/16 22:00,
Bug,,PIG-4184,12742551,,UDF backward compatibility issue after POStatus.STATUS_NULL refactory,daijy,daijy,Major,Closed,Fixed,18/Sep/14 18:48,10/Jan/16 01:47,
Bug,,PIG-4762,12922117,,XMLLoader issue when the parent and child tags starts with the same name(See Description).,,mshylesh,Major,Open,,15/Dec/15 19:31,24/Dec/15 09:16,
Bug,,PIG-4751,12917366,,XPath/XPathAll - ignoreNamspace breaks searching for XML attributes,,dhoy,Major,Open,,01/Dec/15 20:30,17/Dec/15 05:21,
Bug,,PIG-4529,12826650,,Pig on tez hit counter limit imposed by MR,daijy,daijy,Major,Closed,Fixed,01/May/15 21:32,10/Dec/15 23:56,
Bug,Patch Available,PIG-4551,12829932,,Partition filter is not pushed down in case of SPLIT,knoguchi,rohini,Major,Patch Available,,14/May/15 18:31,10/Dec/15 20:30,
Bug,,PIG-4758,12920082,,In PigStorage when Using -tagPath or -tagFile Option columns order out of sync,,opensource@xplenty.com,Major,Open,,08/Dec/15 13:52,08/Dec/15 13:52,
Task,,PIG-2397,12533834,,Running TPC-H Benchmark on Pig,,jay23jack,Major,Open,,05/Dec/11 03:57,07/Dec/15 08:30,
Bug,,PIG-4756,12919499,,Groovy algebraic UDF only works when return type is long,daijy,daijy,Major,Open,,06/Dec/15 10:26,07/Dec/15 02:34,
Bug,,PIG-4753,12917428,,Pigmix should have option to delete outputs after completing the tests,mitdesai,mitdesai,Major,Resolved,Fixed,02/Dec/15 00:56,03/Dec/15 22:32,
Bug,,PIG-3357,12653407,,Pig doesn't take care of declared float type and converts it to double,,serega_sheypak,Major,Open,,18/Jun/13 09:42,03/Dec/15 00:16,
Bug,,PIG-4743,12915110,,PIG HBaseStorage with HBase not working,,shashikantkulkarni,Major,Resolved,Fixed,21/Nov/15 16:42,30/Nov/15 03:44,
New Feature,,PIG-3760,12694352,,Predicate pushdown for columnar file formats,rohini,andrew.musselman,Major,Closed,Fixed,10/Feb/14 21:06,29/Nov/15 20:27,
Sub-task,,PIG-4741,12914707,12727944,the value of $SPARK_DIST_CLASSPATH in pig file is invalid,kellyzly,kellyzly,Major,Resolved,Not A Problem,20/Nov/15 01:45,23/Nov/15 08:50,
Bug,,PIG-4478,12784943,,TestCSVExcelStorage fails with jdk8,rohini,rohini,Major,Closed,Fixed,23/Mar/15 18:45,13/Nov/15 19:25,
Bug,,PIG-1798,12495298,,nested foreach - alias for expression does not work,daijy,thejas,Major,Open,,11/Jan/11 21:02,13/Nov/15 05:13,
Bug,,PIG-3126,12628744,,Problem in STORE,,vishnuganth,Major,Resolved,Won't Fix,22/Jan/13 17:20,12/Nov/15 22:58,
Bug,,PIG-4732,12912145,,"Pig ""sql"" command not documented",,egmont@c,Major,Open,,11/Nov/15 12:20,11/Nov/15 12:20,
Test,,PIG-4729,12911286,,e2e tests for Register artifact command,akshayrai09,akshayrai09,Major,Open,,07/Nov/15 09:40,07/Nov/15 09:40,
Bug,,PIG-4723,12909479,,"Piggybank Over ""last_value"" UDF not working as expected. ",cpbhagtani,cpbhagtani,Major,Open,,01/Nov/15 06:54,01/Nov/15 07:02,
New Feature,,PIG-2328,12527808,,Add builtin UDFs for building and using bloom filters,gates,gates,Major,Closed,Fixed,19/Oct/11 19:25,30/Oct/15 23:48,
Bug,,PIG-4520,12824007,,Pig Eclipse project generation issues,,gliptak,Major,Resolved,Done,25/Apr/15 16:53,30/Oct/15 23:42,
Improvement,,PIG-4718,12908740,,AvroStorage DEFAULT_DEFLATE_LEVEL should be higher for better compression,rohini,rohini,Major,Open,,28/Oct/15 23:00,28/Oct/15 23:00,
Improvement,,PIG-4716,12908134,,Add support for global PIG_OPTS configuration for Pig e2e,,rohini,Major,Open,,27/Oct/15 06:32,27/Oct/15 06:32,
Bug,,PIG-4715,12908125,,Pig 0.14 does not work with Tez 0.5.4,daijy,daijy,Major,Open,,27/Oct/15 05:30,27/Oct/15 05:32,
Bug,,PIG-4687,12901892,,Trouble ordering bigdecimal data within a foreach,,luispeguerra,Major,Open,,01/Oct/15 13:33,26/Oct/15 06:32,01/Oct/15 00:00
Bug,,PIG-3114,12625959,,Duplicated macro name error when using pigunit,daijy,chetan.nadgire,Major,Closed,Fixed,04/Jan/13 01:49,23/Oct/15 20:22,
Improvement,,PIG-4710,12907197,,Consider moving from joda-time to JSR-310 implemented in Java 8,,rohini,Major,Open,,22/Oct/15 20:12,22/Oct/15 20:12,
Task,,PIG-4706,12905955,,Data Storage Exception,,apeksha_jain,Major,Open,,19/Oct/15 14:46,19/Oct/15 21:03,19/Oct/15 00:00
Bug,,PIG-4695,12902998,,Using 'replicated' left join results in different result from regular left join.,,Zibi,Major,Open,,07/Oct/15 13:53,13/Oct/15 04:45,
New Feature,,PIG-4420,12774900,,Support for map side cross similar to replicate join,,rohini,Major,Open,,13/Feb/15 14:03,08/Oct/15 19:47,
Bug,,PIG-3828,12703047,,"PigStorage should properly handle \r, \n, \r\n in record itself",,liuyb@yahoo-inc.com,Major,Open,,22/Mar/14 16:13,30/Sep/15 17:43,
Bug,,PIG-3100,12624683,,"If a .pig_schema file is present, can get an index out of bounds error",jcoveney,jcoveney,Major,Closed,Fixed,19/Dec/12 19:04,30/Sep/15 17:43,
Sub-task,,PIG-4681,12875753,12727944,Enable Pig on Spark to run on Yarn Cluster mode,sriksun,sriksun,Major,Resolved,Won't Fix,18/Sep/15 02:02,28/Sep/15 08:01,
Improvement,,PIG-3317,12646875,,disable optimizations via pig properties,traviscrawford,traviscrawford,Major,Resolved,Fixed,09/May/13 20:53,24/Sep/15 19:02,
Improvement,,PIG-4685,12895613,,SecondaryKeyOptimizerTez does not optimize cogroup,,rohini,Major,Open,,22/Sep/15 22:25,22/Sep/15 22:25,
Task,,PIG-3635,12685576,,Fix e2e tests for Hadoop 2.X on Windows,ssvinarchukhorton,ssvinarchukhorton,Major,Resolved,Not A Problem,19/Dec/13 12:26,21/Sep/15 23:29,
New Feature,Patch Available,PIG-4620,12842753,,Add namespace support to HBaseStorage,achirita,achirita,Major,Resolved,Not A Problem,05/Jul/15 22:40,21/Sep/15 14:07,
Bug,,PIG-4682,12875829,,Update Pig,oflebbe,oflebbe,Major,Resolved,Invalid,18/Sep/15 09:35,18/Sep/15 09:36,
Improvement,,PIG-4678,12864432,,Byte loader with Big Endian feature,,hfaouaz,Major,Open,,16/Sep/15 03:37,16/Sep/15 03:37,
Wish,,PIG-1387,12462609,,Syntactical Sugar for PIG-1385,azaroth,hcbusy,Major,Closed,Fixed,21/Apr/10 05:13,13/Sep/15 02:14,
Bug,,PIG-4534,12827612,,"Pig 0.14.0 with Hive 1.1.0, gives unresolved dependency error for hive-shims-common-secure",,Swati,Major,Resolved,Duplicate,06/May/15 10:57,11/Sep/15 22:32,
Bug,,PIG-4629,12844050,,org.apache.hadoop.hive.ql.exec.FunctionRegistry#getFunctionInfo() throws SemanticException since Hive 1.1.0,oflebbe,xiangli,Major,Resolved,Duplicate,10/Jul/15 05:17,11/Sep/15 22:30,
New Feature,,PIG-3294,12644417,,Allow Pig use Hive UDFs,daijy,daijy,Major,Closed,Fixed,24/Apr/13 18:51,11/Sep/15 04:29,
Improvement,,PIG-3204,12633479,,Change script parsing to parse entire script instead of line by line,rohini,rohini,Major,Closed,Fixed,21/Feb/13 22:09,04/Sep/15 16:25,
Improvement,,PIG-4669,12861511,,Add Logical Plan Validation,,vanaepi,Major,Open,,03/Sep/15 09:24,03/Sep/15 09:24,
New Feature,,PIG-4668,12861327,,Map side hashmap based de-duplication for DISTINCT operator,,rohini,Major,Open,,02/Sep/15 14:52,02/Sep/15 14:52,
Improvement,,PIG-4666,12860606,,Add BUILDING.txt for building instruction,,zjffdu,Major,Open,,31/Aug/15 05:44,31/Aug/15 05:44,
Bug,,PIG-4665,12859845,,SequenceFileLoader.setValueType checks keyType instead of valType,,abh2001mah,Major,Open,,28/Aug/15 08:13,28/Aug/15 08:15,
Wish,,PIG-1991,12504090,,Leading Underscore (_) not allowed in schema names,,viraj,Major,Resolved,Won't Fix,12/Apr/11 19:02,26/Aug/15 08:13,
Sub-task,,PIG-4660,12856852,12727944,Add Spark Unit Tests for SparkPigStats,kexianda,kexianda,Major,Open,,18/Aug/15 08:41,18/Aug/15 08:41,
Improvement,,PIG-1472,12468100,,Optimize serialization/deserialization between Map and Reduce and between MR jobs,thejas,thejas,Major,Closed,Fixed,28/Jun/10 22:49,13/Aug/15 16:49,
Bug,,PIG-4628,12843621,,Pig 0.14 job with order by fails in mapreduce mode with Oozie,knoguchi,knoguchi,Major,Resolved,Fixed,08/Jul/15 19:43,12/Aug/15 18:26,
Improvement,,PIG-4429,12776584,,Add Pig alias information and Pig script to the DAG view in Tez UI,daijy,rohini,Major,Closed,Fixed,20/Feb/15 23:54,11/Aug/15 22:02,
Improvement,,PIG-4612,12840575,,accumulating upon filters is still accumulating,,rcatherinot,Major,Open,,25/Jun/15 15:41,05/Aug/15 05:13,
Bug,,PIG-4642,12849178,,"Function call error, when comparing two instances of class ""Tuple"", should use ""compareTuple()"", while in current version the method ""compare()"" compares two instances of ""Tuple"" using itself: ""compare()"", which introduces a recursion error.",,songwang,Major,Open,,26/Jul/15 20:57,04/Aug/15 01:10,
Bug,,PIG-4646,12850177,,PushUpFilter should not push before nested projection with FILTER operators,daijy,ahoyleo,Major,Resolved,Fixed,30/Jul/15 06:32,04/Aug/15 00:06,
Improvement,,PIG-1769,12493348,,Consistency for HBaseStorage,dvryaboy,choenes,Major,Closed,Fixed,15/Dec/10 17:36,03/Aug/15 23:28,
New Feature,,PIG-1556,12472283,,Need a clean way to kill Pig jobs.,,s_aravind,Major,Resolved,Won't Fix,23/Aug/10 18:23,28/Jul/15 23:45,
Test,,PIG-4521,12825260,,Divide nightly.conf tests into two test files,,nmaheshwari,Major,Open,,27/Apr/15 23:06,23/Jul/15 22:37,
Bug,,PIG-4637,12848396,,Partition filter is not pushed down in case of SPLIT,,knoguchi,Major,Resolved,Duplicate,22/Jul/15 21:52,22/Jul/15 21:58,
Bug,,PIG-2031,12506061,,NPE in TOP,thedatachef,thedatachef,Major,Resolved,Fixed,03/May/11 13:29,12/Jul/15 13:57,
Sub-task,,PIG-4495,12787766,12704071,Better multi-query planning in case of multiple edges,rohini,rohini,Major,Closed,Fixed,02/Apr/15 18:31,07/Jul/15 23:40,
Bug,,PIG-4625,12843288,,hbase-site.xml doesn't get used for merge joins,,bridiver,Major,Open,,07/Jul/15 20:00,07/Jul/15 20:00,
New Feature,,PIG-4107,12732343,,Calcite for query optimization,,daijy,Major,Open,,06/Aug/14 17:36,06/Jul/15 23:16,
Sub-task,,PIG-4279,12752942,12752627,"Enable unit test ""TestFRJoinNullValue"" for spark",kellyzly,kellyzly,Major,Resolved,Duplicate,05/Nov/14 02:10,01/Jul/15 03:19,
Bug,,PIG-4443,12779214,,Write inputsplits in Tez to disk if the size is huge and option to compress pig input splits,rohini,rohini,Major,Closed,Fixed,03/Mar/15 22:50,25/Jun/15 10:02,
Bug,,PIG-4602,12837828,,The test org.apache.pig.builtin.TestOrcStoragePushdown.testPredicatePushdownTimestamp  is failing,,GauravPande,Major,Resolved,Fixed,15/Jun/15 12:48,19/Jun/15 06:06,
Task,,PIG-4609,12838999,,PIG : How to use counter in pig script,,sudhirranjan,Major,Open,,19/Jun/15 00:15,19/Jun/15 02:05,26/Jun/15 00:00
Bug,,PIG-1378,12462089,,har url of the form har:///<path> not usable in Pig scripts (har://hdfs-namenode:port/<path> works),pradeepkth,viraj,Major,Closed,Fixed,14/Apr/10 22:20,18/Jun/15 23:58,
Bug,,PIG-4603,12837849,,Classloader leak in SpillableMemoryManager,rohini,gvsmirnov,Major,Resolved,Won't Fix,15/Jun/15 14:24,18/Jun/15 20:34,
Bug,,PIG-3159,12630590,,TestAvroStorage.testArrayWithSnappyCompression fails on mac with Java 7,,billgraham,Major,Open,,03/Feb/13 21:36,18/Jun/15 16:21,
Bug,,PIG-4599,12835478,,tar.gz compression doesn't produce correct output,,xhudik,Major,Resolved,Won't Fix,04/Jun/15 18:05,16/Jun/15 08:31,
Bug,,PIG-4590,12835365,,The function StringConcat returns a null value in certain cases even when there are chars to concatinate.,,ozil_11,Major,Open,,04/Jun/15 11:30,12/Jun/15 22:23,10/Jun/15 00:00
Bug,,PIG-4004,12720271,,Upgrade the Pigmix queries from the (old) mapred API to mapreduce,,keren3000,Major,Resolved,Won't Fix,10/Jun/14 05:05,12/Jun/15 20:40,
Bug,,PIG-3749,12693759,,PigPerformance - data in the map gets lost during parsing,kereno,keren3000,Major,Resolved,Not A Problem,06/Feb/14 22:40,12/Jun/15 20:37,
Bug,,PIG-3352,12651471,,Bzip2TextInputFormat can duplicate records across splits,,jlowe,Major,Open,,06/Jun/13 21:05,12/Jun/15 19:53,
Improvement,Patch Available,PIG-4598,12837104,,Allow user defined plan optimizer rules,,rcatherinot,Major,Patch Available,,11/Jun/15 10:22,11/Jun/15 10:51,
Sub-task,,PIG-4189,12743136,12727944,Make cross join work with Spark,mohitsabharwal,praveenr019,Major,Resolved,Duplicate,22/Sep/14 10:17,11/Jun/15 00:55,
Improvement,,PIG-4124,12734111,,Command for Python streaming udf should be configurable,cheolsoo,cheolsoo,Major,Closed,Fixed,14/Aug/14 17:28,07/Jun/15 14:09,
Bug,,PIG-4530,12826756,,StackOverflow in TestMultiQueryLocal running under hadoop20,nielsbasjes,nielsbasjes,Major,Closed,Fixed,02/May/15 21:09,07/Jun/15 03:48,
Bug,,PIG-4514,12823250,,pig trunk compilation is broken - VertexManagerPluginContext.reconfigureVertex change,thejas,thejas,Major,Closed,Fixed,23/Apr/15 00:41,07/Jun/15 03:48,
Bug,,PIG-4371,12765442,,Duplicate snappy.version in libraries.properties,daijy,daijy,Major,Closed,Fixed,07/Jan/15 19:06,07/Jun/15 03:48,
Bug,,PIG-4475,12783829,,Keys in AvroMapWrapper are not proper Pig types,rdsr,rdsr,Major,Closed,Fixed,21/Mar/15 05:19,07/Jun/15 03:48,
Bug,,PIG-4345,12758111,,"e2e test ""RubyUDFs_13"" fails because of the different result of ""group a all"" in different engines like ""spark"", ""mapreduce""",kellyzly,kellyzly,Major,Closed,Fixed,27/Nov/14 02:06,07/Jun/15 03:48,
Bug,Patch Available,PIG-4431,12776689,,ReadToEndLoader does not close the record reader for the last input split,rdsr,rdsr,Major,Closed,Fixed,22/Feb/15 07:49,07/Jun/15 03:48,
Bug,,PIG-4491,12787412,,Streaming Python Bytearray Bugs,jeremykarn,jeremykarn,Major,Closed,Fixed,01/Apr/15 17:38,07/Jun/15 03:48,
Bug,,PIG-4499,12788258,,mvn-build miss tez classes in pig-h2.jar,daijy,daijy,Major,Closed,Fixed,04/Apr/15 06:58,07/Jun/15 03:48,
Bug,,PIG-4339,12756493,,e2e test framework assumes default exectype as mapred,rohini,rohini,Major,Closed,Fixed,19/Nov/14 18:52,07/Jun/15 03:48,
Bug,,PIG-4506,12820772,,binstorage fails to write biginteger,ssavvides,ssavvides,Major,Closed,Fixed,14/Apr/15 09:54,07/Jun/15 03:48,
Improvement,,PIG-4332,12755640,,Remove redundant jars packaged into pig-withouthadoop.jar for hadoop 2,rohini,rohini,Major,Closed,Fixed,16/Nov/14 01:19,07/Jun/15 03:48,
Improvement,,PIG-4544,12828929,,Upgrade Hbase to 0.98.12,daijy,daijy,Major,Closed,Fixed,11/May/15 19:32,07/Jun/15 03:48,
Bug,,PIG-4508,12821215,,[Pig on Tez] PigProcessor check for commit only on MROutput,rohini,rohini,Major,Closed,Fixed,15/Apr/15 15:57,07/Jun/15 03:48,
Bug,,PIG-4524,12826166,,Pig Minicluster unit tests broken by TEZ-2333,daijy,daijy,Major,Closed,Fixed,30/Apr/15 00:17,07/Jun/15 03:48,
Bug,,PIG-4403,12771405,,Combining -Dpig.additional.jars.uris with -useHCatalog breaks due to combination with colon instead of comma,ovlaere,ovlaere,Major,Closed,Fixed,30/Jan/15 19:14,07/Jun/15 03:48,
Bug,Patch Available,PIG-4447,12779837,,Pig Cannot handle nullable values (arrays and records) in avro records,rdsr,rdsr,Major,Closed,Fixed,05/Mar/15 16:58,07/Jun/15 03:48,
Bug,Patch Available,PIG-4326,12754760,,AvroStorageSchemaConversionUtilities does not properly convert schema for maps of arrays of records,mprim,mprim,Major,Closed,Fixed,12/Nov/14 14:07,07/Jun/15 03:48,
Improvement,,PIG-4434,12777650,,Improve auto-parallelism for tez,daijy,daijy,Major,Closed,Fixed,25/Feb/15 19:41,07/Jun/15 03:48,
Bug,,PIG-4444,12779230,,Fix unit test failure TestTezAutoParallelism,daijy,daijy,Major,Closed,Fixed,03/Mar/15 23:30,07/Jun/15 03:48,
Bug,,PIG-4527,12826323,,NON-ASCII Characters in Javadoc break 'ant docs',nielsbasjes,nielsbasjes,Major,Closed,Fixed,30/Apr/15 14:57,07/Jun/15 03:48,
