Issue Type,Issue key,Issue id,Summary,Assignee,Reporter,Priority,Status,Resolution,Created,Updated,Due Date
Improvement,DIRMINA-116,12325340,Get the Service from which a connection is accepted,trustin,perrucci,Minor,Closed,Fixed,04/Nov/05 19:04,01/Dec/05 18:11,
Improvement,DIRMINA-118,12325401,"DemuxingIoHandler should look up super classes, too, and cache the lookup results.",niklas@trillian.se,trustin,Minor,Closed,Fixed,07/Nov/05 15:44,30/Nov/05 13:03,
New Feature,DIRMINA-2,29805,Traffic control,trustin,trustin,Minor,Closed,Fixed,01/Feb/05 10:08,29/Nov/05 09:20,
New Feature,DIRMINA-126,12325880,ByteBuffer.get/putObject(),trustin,trustin,Minor,Closed,Fixed,21/Nov/05 20:27,29/Nov/05 01:39,
Improvement,DIRMINA-125,12325677,IoSession.isClosing(),trustin,trustin,Minor,Closed,Fixed,15/Nov/05 23:50,16/Nov/05 00:21,
Improvement,DIRMINA-113,12325280,SocketIoProcessor should use ExceptionMonitor to log exceptions.,trustin,trustin,Minor,Closed,Fixed,03/Nov/05 11:22,11/Nov/05 23:28,
Improvement,DIRMINA-112,12325279,Get rid of printStackTrace().,trustin,trustin,Minor,Closed,Fixed,03/Nov/05 11:17,03/Nov/05 11:19,
Improvement,DIRMINA-104,12318124,Move internal classes to <original package name>.support package.,trustin,trustin,Minor,Closed,Fixed,20/Oct/05 01:02,20/Oct/05 01:03,
Improvement,DIRMINA-103,12318123,Change logging framework to SLF4J,trustin,trustin,Minor,Closed,Fixed,19/Oct/05 23:41,20/Oct/05 00:52,
Improvement,DIRMINA-90,12317110,Provide a way to release resources for ProtocolEncoder and ProtocolDecoder,trustin,trustin,Minor,Closed,Fixed,20/Sep/05 07:56,18/Oct/05 01:37,
Improvement,DIRMINA-95,12318004,Remove unnecessary checks on SessionBuffers in ThreadPoolFilters,trustin,trustin,Minor,Closed,Fixed,17/Oct/05 09:35,17/Oct/05 17:38,
Task,DIRMINA-94,12317660,Get rid of ProtocolViolationException.getBuffer(),trustin,trustin,Minor,Closed,Fixed,06/Oct/05 18:43,17/Oct/05 17:27,
Bug,DIRMINA-91,12317176,BufferUnderflowException while calling ProtocolViolationException.getMessage(),trustin,trustin,Minor,Closed,Fixed,22/Sep/05 01:27,22/Sep/05 01:35,
Task,DIRMINA-76,12312483,Provide a user support forum.,trustin,trustin,Minor,Closed,Fixed,21/Jul/05 20:03,22/Jul/05 14:57,
Task,DIRMINA-63,12311436,Add SumUp example completely ported from Netty.,trustin,trustin,Minor,Closed,Fixed,16/Jun/05 10:20,05/Jul/05 17:10,
Improvement,DIRMINA-67,12311761,Add Session.getWrittenWriteRequests() and getScheduledWriteRequests(),trustin,trustin,Minor,Closed,Fixed,29/Jun/05 15:53,29/Jun/05 18:04,
Wish,DIRMINA-66,12311681,Does your StreamIoHandler works better than java.io?,trustin,d-_-b,Minor,Closed,Invalid,25/Jun/05 21:05,29/Jun/05 02:34,
Bug,DIRMINA-19,32184,ByteBuffer pool doesn't clear byteOrder setting.,trustin,trustin,Minor,Closed,Fixed,03/May/05 00:33,03/May/05 12:47,04/May/05 00:00
Bug,DIRMINA-6,29885,Filtered ByteBuffer is not released automatically.,trustin,trustin,Minor,Closed,Fixed,03/Feb/05 22:50,06/Feb/05 01:37,
Improvement,DIRMINA-1,29804,Acceptors and Connectors doesn't provide filter iterator and clearAllFilters().,trustin,trustin,Minor,Closed,Fixed,01/Feb/05 10:06,06/Feb/05 01:30,
Bug,DIRMINA-1116,13237113,Session Message Order Is Mixed Up Using NioSocketAcceptor,johnnyv,charlie_boy,Trivial,Resolved,Cannot Reproduce,02/Jun/19 18:44,15/Apr/20 15:55,
Improvement,DIRMINA-371,12367823,Annotations to document concurrency,,im-james@hotmail.com,Trivial,Resolved,Abandoned,23/Apr/07 10:13,24/May/19 16:38,
Bug,DIRMINA-1104,13227683,"IoBufferHexDumper.getHexdump(IoBuffer in, int lengthLimit) does not truncate the output",johnnyv,elecharny,Trivial,Closed,Fixed,12/Apr/19 11:18,04/May/19 17:16,
Bug,DIRMINA-1092,13181390,Annoying printStackTrace,,Hendi48,Trivial,Resolved,Fixed,27/Aug/18 14:58,21/Feb/19 10:14,
Bug,DIRMINA-1056,13024067,IllegalArgumentException when setting max and minReadBufferSize > 65536 (default),,spac.valentin,Trivial,Resolved,Fixed,29/Nov/16 12:55,30/Nov/16 06:27,
Task,DIRMINA-721,12428712,Get rid of multiton iohandler and netty2 codec as proposed on ML,,ted_kods,Trivial,Resolved,Not A Problem,23/Jun/09 22:21,05/Sep/14 21:02,
Bug,DIRMINA-868,12529841,Web site assumes wide browser width,,daver,Trivial,Closed,Won't Fix,02/Nov/11 12:22,09/Jul/12 19:18,
Improvement,DIRMINA-867,12529201,Needs meaningful error message when AbstractIoSession.write called with null,,tinca,Trivial,Closed,Fixed,28/Oct/11 06:53,09/Jul/12 17:26,
Improvement,DIRMINA-823,12501376,Add IoBuffer.putUnsigned* methods to balance the getUnsigned* methods for completeness,elecharny,francisandre,Trivial,Resolved,Fixed,14/Mar/11 16:55,09/Apr/11 13:28,
Improvement,DIRMINA-622,12404642,Initialise return ByteBuffer from PoolByteBufferAllokator with 0,ted_kods,steff,Trivial,Closed,Fixed,18/Sep/08 12:39,17/Mar/11 21:46,
Bug,DIRMINA-774,12459104,CompressionFilter is not thread safe,,ylecaillez,Trivial,Closed,Invalid,15/Mar/10 07:36,08/Feb/11 11:03,
Bug,DIRMINA-812,12480450,ProtocolCodecSession.getService() returns null,,bozo,Trivial,Closed,Fixed,19/Nov/10 21:18,08/Feb/11 11:03,
Bug,DIRMINA-781,12461938,CompressionFilter generate invalid compressed data,,ylecaillez,Trivial,Closed,Invalid,13/Apr/10 10:07,08/Feb/11 11:03,
Wish,DIRMINA-788,12466111,RequestResponseFilter - Javadoc and Examples,,acruz,Trivial,Closed,Duplicate,03/Jun/10 18:03,08/Feb/11 11:03,
Improvement,DIRMINA-754,12445025,Javadoc omission in IoFilterChain#fireMessageSent(),elecharny,bogdan.pistol,Trivial,Closed,Fixed,08/Jan/10 12:10,08/Feb/11 11:03,
New Feature,DIRMINA-196,12330970,Connection shaper,,michaelbauroth,Trivial,Closed,Won't Fix,01/Apr/06 22:34,22/Jan/10 17:26,
Bug,DIRMINA-404,12374549,The IoSession returned by session = connectFuture.getSession() is different than the one passed to sessionOpened(IoSession session),trustin,kasmeltz,Trivial,Closed,Cannot Reproduce,25/Jul/07 14:20,07/Jun/09 07:59,
Improvement,DIRMINA-378,12369576,Reformat code using new coding conventions,trustin,niklas@trillian.se,Trivial,Closed,Fixed,17/May/07 15:32,07/Jun/09 07:58,
Bug,DIRMINA-676,12417045,ObjectMBean throws NullPointerException when accessing non-existing attributes,paliwalashish,steve_ulrich,Trivial,Closed,Fixed,17/Mar/09 10:08,07/Jun/09 07:54,
Improvement,DIRMINA-630,12406614,CRLF constants for LineDelimiter,ted_kods,weberjn,Trivial,Closed,Fixed,16/Oct/08 16:13,07/Jun/09 07:53,
Improvement,DIRMINA-194,12330736,Extract Reactor from Acceptor and Connector like ACE in C++.,trustin,lxu4net,Trivial,Closed,Fixed,27/Mar/06 22:18,26/May/09 14:46,
Task,DIRMINA-289,12353454,Change MINA to create heap buffers by default.,trustin,trustin,Trivial,Closed,Fixed,18/Oct/06 02:06,26/May/09 14:45,
Task,DIRMINA-286,12353356,Remove IoSession.writtenWriteRequests and Rename IoSession.scheduledWriteRequests,trustin,trustin,Trivial,Closed,Fixed,17/Oct/06 06:29,26/May/09 14:34,
Bug,DIRMINA-337,12361089,SwingChatClient example throws NPE,trustin,mbosteels,Trivial,Closed,Fixed,23/Jan/07 12:27,26/May/09 14:25,
New Feature,DIRMINA-361,12365766,Event type and EventType enum,trustin,trustin,Trivial,Closed,Fixed,26/Mar/07 02:11,26/May/09 14:23,
New Feature,DIRMINA-370,12367437,More atomic operations for user defined session attributes.,trustin,trustin,Trivial,Closed,Fixed,18/Apr/07 07:28,26/May/09 14:20,
New Feature,DIRMINA-432,12377352,IoService method for writing Object to all the managed IoSession,trustin,vrm,Trivial,Closed,Fixed,03/Sep/07 07:00,26/May/09 14:17,
Improvement,DIRMINA-440,12378502,"Consistent naming style for acronyms (SSL, HTTP, MDC, IO, ...)",trustin,trustin,Trivial,Closed,Fixed,18/Sep/07 01:39,26/May/09 14:16,
Bug,DIRMINA-498,12384845,Incorrect Javadoc for IoServiceListener,trustin,rich dougherty,Trivial,Closed,Fixed,18/Dec/07 09:28,26/May/09 14:13,
Bug,DIRMINA-502,12385134,Typo in POM,trustin,rich dougherty,Trivial,Closed,Fixed,22/Dec/07 20:55,26/May/09 01:01,
Bug,DIRMINA-409,12374881,Duplicate syncronization in SocketAcceptor.startupWorker(),trustin,im-james@hotmail.com,Trivial,Closed,Fixed,28/Jul/07 09:32,26/May/09 01:00,
Bug,DIRMINA-288,12353401,"Add SessionLog.info( session, ""CREATED"" ); to LoggingFilter.sessionCreated method",vrm,michael.newcomb@gdc4s.com,Trivial,Closed,Fixed,17/Oct/06 13:24,26/May/09 00:57,
New Feature,DIRMINA-242,12347702,"ByteBuffer.getString(ByteBuffer buf, int fieldSize, CharsetDecoder decoder, boolean stopOnZero )",trustin,vtmarvin,Trivial,Closed,Invalid,10/Aug/06 14:26,26/May/09 00:55,
Wish,DIRMINA-198,12331495,Naming conventions,trustin,michaelbauroth,Trivial,Closed,Won't Fix,03/Apr/06 06:01,26/May/09 00:50,
Bug,DIRMINA-522,12387340,Remove unused code in RequestResponseFilter,trustin,kkoltzau,Trivial,Closed,Fixed,29/Jan/08 01:08,18/Dec/08 19:45,
Test,DIRMINA-388,12372056,"I try mina with a ftp client, it's sampe codes.",,qinxian,Trivial,Closed,Incomplete,20/Jun/07 15:14,18/Nov/08 23:54,
New Feature,DIRMINA-478,12382516,GzipFilter,,mgiedt,Trivial,Closed,Won't Fix,14/Nov/07 14:13,21/Aug/08 10:58,
Task,DIRMINA-394,12373037,Port the 'Haiku' example to 1.0 and trunk,ted_kods,trustin,Trivial,Closed,Fixed,05/Jul/07 07:49,11/Aug/08 08:19,
Improvement,DIRMINA-611,12400629,Move ExceptionMonitor from core to util,elihusmails,elihusmails,Trivial,Closed,Fixed,21/Jul/08 01:17,21/Jul/08 01:27,
Wish,DIRMINA-590,12396748,dev list problem,,frederic.bregier,Trivial,Closed,Won't Fix,24/May/08 08:46,25/May/08 19:54,
Improvement,DIRMINA-565,12393111,Make LoggingFilter.log() protected,trustin,trustin,Trivial,Closed,Fixed,04/Apr/08 11:04,04/Apr/08 11:09,
Improvement,DIRMINA-550,12390814,Set SslContextFactory.trustManagerFactoryAlgorithmUseDefault and keyManagerFactoryAlgorithmUseDefault to true by default.,trustin,trustin,Trivial,Closed,Fixed,12/Mar/08 07:13,12/Mar/08 07:35,
Improvement,DIRMINA-541,12390626,Add 'throws Exception' to IoServiceListener as we did for IoHandler methods.,trustin,trustin,Trivial,Closed,Fixed,10/Mar/08 05:46,10/Mar/08 05:47,
Bug,DIRMINA-510,12386003,Spring version of chat example breaks,mbosteels,mbosteels,Trivial,Closed,Fixed,10/Jan/08 21:36,13/Jan/08 09:45,
Improvement,DIRMINA-462,12381073,Thread.setName causes SecurityException in sandbox contexts (such as Applets),trustin,quixote_arg,Trivial,Closed,Fixed,24/Oct/07 15:50,25/Oct/07 23:53,
Task,DIRMINA-457,12380431,Move MINA-SM to the trunk,niklas@trillian.se,trustin,Trivial,Closed,Fixed,15/Oct/07 07:40,23/Oct/07 02:10,
Improvement,DIRMINA-448,12379320,Allow Object keys for session attributes.,trustin,trustin,Trivial,Closed,Fixed,28/Sep/07 20:02,29/Sep/07 21:50,
Task,DIRMINA-60,12311292,Refactor NIO transport type classes,trustin,trustin,Trivial,Closed,Fixed,13/Jun/05 17:15,28/Sep/07 15:56,
Task,DIRMINA-425,12376556,Upgrade to SLF4J 1.4.3.,trustin,trustin,Trivial,Closed,Fixed,22/Aug/07 00:24,22/Aug/07 00:25,
Task,DIRMINA-381,12370019,Include JavaDoc and Xref report in the distribution.,trustin,trustin,Trivial,Closed,Fixed,23/May/07 05:31,12/Jul/07 04:39,
Improvement,DIRMINA-398,12373372,Change the default Map implementation of DemuxingIoHandler to ConcurrentHashMap,trustin,trustin,Trivial,Closed,Fixed,10/Jul/07 08:55,12/Jul/07 02:32,
Improvement,DIRMINA-364,12366278,Include Runtime.getRuntime().availableProcessors() into the constructors of SocketAcceptor,,im-james@hotmail.com,Trivial,Closed,Fixed,31/Mar/07 15:13,09/Jul/07 15:18,
Improvement,DIRMINA-282,12352681,Prevent writing an empty buffer or null message,trustin,trustin,Trivial,Closed,Fixed,07/Oct/06 08:22,18/Apr/07 08:19,
Bug,DIRMINA-359,12365318,IllegalStateException in SSLFilter.isSSLStarted(),trustin,trustin,Trivial,Closed,Fixed,20/Mar/07 02:23,20/Mar/07 02:26,
Task,DIRMINA-257,12349285,Choose a project logo,trustin,trustin,Trivial,Closed,Fixed,06/Sep/06 08:49,28/Nov/06 09:52,
New Feature,DIRMINA-227,12346541,Chat server example with Spring configuration,niklas@trillian.se,pleira,Trivial,Closed,Fixed,24/Jul/06 10:21,21/Sep/06 22:34,
Task,DIRMINA-255,12349274,Move filter-codec-asn1 in MINA to shared-asn1 in Directory project.,akarasulu,trustin,Trivial,Closed,Fixed,06/Sep/06 06:06,13/Sep/06 01:19,
Improvement,DIRMINA-236,12347214,"Add toString() for common classes such as IoSession, IoFilterChain, IoFilterChain.Entry, and DefaultIoFilterChainBuilder",trustin,trustin,Trivial,Closed,Fixed,03/Aug/06 06:20,06/Sep/06 05:45,
Bug,DIRMINA-243,12347726,Mark is lost after buffer expansion (autoexpand),trustin,vtmarvin,Trivial,Closed,Fixed,10/Aug/06 18:37,23/Aug/06 15:46,
New Feature,DIRMINA-215,12340102,IoFuture.Callback.CLOSE,trustin,trustin,Trivial,Closed,Fixed,15/May/06 15:48,17/May/06 10:59,
Improvement,DIRMINA-189,12330188,Make encoder/decoder factory methods more user-friendly,trustin,trustin,Trivial,Closed,Fixed,12/Mar/06 14:14,12/Mar/06 14:15,
Bug,DIRMINA-170,12328651,Typo error in ObjectSerializationCodecFactory,trustin,trustin,Trivial,Closed,Fixed,07/Feb/06 15:59,07/Feb/06 16:24,
Task,DIRMINA-168,12328114,Rename IoSessionManager to IoService,trustin,trustin,Trivial,Closed,Fixed,26/Jan/06 10:39,26/Jan/06 10:40,
Task,DIRMINA-167,12327934,Rename org.apache.asn1.codec.mina to org.apache.mina.filter.codec.asn1,trustin,trustin,Trivial,Closed,Fixed,21/Jan/06 13:09,24/Jan/06 12:21,
Improvement,DIRMINA-61,12311404,DemuxingProtocolHandler should extend ProtocolHandlerAdapter to provide default methods.,trustin,trustin,Trivial,Closed,Fixed,15/Jun/05 16:05,15/Jun/05 16:08,
Improvement,DIRMINA-17,31926,ByteBuffer.wrap(byte[]),trustin,vrm,Trivial,Closed,Fixed,22/Apr/05 21:35,29/Apr/05 16:12,
