Issue Type,Issue key,Issue id,Summary,Assignee,Reporter,Priority,Status,Resolution,Created,Updated,Due Date
Bug,SVN-3614,12900000,cannot break lock due to no matching lock-token,,subversion-importer,Major,Closed,Invalid,12/Apr/10 17:52,27/Oct/18 16:35,
Bug,SVN-2852,12899237,Failure in log_tests-17 - merge sensitive log on a single revision,,markphip,Major,Closed,Fixed,25/Jul/07 11:47,27/Oct/18 16:35,
Bug,SVN-3285,12899671,'svn log -g' mistakes property change for mergeinfo removal,,cmpilato,Major,Closed,Fixed,12/Sep/08 19:20,27/Oct/18 16:35,
Improvement,SVN-2778,12899163,Export symbols on Windows to allow usable DLLs to be built,,subversion-importer,Major,Closed,Cannot Reproduce,11/May/07 10:08,27/Oct/18 16:35,
Bug,SVN-3438,12899824,svnsync fails while syncing a rev that has copy of '/' over ra_neon and ra_serf,,subversion-importer,Major,Closed,Fixed,29/Jun/09 13:51,27/Oct/18 16:35,
Bug,SVN-2600,12898985,svn diff follows history incorrectly on file in renamed directory,,lgo,Major,Closed,Fixed,24/Aug/06 18:18,27/Oct/18 16:35,
Improvement,SVN-2924,12899310,"svn:eol-style causes error ""... has inconsistent newlines""",,subversion-importer,Major,Closed,Invalid,13/Sep/07 09:42,27/Oct/18 16:35,
Bug,SVN-3683,12900069,Escape unsafe charaters in a URL during export,,subversion-importer,Major,Closed,Fixed,15/Jul/10 11:30,27/Oct/18 16:35,
Bug,SVN-3591,12899977,reintegrate merges update subtree mergeinfo unconditionally,,pburba,Major,Closed,Fixed,22/Feb/10 18:58,27/Oct/18 16:35,
Improvement,SVN-3568,12899954,"support recovering from ""svn: No such revision""",,subversion-importer,Major,Closed,Invalid,27/Jan/10 13:49,27/Oct/18 16:35,
Improvement,SVN-2088,12898471,NTFS and symlink to directory,,subversion-importer,Major,Closed,Invalid,08/Oct/04 04:30,27/Oct/18 16:35,
Bug,SVN-2313,12898698,subversion 1.2.0 fails a number of self tests,,subversion-importer,Major,Closed,Invalid,26/May/05 17:55,27/Oct/18 16:35,
Bug,SVN-3638,12900024,Project Links Page is Down.,,shlomif,Major,Closed,Won't Fix,14/May/10 06:44,27/Oct/18 16:35,
Bug,SVN-2928,12899314,Revert replaced files: checksum invalid,,subversion-importer,Major,Closed,Fixed,14/Sep/07 11:11,27/Oct/18 16:35,
Bug,SVN-2266,12898651,[PATCH]Discuss character set restrictions,,subversion-importer,Major,Closed,Won't Fix,06/Apr/05 16:37,27/Oct/18 16:35,
Bug,SVN-3201,12899587,Use subprocess.Popen for executing commands in cmdline tests,,danielsh,Major,Closed,Fixed,18/May/08 18:19,27/Oct/18 16:35,
Improvement,SVN-3461,12899847,excluded subtrees are not detected by svnversion,,pburba,Major,Closed,Fixed,06/Aug/09 19:35,27/Oct/18 16:35,
Bug,SVN-2636,12899021,svnserve crashed Windows x64 2003 Server,,subversion-importer,Major,Closed,Invalid,18/Oct/06 09:01,27/Oct/18 16:35,
Bug,SVN-3025,12899411,mergeinfo indexing code has questionable pool usage,,glasser,Major,Closed,Fixed,16/Nov/07 21:20,27/Oct/18 16:35,
Bug,SVN-3281,12899667,Merge a replacement of a directory,,julianfoad,Major,Closed,Fixed,05/Sep/08 13:54,27/Oct/18 16:35,
Bug,SVN-2458,12898843,check in after a force move doesnt work,,subversion-importer,Major,Closed,Cannot Reproduce,05/Dec/05 11:08,27/Oct/18 16:35,
Bug,SVN-2184,12898567,Full path versus topmost path checking - restrictions deeper down ignored,,subversion-importer,Major,Closed,Invalid,27/Dec/04 17:15,27/Oct/18 16:35,
Bug,SVN-2986,12899372,copy-on-update needs to use loggy correctly,,glasser,Major,Closed,Fixed,24/Oct/07 00:16,27/Oct/18 16:35,
Task,SVN-3000,12899386,revamp web site for 1.5 release,,kfogel,Major,Closed,Fixed,31/Oct/07 01:43,27/Oct/18 16:35,
Bug,SVN-3139,12899525,merge_tests.py 19 is XFail due to tree conflicts,,stsp,Major,Closed,Fixed,26/Mar/08 21:35,27/Oct/18 16:35,
Bug,SVN-3622,12900008,svn should exit with exit code 1 if updating externals fails,,stsp,Major,Closed,Fixed,24/Apr/10 16:31,27/Oct/18 16:35,
Bug,SVN-2993,12899379,commit conflict aborts over ra_serf,,kfogel,Major,Closed,Fixed,25/Oct/07 03:41,27/Oct/18 16:35,
Bug,SVN-2420,12898805,svn status --show-updates doesn't display the status of deleted subdirectories,,subversion-importer,Major,Closed,Fixed,18/Oct/05 15:16,27/Oct/18 16:35,
Improvement,SVN-3603,12899989,allow reintegrate merges into WCs with missing subtrees,,pburba,Major,Closed,Fixed,12/Mar/10 20:40,27/Oct/18 16:35,
Bug,SVN-2670,12899055,svn client crashes during commit,,subversion-importer,Major,Closed,Duplicate,30/Nov/06 10:20,27/Oct/18 16:35,
New Feature,SVN-2402,12898787,"""externals"" within a same repository with shared commits.",,subversion-importer,Major,Closed,Invalid,13/Sep/05 17:08,27/Oct/18 16:35,
Improvement,SVN-2592,12898977,"Expose is-valid-propname functions through public API so 'svn pedit' can error before the user composes a potentially length property value for a property name that won't ""take""",,cmpilato,Major,Closed,Fixed,08/Aug/06 14:47,27/Oct/18 16:35,
Task,SVN-2844,12899229,[sparse-directories] Review all TODO's added in code,,markphip,Major,Closed,Fixed,19/Jul/07 13:28,27/Oct/18 16:35,
Bug,SVN-3177,12899563,Check UUID at RA connection opening,,danielsh,Major,Closed,Fixed,18/Apr/08 11:35,27/Oct/18 16:35,
Bug,SVN-2129,12898512,[PATCH] Add to W32/Apache2 install troubleshooting,,subversion-importer,Major,Closed,Fixed,16/Nov/04 23:19,27/Oct/18 16:35,
Bug,SVN-3010,12899396,svn log -g gives inconsistent merge info,,subversion-importer,Major,Closed,Duplicate,05/Nov/07 11:47,27/Oct/18 16:35,
Improvement,SVN-2206,12898589,RFE: Changed #/lines information in svn log -v,,subversion-importer,Major,Closed,Invalid,28/Jan/05 19:57,27/Oct/18 16:35,
New Feature,SVN-3090,12899476,module for lighttpd (or other light weight webserver),,subversion-importer,Major,Closed,Duplicate,04/Feb/08 09:49,27/Oct/18 16:35,
Bug,SVN-2209,12898592,[PATCH] Speed up externals updates: switch instead of delete/checkout,,subversion-importer,Major,Closed,Fixed,04/Feb/05 07:01,27/Oct/18 16:35,
Bug,SVN-2738,12899123,"Define a ""base"" attribute for <index> in the browser xml",,subversion-importer,Major,Closed,Fixed,08/Mar/07 21:04,27/Oct/18 16:35,
New Feature,SVN-3073,12899459,overwrite tag,,subversion-importer,Major,Closed,Duplicate,15/Jan/08 14:45,27/Oct/18 16:35,
Bug,SVN-2748,12899133,Non-UTF8 filenames can enter repository,,ehuelsmann,Major,Closed,Fixed,21/Mar/07 15:32,27/Oct/18 16:35,
Bug,SVN-2739,12899124,svn ci aborts when crossing root directory,,lgo,Major,Closed,Fixed,09/Mar/07 20:51,27/Oct/18 16:35,
Bug,SVN-2761,12899146,"svn merge failes with ""Could not get content-type from response""",,subversion-importer,Major,Closed,Invalid,05/Apr/07 20:15,27/Oct/18 16:35,
Bug,SVN-2293,12898678,Improper XML log when msg contains control characters,,subversion-importer,Major,Closed,Invalid,02/May/05 12:36,27/Oct/18 16:35,
Bug,SVN-2183,12898566,mod_authz_svn needs capability to handle usernames containing arbitrary characters,,subversion-importer,Major,Closed,Fixed,27/Dec/04 17:05,27/Oct/18 16:35,
New Feature,SVN-2291,12898676,svn_client_ls() should return locking information,,steveking,Major,Closed,Fixed,30/Apr/05 14:16,27/Oct/18 16:35,
Bug,SVN-2704,12899089,Bug in diff: different characters are not highlighted,,subversion-importer,Major,Closed,Invalid,22/Jan/07 21:50,27/Oct/18 16:35,
Bug,SVN-3698,12900084,svn patch should validate svn: properties,,stsp,Major,Closed,Fixed,02/Sep/10 11:54,27/Oct/18 16:35,
Bug,SVN-2310,12898695,"Possibly bogus repository makes ""svn up"" hangs",,giovannibajo,Major,Closed,Invalid,20/May/05 02:56,27/Oct/18 16:35,
Task,SVN-3034,12899420,"Update mergeinfo-filled dump file, and fix any test failures",,hwright,Major,Closed,Fixed,29/Nov/07 04:38,27/Oct/18 16:35,
Bug,SVN-2306,12898691,'switch' does not reset the native file system's read-only attribute within a WC,,markphip,Major,Closed,Fixed,19/May/05 13:42,27/Oct/18 16:35,
Bug,SVN-2633,12899018,commit email includes valid date header,,hwright,Major,Closed,Fixed,16/Oct/06 13:59,27/Oct/18 16:35,
Bug,SVN-2314,12898699,'svn lock URL-with-space' fails,,sussman,Major,Closed,Fixed,31/May/05 19:14,27/Oct/18 16:35,
Bug,SVN-2849,12899234,`svn log` uses date format not enough customized by used locale,,arfrever,Major,Closed,Fixed,20/Jul/07 18:31,27/Oct/18 16:35,
New Feature,SVN-2575,12898960,Supressing keyword expansion by command line switch,,subversion-importer,Major,Closed,Invalid,26/Jun/06 06:18,27/Oct/18 16:35,
Bug,SVN-2260,12898645,svn diff is broken,,subversion-importer,Major,Closed,Invalid,01/Apr/05 16:59,27/Oct/18 16:35,
Bug,SVN-3078,12899464,Problem with CRLF handling during diff/merge,,subversion-importer,Major,Closed,Duplicate,21/Jan/08 12:08,27/Oct/18 16:35,
Bug,SVN-2615,12899000,Native path-based authorization for mod_dav_svn,,hwright,Major,Closed,Invalid,25/Sep/06 20:59,27/Oct/18 16:35,
Bug,SVN-2611,12898996,Two identical Subversion License files,,hwright,Major,Closed,Fixed,21/Sep/06 17:00,27/Oct/18 16:35,
Bug,SVN-3033,12899419,shell errors in notes/svnsync.txt,,subversion-importer,Major,Closed,Invalid,28/Nov/07 21:23,27/Oct/18 16:35,
Bug,SVN-3080,12899466,svnsync stops working at a specfic revision,,subversion-importer,Major,Closed,Invalid,23/Jan/08 03:33,27/Oct/18 16:35,
Bug,SVN-3604,12899990,Windows(Vista) mounted NTFS partition not usuable with tortoise (not regocnized as directory),,subversion-importer,Major,Closed,Invalid,14/Mar/10 19:25,27/Oct/18 16:35,
Bug,SVN-3168,12899554,svn_client_commit* sends invalid paths to svn_wc_notify_func2_t,,rhuijben,Major,Closed,Fixed,09/Apr/08 09:58,27/Oct/18 16:35,
Improvement,SVN-2358,12898743,Update to support overwrite or revert flag,,subversion-importer,Major,Closed,Invalid,11/Jul/05 16:27,27/Oct/18 16:35,
Bug,SVN-3557,12899943,svn patch shouldn't allow rejects by default,,stsp,Major,Closed,Won't Fix,04/Jan/10 18:18,27/Oct/18 16:35,
Bug,SVN-3048,12899434,"conflict resolver needs more useful ""diff"" option",,glasser,Major,Closed,Fixed,12/Dec/07 23:51,27/Oct/18 16:35,
Improvement,SVN-2967,12899353,"Add XML Output Flag for ""svn diff --summarize""",,jcscoobyrs,Major,Closed,Fixed,15/Oct/07 21:17,27/Oct/18 16:35,
Bug,SVN-2236,12898621,svn_create_repos() doesn't clean up after itself,,breser,Major,Closed,Fixed,01/Mar/05 02:35,27/Oct/18 16:35,
Bug,SVN-2255,12898640,svn_ra_dav unknown crash with SIGSEGV,,subversion-importer,Major,Closed,Invalid,25/Mar/05 00:50,27/Oct/18 16:35,
Bug,SVN-2841,12899226,Path '..\..\a' is not a directory,,subversion-importer,Major,Closed,Duplicate,19/Jul/07 02:47,27/Oct/18 16:35,
Bug,SVN-3493,12899879,svn patch skips missing directories,,stsp,Major,Closed,Fixed,19/Sep/09 00:55,27/Oct/18 16:35,
Bug,SVN-3072,12899458,Commit-failed messages with DEFLATE enabled,,subversion-importer,Major,Closed,Fixed,12/Jan/08 08:12,27/Oct/18 16:35,
Bug,SVN-2215,12898599,[PATCH] commit-email.pl: move $tmp_dir into configuration section,,subversion-importer,Major,Closed,Invalid,08/Feb/05 03:38,27/Oct/18 16:35,
Bug,SVN-2353,12898738,"commit switched error ""missing or not locked""",,philipm,Major,Closed,Fixed,05/Jul/05 22:55,27/Oct/18 16:35,
Bug,SVN-3725,12900111,"SVN CP failed ""Path not found"" error",,subversion-importer,Major,Closed,Invalid,07/Oct/10 06:04,27/Oct/18 16:35,
Bug,SVN-3135,12899521,Property update on schedule delete file breaks WC,,ehuelsmann,Major,Closed,Fixed,22/Mar/08 16:23,27/Oct/18 16:35,
New Feature,SVN-3136,12899522,MIT Kerberos for Windows Support,,subversion-importer,Major,Closed,Invalid,26/Mar/08 10:03,27/Oct/18 16:35,
New Feature,SVN-2941,12899327,Add virtual hosting support to svnserve,,subversion-importer,Major,Closed,Duplicate,22/Sep/07 14:42,27/Oct/18 16:35,
New Feature,SVN-3682,12900068,Authorization Required,,subversion-importer,Major,Closed,Invalid,15/Jul/10 10:06,27/Oct/18 16:35,
Task,SVN-3343,12899729,"Use ""skel"" format for tree-conflicts field in WC entry",,julianfoad,Major,Closed,Fixed,05/Dec/08 16:28,27/Oct/18 16:35,
Bug,SVN-2148,12898531,reverting a replacement with history doesn't fully revert properly.,,breser,Major,Closed,Fixed,01/Dec/04 06:37,27/Oct/18 16:35,
Bug,SVN-2164,12898547,"'svn diff' creates patch that cannot be applied back, due to expanded keyword in repository",,subversion-importer,Major,Closed,Fixed,12/Dec/04 17:36,27/Oct/18 16:35,
Bug,SVN-2235,12898620,svn protocol parser can run out of stack space,,breser,Major,Closed,Fixed,01/Mar/05 02:32,27/Oct/18 16:35,
Bug,SVN-2403,12898788,"Incorrect 3-way merge of ""added"" binary file which already exists in the repository and WC",,subversion-importer,Major,Closed,Fixed,14/Sep/05 02:07,27/Oct/18 16:35,
Bug,SVN-2515,12898900,"Merging directory add fails with ""missing or not locked"" if target is missing",,subversion-importer,Major,Closed,Fixed,02/Mar/06 22:18,27/Oct/18 16:35,
Bug,SVN-2176,12898559,Describe svnserve tunnel via stunnel4 and OpenSSL,,subversion-importer,Major,Closed,Later,24/Dec/04 19:55,27/Oct/18 16:35,
Bug,SVN-2307,12898692,svn_client_lock doesn't handle switched targets,,philipm,Major,Closed,Fixed,19/May/05 14:33,27/Oct/18 16:35,
Bug,SVN-2123,12898506,javaHL bindigs on amd64,,subversion-importer,Major,Closed,Fixed,12/Nov/04 22:53,27/Oct/18 16:35,
Bug,SVN-2510,12898895,mod_dav_svn incompatible with <LocationMatch>,,dag-erling,Major,Closed,Won't Fix,24/Feb/06 17:00,27/Oct/18 16:35,
Improvement,SVN-3147,12899533,Notify on property changes,,rhuijben,Major,Closed,Fixed,27/Mar/08 14:07,27/Oct/18 16:35,
Improvement,SVN-2773,12899158,Optimize server->client copy-with-history transmission (reuse already-present WC files),,subversion-importer,Major,Closed,Duplicate,27/Apr/07 17:58,27/Oct/18 16:35,
Bug,SVN-2774,12899159,authz problem,,subversion-importer,Major,Closed,Cannot Reproduce,29/Apr/07 17:17,27/Oct/18 16:35,
Bug,SVN-3145,12899531,svn resolve[d] should be aware of all the different types of conflicts,,stsp,Major,Closed,Won't Fix,26/Mar/08 22:58,27/Oct/18 16:35,
New Feature,SVN-2875,12899261,Honor implicit mergeinfo,,markphip,Major,Closed,Fixed,17/Aug/07 21:13,27/Oct/18 16:35,
Improvement,SVN-2593,12898978,Extend update --force switch to handle local additions,,markphip,Major,Closed,Fixed,12/Aug/06 13:03,27/Oct/18 16:35,
Improvement,SVN-2590,12898975,svn hangs indefinitely if /dev/random is empty,,subversion-importer,Major,Closed,Cannot Reproduce,02/Aug/06 18:32,27/Oct/18 16:35,
Bug,SVN-2484,12898869,diff-cmd supplies a -u argument that the diff program may not like,,subversion-importer,Major,Closed,Duplicate,19/Jan/06 21:30,27/Oct/18 16:35,
Task,SVN-3555,12899941,"Remove the ""line_filter"" and ""line_transformer"" callbacks from svn_stream_t",,julianfoad,Major,Closed,Fixed,04/Jan/10 16:19,27/Oct/18 16:35,
Bug,SVN-3411,12899797,SVN leaks about 1KB of memory per file when committing added files,,subversion-importer,Major,Closed,Duplicate,08/May/09 22:33,27/Oct/18 16:35,
Improvement,SVN-2607,12898992,"Client-side post-commit processing tends towards O(N^2)",,subversion-importer,Major,Closed,Fixed,04/Sep/06 19:21,27/Oct/18 16:35,
Bug,SVN-2300,12898685,[PATCH] Test multiline log messages,,subversion-importer,Major,Closed,Fixed,09/May/05 17:15,27/Oct/18 16:35,
Bug,SVN-3148,12899534,Too early svn up/co abort if one item of svn:externals resource list is not accessible,,subversion-importer,Major,Closed,Fixed,27/Mar/08 14:51,27/Oct/18 16:35,
Bug,SVN-2905,12899291,"'svn log -g' shows only one log-subtree in case of multiple, independent merges",,subversion-importer,Major,Closed,Fixed,03/Sep/07 19:27,27/Oct/18 16:35,
Bug,SVN-2208,12898591,commit-email.pl: Rewrite safe_read_from_pipe for Windows,,subversion-importer,Major,Closed,Fixed,02/Feb/05 20:57,27/Oct/18 16:35,
Bug,SVN-2440,12898825,svn rm nonexistent exits with success,,subversion-importer,Major,Closed,Fixed,09/Nov/05 11:33,27/Oct/18 16:35,
Bug,SVN-2720,12899105,log -rHEAD output is unreliable,,subversion-importer,Major,Closed,Invalid,21/Feb/07 21:22,27/Oct/18 16:35,
Bug,SVN-2737,12899122,svn status -u fails on obstructed paths,,subversion-importer,Major,Closed,Cannot Reproduce,08/Mar/07 17:36,27/Oct/18 16:35,
Bug,SVN-2921,12899307,[sparse-directories] 'svn update --depth=empty MISSING_SUBDIR' subtly broken,,kfogel,Major,Closed,Fixed,11/Sep/07 23:52,27/Oct/18 16:35,
Improvement,SVN-2141,12898524,Port Subversion to Java,,subversion-importer,Major,Closed,Invalid,26/Nov/04 08:38,27/Oct/18 16:35,
Bug,SVN-3453,12899839,Building Subversion 1.6 requires GNU grep 2.5,,subversion-importer,Major,Closed,Fixed,24/Jul/09 22:18,27/Oct/18 16:35,
Bug,SVN-3110,12899496,Fix documentation for SVN::Client,,subversion-importer,Major,Closed,Fixed,23/Feb/08 21:19,27/Oct/18 16:35,
Bug,SVN-3319,12899705,Allow merging into a tree-conflicted file,,julianfoad,Major,Closed,Invalid,12/Nov/08 13:10,27/Oct/18 16:35,
Bug,SVN-2330,12898715,File permissions of $HOME/.subversion on Solaris,,subversion-importer,Major,Closed,Invalid,07/Jun/05 08:07,27/Oct/18 16:35,
Bug,SVN-2334,12898719,"""svn diff"" behaves incorrectly on symbolic links pointing to binary file",,subversion-importer,Major,Closed,Fixed,14/Jun/05 01:24,27/Oct/18 16:35,
Task,SVN-2890,12899276,"Expose svn_client__suggest_merge_sources(); make svn_client_merge_peg3() require real input again",,cmpilato,Major,Closed,Fixed,24/Aug/07 21:17,27/Oct/18 16:35,
Bug,SVN-2631,12899016,checkout with a relative link to a file with svn:needs-lock fails,,subversion-importer,Major,Closed,Cannot Reproduce,13/Oct/06 15:12,27/Oct/18 16:35,
Bug,SVN-2147,12898530,Control characters in log message cause failure,,jerenkrantz,Major,Closed,Fixed,01/Dec/04 03:31,27/Oct/18 16:35,
Bug,SVN-2257,12898642,test framework misparses status trees,,kfogel,Major,Closed,Fixed,31/Mar/05 21:43,27/Oct/18 16:35,
Bug,SVN-2096,12898479,[PATCH] Move a misplaced #define in libsvn_delta/compose_delta.c,,subversion-importer,Major,Closed,Fixed,12/Oct/04 06:46,27/Oct/18 16:35,
Bug,SVN-2376,12898761,Build script to create a Solaris pkg file,,minfrin,Major,Closed,Fixed,02/Aug/05 11:37,27/Oct/18 16:35,
New Feature,SVN-3055,12899441,Integration with SUN Identity Management,,subversion-importer,Major,Closed,Invalid,17/Dec/07 21:09,27/Oct/18 16:35,
Bug,SVN-2466,12898851,Switch can break working copy,,subversion-importer,Major,Closed,Duplicate,14/Dec/05 10:31,27/Oct/18 16:35,
New Feature,SVN-2609,12898994,limiting logs and diffs to specific nodes,,subversion-importer,Major,Closed,Invalid,13/Sep/06 18:25,27/Oct/18 16:35,
Improvement,SVN-2455,12898840,ISA proxy support,,subversion-importer,Major,Closed,Invalid,02/Dec/05 08:38,27/Oct/18 16:35,
Bug,SVN-2815,12899200,Passwords stored as plain-text,,subversion-importer,Major,Closed,Duplicate,11/Jul/07 13:18,27/Oct/18 16:35,
Bug,SVN-2798,12899183,"svn_load_dirs.pl: Set ""svn:executable"" only for newly added (executable) files.",,hwright,Major,Closed,Duplicate,22/Jun/07 18:07,27/Oct/18 16:35,
Bug,SVN-2214,12898598,poor error message when intermediate dir missing in copy,,kfogel,Major,Closed,Fixed,07/Feb/05 18:29,27/Oct/18 16:35,
Bug,SVN-3255,12899641,mod_dav_svn does not pass client capabilities to start-commit hooks,,subversion-importer,Major,Closed,Fixed,04/Aug/08 11:18,27/Oct/18 16:35,
Improvement,SVN-2422,12898807,Please support incremental commits from WC to repository,,subversion-importer,Major,Closed,Won't Fix,20/Oct/05 17:53,27/Oct/18 16:35,
Bug,SVN-3063,12899449,issue-2897 branch has insecure use of SQL,,glasser,Major,Closed,Fixed,04/Jan/08 22:22,27/Oct/18 16:35,
Bug,SVN-2471,12898856,"""Invalid control character"" error message outputs unescaped control characters",,maxb,Major,Closed,Fixed,01/Jan/06 13:11,27/Oct/18 16:35,
Improvement,SVN-2995,12899381,Add -p to svn diff,,subversion-importer,Major,Closed,Fixed,27/Oct/07 07:26,27/Oct/18 16:35,
Bug,SVN-3219,12899605,Wrong help message about svnsync init help,,subversion-importer,Major,Closed,Fixed,16/Jun/08 18:43,27/Oct/18 16:35,
Bug,SVN-3185,12899571,'svn log --limit' old-server-compat logic is not -g aware,,cmpilato,Major,Closed,Fixed,30/Apr/08 18:31,27/Oct/18 16:35,
Bug,SVN-2504,12898889,Merge issue with new file added from an external repository,,subversion-importer,Major,Closed,Invalid,14/Feb/06 00:46,27/Oct/18 16:35,
