Issue Type,Issue key,Issue id,Parent id,Summary,Assignee,Reporter,Priority,Status,Resolution,Created,Updated,Due Date
Improvement,ZOOKEEPER-234,12409146,,Eliminate using statics to initialize the sever.  Should allow server to be more embeddable in OSGi enviorments.,phunt,chirino,Major,Closed,Fixed,24/Nov/08 21:01,13/Feb/09 21:18,
New Feature,ZOOKEEPER-231,12409025,,Quotas in zookeeper,mahadev,mahadev,Major,Closed,Fixed,21/Nov/08 21:13,13/Feb/09 21:18,
Improvement,ZOOKEEPER-230,12408906,,Improvements to FLE,fpj,fpj,Major,Closed,Fixed,20/Nov/08 14:37,13/Feb/09 21:18,
Improvement,ZOOKEEPER-229,12408778,,improve documentation regarding user's responsibility to cleanup datadir (snaps/logs),mahadev,phunt,Major,Closed,Fixed,18/Nov/08 21:54,13/Feb/09 21:18,
Improvement,ZOOKEEPER-223,12408472,,"default log4j root logger configuration has neg perf impact with no benefit, change default level to INFO",phunt,phunt,Major,Closed,Fixed,14/Nov/08 07:10,13/Feb/09 21:18,
Bug,ZOOKEEPER-221,12408383,,log message in ZkWatchManager.materialize missing conditional,phunt,phunt,Major,Closed,Fixed,12/Nov/08 23:21,13/Feb/09 21:18,
Improvement,ZOOKEEPER-220,12408360,,programming guide watches section should clarify server/clientlib role in data/child watch maint.,breed,phunt,Major,Closed,Fixed,12/Nov/08 19:02,13/Feb/09 21:18,
Bug,ZOOKEEPER-218,12408194,,error in barrier recipe example code,phunt,phunt,Major,Closed,Fixed,10/Nov/08 22:24,13/Feb/09 21:18,
New Feature,ZOOKEEPER-215,12407820,,expand system test environment,breed,phunt,Major,Closed,Fixed,05/Nov/08 00:57,13/Feb/09 21:18,
Improvement,ZOOKEEPER-214,12407819,,"add new ""stat reset"" command to server admin port",phunt,phunt,Major,Closed,Fixed,05/Nov/08 00:55,13/Feb/09 21:18,
Bug,ZOOKEEPER-213,12407390,,programmer guide C api docs are out of sync with latest zookeeper.h ,phunt,phunt,Major,Closed,Fixed,29/Oct/08 06:02,13/Feb/09 21:18,
Task,ZOOKEEPER-210,12407328,,Require Java 6,phunt,phunt,Major,Closed,Fixed,28/Oct/08 01:35,13/Feb/09 21:18,
Bug,ZOOKEEPER-204,12406965,,SetWatches needs to be the first message after auth messages to the server,breed,breed,Major,Closed,Fixed,22/Oct/08 06:06,13/Feb/09 21:18,
Improvement,ZOOKEEPER-177,12405829,,needed: docs for JMX,phunt,robbiescott,Major,Closed,Fixed,06/Oct/08 16:02,13/Feb/09 21:18,
Sub-task,ZOOKEEPER-161,12405805,12405804,"Content needed: ""Designing a ZooKeeper Deployment""",breed,robbiescott,Major,Closed,Fixed,06/Oct/08 14:05,13/Feb/09 21:18,
Improvement,ZOOKEEPER-149,12405512,,c interface is missing tests against java server (mock only),breed,phunt,Major,Closed,Duplicate,01/Oct/08 02:51,13/Feb/09 21:18,
Improvement,ZOOKEEPER-64,12399461,,We should log system env information when intializing client/server,phunt,phunt,Major,Closed,Fixed,02/Jul/08 16:30,13/Feb/09 21:18,
Bug,ZOOKEEPER-16,12397975,,Need to do path validation,phunt,phunt,Major,Closed,Fixed,10/Jun/08 21:17,13/Feb/09 21:18,
Improvement,ZOOKEEPER-296,12414136,,adopt APR-style versioning and compatibility guidelines for C API,,cdarroch,Major,Open,,05/Feb/09 19:55,05/Feb/09 19:55,
Improvement,ZOOKEEPER-294,12414128,,document or change memory allocations in C API completion handling,,cdarroch,Major,Open,,05/Feb/09 19:08,05/Feb/09 19:08,
Task,ZOOKEEPER-80,12400500,,Document process for client recipe contributions,phunt,phunt,Major,Open,,17/Jul/08 17:37,16/Jan/09 19:40,
Bug,ZOOKEEPER-57,12399146,,Connection times out when idle,fpj,fpj,Major,Resolved,Invalid,27/Jun/08 08:16,16/Jan/09 08:44,
Improvement,ZOOKEEPER-113,12401829,,ZooKeeper.java should be interface not concrete class.,,phunt,Major,Resolved,Invalid,06/Aug/08 21:05,25/Nov/08 23:56,
Bug,ZOOKEEPER-200,12406894,,the magic number for snapshot and log must be different (currently same),phunt,phunt,Major,Closed,Fixed,21/Oct/08 04:39,26/Oct/08 01:10,
Improvement,ZOOKEEPER-194,12406610,,Fix terminology in zookeeperAdmin.xml,fpj,fpj,Major,Closed,Fixed,16/Oct/08 15:32,26/Oct/08 01:10,
Bug,ZOOKEEPER-193,12406549,,update java example doc to compile with latest zookeeper,phunt,phunt,Major,Closed,Fixed,16/Oct/08 00:14,26/Oct/08 01:10,
Bug,ZOOKEEPER-190,12406451,,Reorg links to docs and navs to docs into related sections,phunt,robbiescott,Major,Closed,Fixed,14/Oct/08 23:42,26/Oct/08 01:10,
Bug,ZOOKEEPER-189,12406449,,forrest build not validated xml of input documents,phunt,robbiescott,Major,Closed,Fixed,14/Oct/08 22:39,26/Oct/08 01:10,
Improvement,ZOOKEEPER-188,12406437,,Check that election port is present for all servers,fpj,fpj,Major,Closed,Fixed,14/Oct/08 20:08,26/Oct/08 01:10,
Task,ZOOKEEPER-186,12406403,,"add new ""releasenotes.xml"" to forrest documentation",phunt,phunt,Major,Closed,Fixed,14/Oct/08 16:34,26/Oct/08 01:10,
Improvement,ZOOKEEPER-185,12406342,,Improved version of FLETest,fpj,fpj,Major,Closed,Fixed,13/Oct/08 23:21,26/Oct/08 01:10,
Bug,ZOOKEEPER-184,12406296,,"tests: An explicit include derective is needed for the usage of memcpy(), memset(), strlen(), strdup() and free() functions.",dememax,dememax,Major,Closed,Fixed,13/Oct/08 11:52,26/Oct/08 01:10,
Bug,ZOOKEEPER-183,12406184,,"Array subscript is above array bounds in od_completion(), src/cli.c.",dememax,dememax,Major,Closed,Fixed,10/Oct/08 16:05,26/Oct/08 01:10,
Bug,ZOOKEEPER-182,12406183,,zookeeper_init accepts empty host-port string and returns valid pointer to zhandle_t.,dememax,dememax,Major,Closed,Fixed,10/Oct/08 15:49,26/Oct/08 01:10,
Bug,ZOOKEEPER-181,12406093,,"Some Source Forge Documents did not get moved over: javaExample, zookeeperTutorial, zookeeperInternals",phunt,robbiescott,Major,Closed,Fixed,09/Oct/08 15:45,26/Oct/08 01:10,
Sub-task,ZOOKEEPER-180,12405977,12405804,Placeholder sections needed in document for new topics that the umbrella jira discusses,phunt,robbiescott,Major,Closed,Fixed,08/Oct/08 00:08,26/Oct/08 01:10,
Sub-task,ZOOKEEPER-179,12405974,12405819,need new sections for basic operations content,phunt,robbiescott,Major,Closed,Fixed,07/Oct/08 23:40,26/Oct/08 01:10,
Bug,ZOOKEEPER-178,12405855,,FLE test.,fpj,mahadev,Major,Closed,Fixed,06/Oct/08 20:50,26/Oct/08 01:10,
Bug,ZOOKEEPER-159,12405803,,Cover two corner cases of leader election,fpj,fpj,Major,Closed,Fixed,06/Oct/08 13:15,26/Oct/08 01:10,
Task,ZOOKEEPER-156,12405666,,update programmer guide with acl details from old wiki page,phunt,phunt,Major,Closed,Fixed,02/Oct/08 22:39,26/Oct/08 01:10,
Bug,ZOOKEEPER-151,12405580,,Document change to server configuration,fpj,fpj,Major,Closed,Fixed,01/Oct/08 20:23,26/Oct/08 01:10,
Improvement,ZOOKEEPER-147,12405197,,This is version of the documents with most of the [tbd...] scrubbed out,phunt,robbiescott,Major,Closed,Fixed,26/Sep/08 03:50,26/Oct/08 01:10,
Bug,ZOOKEEPER-140,12404291,,Deadlock in QuorumCnxManager,fpj,fpj,Major,Closed,Fixed,13/Sep/08 10:02,26/Oct/08 01:10,
Sub-task,ZOOKEEPER-139,12404142,12397965,Create Enums for WatcherEvent's KeeperState and EventType,jghoman,jghoman,Major,Closed,Fixed,11/Sep/08 02:36,26/Oct/08 01:10,
Bug,ZOOKEEPER-138,12403931,,c client watcher objects can lose events,breed,phunt,Major,Closed,Fixed,08/Sep/08 21:03,26/Oct/08 01:10,
Bug,ZOOKEEPER-137,12403930,,client watcher objects can lose events,phunt,phunt,Major,Closed,Fixed,08/Sep/08 21:02,26/Oct/08 01:10,
Bug,ZOOKEEPER-136,12403781,,sync causes hang in all followers of quorum,breed,phunt,Major,Closed,Fixed,05/Sep/08 18:27,26/Oct/08 01:10,
Improvement,ZOOKEEPER-134,12403647,,findbugs cleanup,phunt,phunt,Major,Closed,Fixed,03/Sep/08 23:06,26/Oct/08 01:10,
Bug,ZOOKEEPER-133,12403636,,hudson tests failing intermittently,phunt,phunt,Major,Closed,Fixed,03/Sep/08 20:46,26/Oct/08 01:10,
Sub-task,ZOOKEEPER-132,12403585,12397965,Create Enum to replace CreateFlag in ZooKepper.create method,jghoman,jghoman,Major,Closed,Fixed,03/Sep/08 03:20,26/Oct/08 01:10,
Bug,ZOOKEEPER-131,12403546,,Old leader election can elect a dead leader over and over again,breed,breed,Major,Closed,Fixed,02/Sep/08 17:27,26/Oct/08 01:10,
Improvement,ZOOKEEPER-130,12403403,,update build.xml to support apache release process,phunt,phunt,Major,Closed,Fixed,29/Aug/08 23:33,26/Oct/08 01:10,
Improvement,ZOOKEEPER-128,12403279,,test coverage on async client operations needs to be improved,phunt,phunt,Major,Closed,Fixed,28/Aug/08 19:42,26/Oct/08 01:10,
Improvement,ZOOKEEPER-125,12403062,,Class not needed on FastLeaderElection,fpj,fpj,Major,Closed,Fixed,26/Aug/08 11:03,26/Oct/08 01:10,
Bug,ZOOKEEPER-124,12402964,,StatCallback is broken in trunk,,stuhood,Major,Closed,Invalid,25/Aug/08 01:00,26/Oct/08 01:10,
Bug,ZOOKEEPER-122,12402592,,NPE in jute's Utils.toCSVString,anthonyu,anthonyu,Major,Closed,Fixed,19/Aug/08 00:05,26/Oct/08 01:10,
Bug,ZOOKEEPER-118,12402145,,findbugs flagged switch statement in followerrequestprocessor.run(),fpj,phunt,Major,Closed,Fixed,11/Aug/08 18:07,26/Oct/08 01:10,
Bug,ZOOKEEPER-117,12402144,,threading issues in Leader election,fpj,phunt,Major,Closed,Fixed,11/Aug/08 18:04,26/Oct/08 01:10,
Bug,ZOOKEEPER-115,12401924,,Potential NPE in QuorumCnxManager,fpj,phunt,Major,Closed,Fixed,07/Aug/08 21:10,26/Oct/08 01:10,
Bug,ZOOKEEPER-112,12401828,,src/java/main ZooKeeper.java has test code embedded into it.,phunt,phunt,Major,Closed,Fixed,06/Aug/08 21:01,26/Oct/08 01:10,
Bug,ZOOKEEPER-110,12401718,,"Build script relies on svnant, which is not compatible with subversion 1.5 working copies",jghoman,jghoman,Major,Closed,Fixed,05/Aug/08 18:18,26/Oct/08 01:10,
Bug,ZOOKEEPER-109,12401515,,cleanup of NPE and Resource issue nits found by static analysis,phunt,phunt,Major,Closed,Fixed,01/Aug/08 22:01,26/Oct/08 01:10,
Bug,ZOOKEEPER-108,12401452,,sync implementation reorders operations,fpj,fpj,Major,Closed,Fixed,01/Aug/08 02:48,26/Oct/08 01:10,
Improvement,ZOOKEEPER-101,12401039,,"Integrate ZooKeeper with ""violations"" feature on hudson",phunt,phunt,Major,Closed,Fixed,25/Jul/08 18:27,26/Oct/08 01:10,
Improvement,ZOOKEEPER-97,12401019,,The code generators should support an optional output directory,chirino,chirino,Major,Closed,Fixed,25/Jul/08 14:27,26/Oct/08 01:10,
Task,ZOOKEEPER-93,12400931,,Create Documentation for Zookeeper,phunt,robbiescott,Major,Closed,Fixed,24/Jul/08 17:49,26/Oct/08 01:10,
Sub-task,ZOOKEEPER-90,12400903,12400486,invoke WhenOwnerListener.whenNotOwner() when the ZK session expires and the znode is the leader,jstrachan,jstrachan,Major,Closed,Fixed,24/Jul/08 09:46,26/Oct/08 01:10,
Sub-task,ZOOKEEPER-89,12400902,12400486,invoke WhenOwnerListener.whenNotOwner() when the ZK connection fails,jstrachan,jstrachan,Major,Closed,Fixed,24/Jul/08 09:44,26/Oct/08 01:10,
Task,ZOOKEEPER-85,12400842,,register the ZooKeeper mailing lists with nabble.com,phunt,jstrachan,Major,Closed,Fixed,23/Jul/08 16:33,26/Oct/08 01:10,
New Feature,ZOOKEEPER-79,12400498,,Document jacob's leader election on the wiki recipes page,fpj,phunt,Major,Closed,Fixed,17/Jul/08 16:43,26/Oct/08 01:10,
Bug,ZOOKEEPER-76,12400341,,"Commit 677109 removed the cobertura library, but not the build targets.",phunt,jghoman,Major,Closed,Fixed,16/Jul/08 02:30,26/Oct/08 01:10,
Bug,ZOOKEEPER-75,12400334,,cleanup the library directory,phunt,omalley,Major,Closed,Fixed,15/Jul/08 22:50,26/Oct/08 01:10,
Task,ZOOKEEPER-73,12399843,,Move ZK wiki from SourceForge to Apache,phunt,phunt,Major,Closed,Fixed,08/Jul/08 17:30,26/Oct/08 01:10,
Task,ZOOKEEPER-72,12399840,,Initial creation/setup of ZooKeeper ASF site.,phunt,phunt,Major,Closed,Fixed,08/Jul/08 17:10,26/Oct/08 01:10,
Task,ZOOKEEPER-71,12399839,,Determine what to do re ZooKeeper Changelog(s),mahadev,phunt,Major,Closed,Fixed,08/Jul/08 17:05,26/Oct/08 01:10,
Task,ZOOKEEPER-70,12399837,,Add skeleton forrest doc structure for ZooKeeper,phunt,phunt,Major,Closed,Fixed,08/Jul/08 17:01,26/Oct/08 01:10,
Bug,ZOOKEEPER-63,12399322,,Race condition in client close() operation,phunt,phunt,Major,Closed,Fixed,30/Jun/08 22:08,26/Oct/08 01:10,
Improvement,ZOOKEEPER-61,12399319,,Address (remove) use of sleep(#) in client/server test cases.,phunt,phunt,Major,Closed,Fixed,30/Jun/08 21:55,26/Oct/08 01:10,
Bug,ZOOKEEPER-58,12399179,,Race condition on ClientCnxn.java,breed,fpj,Major,Closed,Fixed,27/Jun/08 15:38,26/Oct/08 01:10,
Improvement,ZOOKEEPER-56,12399126,,Add clover support to build.xml,phunt,phunt,Major,Closed,Fixed,26/Jun/08 22:26,26/Oct/08 01:10,
Bug,ZOOKEEPER-55,12399115,,"build.xml failes to retrieve a release number from SVN and the ant target ""dist"" fails",akornev,akornev,Major,Closed,Fixed,26/Jun/08 21:13,26/Oct/08 01:10,
Bug,ZOOKEEPER-54,12399048,,remove sleeps in the tests.,phunt,mahadev,Major,Closed,Fixed,25/Jun/08 23:30,26/Oct/08 01:10,
Task,ZOOKEEPER-45,12398211,,Restructure the SVN repository after initial import,phunt,phunt,Major,Closed,Fixed,13/Jun/08 06:18,26/Oct/08 01:10,
Improvement,ZOOKEEPER-43,12398008,,Server side of the auto reset watches patch,breed,phunt,Major,Closed,Fixed,10/Jun/08 22:51,26/Oct/08 01:10,
Improvement,ZOOKEEPER-42,12398007,,Change LE default to Fast TCP,fpj,phunt,Major,Closed,Fixed,10/Jun/08 22:50,26/Oct/08 01:10,
New Feature,ZOOKEEPER-41,12398006,,Sample startup script,mahadev,phunt,Major,Closed,Fixed,10/Jun/08 22:48,26/Oct/08 01:10,
New Feature,ZOOKEEPER-38,12398003,,headers (version+) in log/snap files,mahadev,phunt,Major,Closed,Fixed,10/Jun/08 22:42,26/Oct/08 01:10,
New Feature,ZOOKEEPER-32,12397997,,CRCs for ZooKeeper data,mahadev,phunt,Major,Closed,Fixed,10/Jun/08 22:32,26/Oct/08 01:10,
New Feature,ZOOKEEPER-25,12397986,,FUSE for ZooKeeper,phunt,phunt,Major,Closed,Fixed,10/Jun/08 21:32,26/Oct/08 01:10,
Bug,ZOOKEEPER-21,12397980,,Improve zk ctor/watcher (state transition) docs,phunt,phunt,Major,Closed,Fixed,10/Jun/08 21:25,26/Oct/08 01:10,
Bug,ZOOKEEPER-20,12397979,,Child watches are not triggered when the node is deleted,phunt,phunt,Major,Closed,Fixed,10/Jun/08 21:23,26/Oct/08 01:10,
Bug,ZOOKEEPER-18,12397977,,keeper state inconsistency,phunt,phunt,Major,Closed,Fixed,10/Jun/08 21:20,26/Oct/08 01:10,
Bug,ZOOKEEPER-17,12397976,,zookeeper_init doc needs clarification,phunt,phunt,Major,Closed,Fixed,10/Jun/08 21:18,26/Oct/08 01:10,
Bug,ZOOKEEPER-15,12397974,,handle failure better in build.xml:test,phunt,phunt,Major,Closed,Fixed,10/Jun/08 21:15,26/Oct/08 01:10,
Bug,ZOOKEEPER-11,12397970,,ArrayList is used instead of List,phunt,phunt,Major,Closed,Fixed,10/Jun/08 21:10,26/Oct/08 01:10,
Bug,ZOOKEEPER-6,12397957,,List of problem identifiers in zookeeper.h,phunt,phunt,Major,Closed,Fixed,10/Jun/08 20:42,26/Oct/08 01:10,
Task,ZOOKEEPER-1,12397720,,Initial ZooKeeper code contribution from Yahoo!,phunt,phunt,Major,Closed,Fixed,06/Jun/08 22:02,26/Oct/08 01:10,
Sub-task,ZOOKEEPER-167,12405818,12405804,"Content needed: ""Troubleshooting""",,robbiescott,Major,Open,,06/Oct/08 15:04,20/Oct/08 21:24,
Bug,ZOOKEEPER-4,12397823,,Unnecessary condition check in FastLeaderElection,fpj,breed,Major,Closed,Fixed,09/Jun/08 16:42,14/Oct/08 20:31,
Bug,ZOOKEEPER-168,12405819,,"Programmer's Guide ""Basic Operations"" section is missing content",,robbiescott,Major,Open,,06/Oct/08 15:24,08/Oct/08 18:04,
