Issue Type,Issue key,Issue id,Summary,Assignee,Reporter,Priority,Status,Resolution,Created,Updated,Due Date
Improvement,SSHD-309,12706883,ForwardingFilter/TcpipForwarder should have a nicer way to reject local port forwarding requests,lgoldstein,jakajancar,Minor,Resolved,Fixed,07/Apr/14 00:00,07/Jan/16 10:35,
Improvement,SSHD-578,12909685,Allow overriding the default SFTP version selected by the SftpFileSystemProvider,lgoldstein,lgoldstein,Minor,Resolved,Fixed,02/Nov/15 14:41,07/Jan/16 10:17,
Improvement,SSHD-620,12926825,Add support for 'hostbased' authentication,lgoldstein,lgoldstein,Minor,Resolved,Fixed,03/Jan/16 14:23,05/Jan/16 06:09,
Improvement,SSHD-619,12926815,Send intermittent SSH_MSG_IGNORE messages in order to further strengthen cryptographic strength,lgoldstein,lgoldstein,Minor,Resolved,Fixed,03/Jan/16 10:10,04/Jan/16 12:46,
Improvement,SSHD-616,12922320,"Added initial support for OpenSSH ""hostkeys-XXX"" global requests",lgoldstein,lgoldstein,Minor,Resolved,Fixed,16/Dec/15 10:10,17/Dec/15 05:33,
Improvement,SSHD-615,12921958,Add an 'scp' command implementation similar to the standard one,lgoldstein,lgoldstein,Minor,Resolved,Fixed,15/Dec/15 12:32,15/Dec/15 13:24,
Bug,SSHD-612,12921475,Cannot attempt new authentication on same session if current one fails,lgoldstein,lgoldstein,Minor,Resolved,Fixed,13/Dec/15 12:25,14/Dec/15 09:29,
Improvement,SSHD-613,12921476,Support a 'callback' method for session password identities,lgoldstein,lgoldstein,Minor,Resolved,Fixed,13/Dec/15 12:34,14/Dec/15 09:14,
Improvement,SSHD-610,12920035,Disconnect reason should be propagated as error message,lgoldstein,Firewave,Minor,Resolved,Fixed,08/Dec/15 10:44,09/Dec/15 10:06,
Bug,SSHD-609,12919594,Session does not disconnect if unknown compression factory requested,lgoldstein,lgoldstein,Minor,Resolved,Fixed,07/Dec/15 07:25,08/Dec/15 05:13,
Improvement,SSHD-602,12916891,Add support for 'acl-supported' extension,lgoldstein,lgoldstein,Minor,Resolved,Fixed,30/Nov/15 08:22,01/Dec/15 09:26,
Improvement,SSHD-533,12843161,Add support for SHA-224 (builtin) digest,lgoldstein,lgoldstein,Minor,Resolved,Fixed,07/Jul/15 11:19,01/Dec/15 07:05,
Bug,SSHD-603,12916985,Figure out why some MAC test vectors do not yield the expected results as per the RFC(s),,lgoldstein,Minor,Open,,30/Nov/15 15:27,01/Dec/15 05:29,
Improvement,SSHD-551,12857064,Provide getter for closeFuture in CloseableUtils.AbstractCloseable,,coloma_mike,Minor,Resolved,Fixed,18/Aug/15 23:43,29/Nov/15 12:27,
Improvement,SSHD-552,12857065,Add getter for exitSignal field in AbstractClientChannel class,lgoldstein,coloma_mike,Minor,Resolved,Fixed,18/Aug/15 23:46,29/Nov/15 12:21,
Improvement,SSHD-601,12916355,Add configurable re-key packets limit,lgoldstein,lgoldstein,Minor,Resolved,Fixed,26/Nov/15 05:49,29/Nov/15 06:43,
Bug,SSHD-600,12916110,Propagate actual authentication error to the AuthFuture,lgoldstein,Firewave,Minor,Resolved,Fixed,25/Nov/15 10:39,26/Nov/15 05:33,
Improvement,SSHD-596,12915258,Support dhg14 by runtime DH key size detection similar to dhgex,,alonbl,Minor,Resolved,Fixed,23/Nov/15 08:41,24/Nov/15 13:49,
Improvement,SSHD-586,12913146,openssh compliant public key fingerprint,,alonbl,Minor,Resolved,Fixed,15/Nov/15 11:23,24/Nov/15 13:48,
Improvement,SSHD-582,12911867,Display mnemonic strings for commands and opcodes as much as possible,lgoldstein,lgoldstein,Minor,Resolved,Fixed,10/Nov/15 14:35,24/Nov/15 07:45,
Bug,SSHD-589,12913299,Auto-detect max. supported DH group exchange key size,lgoldstein,alonbl,Minor,Resolved,Fixed,16/Nov/15 12:41,24/Nov/15 07:39,
Improvement,SSHD-597,12915260,Allow the caller to intervene if failed to resolve an authorized key entry,lgoldstein,lgoldstein,Minor,Resolved,Fixed,23/Nov/15 08:49,23/Nov/15 11:00,
Task,SSHD-590,12913301,[tests] skip EC tests if EC is not available at JRE,lgoldstein,alonbl,Minor,Resolved,Fixed,16/Nov/15 12:54,23/Nov/15 09:50,
New Feature,SSHD-594,12914367,Add support for ecmqv-sha2 key exchange,,lgoldstein,Minor,Open,,19/Nov/15 06:30,19/Nov/15 06:31,
Bug,SSHD-591,12913567,PUTTY shell session does not echo commands and their results,lgoldstein,lgoldstein,Minor,Resolved,Fixed,17/Nov/15 07:13,17/Nov/15 08:46,
Improvement,SSHD-583,12912842,ssh_config Host entry should support '!' pattern,lgoldstein,alonbl,Minor,Resolved,Fixed,13/Nov/15 14:43,16/Nov/15 06:13,
Improvement,SSHD-575,12909586,Add encode / decode of SFTP attributes extensions,lgoldstein,lgoldstein,Minor,Resolved,Fixed,02/Nov/15 08:09,03/Nov/15 06:09,
Improvement,SSHD-574,12909484,Add decoding of SFTP ACL field for version 4+,lgoldstein,lgoldstein,Minor,Resolved,Fixed,01/Nov/15 09:44,03/Nov/15 05:57,
Improvement,SSHD-577,12909667,Provide pluggable implementation of an Sftp UserDefinedFileAttributeView,,lgoldstein,Minor,Open,,02/Nov/15 13:38,02/Nov/15 13:39,
Improvement,SSHD-573,12909480,Canonicalize the permissions field of SFTP v3 into a matching type of v4+,lgoldstein,lgoldstein,Minor,Resolved,Fixed,01/Nov/15 07:45,02/Nov/15 05:25,
Improvement,SSHD-571,12906179,"Provide ""fragmented"" FileSystemProvider for SSHD",,lgoldstein,Minor,Open,,20/Oct/15 09:08,20/Oct/15 09:08,
Bug,SSHD-569,12905767,Reset session idle timeout while waiting for channel window availability,lgoldstein,lgoldstein,Minor,Resolved,Fixed,18/Oct/15 06:00,19/Oct/15 04:46,
Improvement,SSHD-564,12868759,Use Enum(s) instead of int values for Channel#waitFor mask,lgoldstein,lgoldstein,Minor,Resolved,Fixed,16/Sep/15 12:33,20/Sep/15 04:07,
Improvement,SSHD-563,12864445,Provide server-side KeyboardInteractiveAuthenticator,lgoldstein,lgoldstein,Minor,Resolved,Fixed,16/Sep/15 04:51,17/Sep/15 06:00,
Improvement,SSHD-196,12611193,Allow passwords to be changed when the server is forcing a password change,lgoldstein,tpaulsz,Minor,Resolved,Fixed,10/Oct/12 15:12,16/Sep/15 04:49,
Improvement,SSHD-562,12861217,Use consistent semantics for 'await' vs. 'verify' in Future-like constructs,lgoldstein,lgoldstein,Minor,Resolved,Fixed,02/Sep/15 04:39,07/Sep/15 13:46,
Improvement,SSHD-560,12860940,Add automatic loading of client's identities from ~/.ssh/id_xxx files,lgoldstein,lgoldstein,Minor,Resolved,Fixed,01/Sep/15 08:52,07/Sep/15 04:09,
Improvement,SSHD-555,12857450,Add ChannelListener support ,lgoldstein,lgoldstein,Minor,Resolved,Fixed,20/Aug/15 06:29,31/Aug/15 05:52,
Bug,SSHD-558,12858955,Failures in the key re-exchange or switching to none cipher are not signaled to the future instance,lgoldstein,lgoldstein,Minor,Resolved,Fixed,26/Aug/15 11:42,30/Aug/15 12:25,
Improvement,SSHD-556,12857477,Use consistent Channel hierarchy model,lgoldstein,lgoldstein,Minor,Resolved,Fixed,20/Aug/15 08:25,20/Aug/15 08:52,
Improvement,SSHD-548,12851362,Export some inner private classes as public static ones,lgoldstein,lgoldstein,Minor,Resolved,Fixed,04/Aug/15 10:33,04/Aug/15 11:36,
Bug,SSHD-547,12850823,Ignore offset in SFTP SSH_FXP_WRITE if file opened with SSH_FXF_APPEND_DATA access,lgoldstein,lgoldstein,Minor,Resolved,Fixed,02/Aug/15 08:29,02/Aug/15 09:55,
Improvement,SSHD-543,12848581,Consider logging client session setup with level 'debug',lgoldstein,lichtin,Minor,Resolved,Fixed,23/Jul/15 14:23,28/Jul/15 06:31,
Improvement,SSHD-546,12849515,Fix the visibility of some classes that were once inner ones and now are regular ones,lgoldstein,lgoldstein,Minor,Resolved,Fixed,28/Jul/15 05:21,28/Jul/15 06:07,
Bug,SSHD-544,12849153,"Take into account target file system separator when resolving ""local"" paths",lgoldstein,lgoldstein,Minor,Resolved,Fixed,26/Jul/15 13:32,27/Jul/15 07:39,
Bug,SSHD-538,12844589,Handle correctly paths with double-slashes in them,lgoldstein,lgoldstein,Minor,Resolved,Fixed,13/Jul/15 09:20,26/Jul/15 14:53,
Improvement,SSHD-541,12845500,Re-use incoming request buffer for outgoing response (where applicable),lgoldstein,lgoldstein,Minor,Resolved,Fixed,16/Jul/15 07:06,16/Jul/15 13:48,
Improvement,SSHD-516,12842220,"Add support for ""space-available"" extension",lgoldstein,lgoldstein,Minor,Resolved,Fixed,02/Jul/15 06:52,15/Jul/15 11:52,
Improvement,SSHD-524,12842734,"Add support for ""statvfs/fstatvs@openssh.com"" client SFTP extensions",lgoldstein,lgoldstein,Minor,Resolved,Fixed,05/Jul/15 14:46,15/Jul/15 08:10,
Improvement,SSHD-536,12844408,Add support for SFTP fsync@openssh.com extension,lgoldstein,lgoldstein,Minor,Resolved,Fixed,12/Jul/15 05:05,12/Jul/15 06:38,
Improvement,SSHD-523,12842733,Add support for 'copy-data' SFTP extension,lgoldstein,lgoldstein,Minor,Resolved,Fixed,05/Jul/15 14:42,09/Jul/15 06:54,
Improvement,SSHD-519,12842718,Add support for SFTP 'check-file-handle'/'check-file-name' extensions,lgoldstein,lgoldstein,Minor,Resolved,Fixed,05/Jul/15 06:19,07/Jul/15 11:44,
Improvement,SSHD-529,12842879,"Create a synthetic ""."" entry for SFTP directory listing",lgoldstein,lgoldstein,Minor,Resolved,Fixed,06/Jul/15 13:08,06/Jul/15 13:43,
Improvement,SSHD-527,12842800,"Generate a synthetic "".."" folder in SFTP listing of folder contents",lgoldstein,lgoldstein,Minor,Resolved,Fixed,06/Jul/15 05:14,06/Jul/15 13:10,
Bug,SSHD-526,12842793,If no open mode specified for SFTP 'open' method then assume 'read',lgoldstein,lgoldstein,Minor,Resolved,Fixed,06/Jul/15 04:18,06/Jul/15 04:51,
Improvement,SSHD-522,12842731,Expose ability to do SFTP client version re-negotiation,lgoldstein,lgoldstein,Minor,Resolved,Fixed,05/Jul/15 13:09,05/Jul/15 14:49,
Improvement,SSHD-520,12842719,Add support for 'md5-hash' SFTP extension(s),lgoldstein,lgoldstein,Minor,Resolved,Fixed,05/Jul/15 06:23,05/Jul/15 09:13,
Improvement,SSHD-518,12842711,Add support for SFTP 'copy-file' extension,lgoldstein,lgoldstein,Minor,Resolved,Fixed,05/Jul/15 04:35,05/Jul/15 06:29,
Improvement,SSHD-517,12842230,Add support for SFTP vendor-id extension,lgoldstein,lgoldstein,Minor,Resolved,Fixed,02/Jul/15 07:21,05/Jul/15 04:18,
Improvement,SSHD-515,12842201,Use the full URI in order to identify SFTP file systems,lgoldstein,lgoldstein,Minor,Resolved,Fixed,02/Jul/15 05:05,02/Jul/15 08:33,
Improvement,SSHD-512,12841982,Implement SFTP text-seek extension,,lgoldstein,Minor,Open,,01/Jul/15 13:00,01/Jul/15 13:11,
Improvement,SSHD-513,12841987,Add full support for SFTP v4 'newline' extension,,lgoldstein,Minor,Open,,01/Jul/15 13:11,01/Jul/15 13:11,
Improvement,SSHD-511,12841645,Remove deprecated methods,lgoldstein,lgoldstein,Minor,Resolved,Fixed,30/Jun/15 10:23,30/Jun/15 11:35,
Improvement,SSHD-508,12841580,Use event-driven wait times for PortForwardingTest,lgoldstein,lgoldstein,Minor,Resolved,Fixed,30/Jun/15 06:44,30/Jun/15 07:10,
Improvement,SSHD-507,12841329,Make sure that the apache-rat-plugin is also configured to ignore Eclipse files,lgoldstein,lgoldstein,Minor,Resolved,Fixed,29/Jun/15 13:07,29/Jun/15 13:28,
Bug,SSHD-499,12839484,Consolidate similar logic for client and server sessions,lgoldstein,lgoldstein,Minor,Resolved,Fixed,22/Jun/15 09:07,22/Jun/15 13:54,
