Issue Type,Issue key,Issue id,Parent id,Summary,Assignee,Reporter,Priority,Status,Resolution,Created,Updated,Due Date
Bug,TOBAGO-691,12401763,,nonmodal popup blocks the page ,bommel,bommel,Major,Closed,Fixed,06/Aug/08 09:25,25/Aug/08 19:58,
Bug,TOBAGO-690,12401712,,Markup attribute for Label Extension Tags doesn't work,bommel,bommel,Major,Closed,Fixed,05/Aug/08 17:35,25/Aug/08 19:58,
Improvement,TOBAGO-689,12400598,,Extension tag for tc:separator,bommel,bommel,Major,Closed,Fixed,19/Jul/08 10:18,25/Aug/08 19:58,
Bug,TOBAGO-688,12400575,,Support for new protocol vfszip: introduced by JBoss 5.0.0,bommel,hedtfeld,Major,Closed,Fixed,18/Jul/08 18:16,25/Aug/08 19:58,
Improvement,TOBAGO-687,12399472,,Readonly support for tc:selectOneRadio,bommel,bommel,Major,Closed,Fixed,02/Jul/08 20:18,25/Aug/08 19:58,
Bug,TOBAGO-685,12399303,,Caches in ResourceManagerImpl should be Thread save,bommel,bommel,Major,Closed,Fixed,30/Jun/08 18:29,25/Aug/08 19:58,
Bug,TOBAGO-683,12398867,,Sheet header resizer is not rendered correct in FF3,bommel,weber,Major,Closed,Fixed,23/Jun/08 20:24,25/Aug/08 19:58,
Bug,TOBAGO-675,12398023,,A redisplayed popup blocks the page,bommel,bommel,Major,Closed,Fixed,11/Jun/08 07:37,25/Aug/08 19:58,
New Feature,TOBAGO-670,12396822,,Tobago spanish properties file,bommel,trueno,Major,Closed,Fixed,26/May/08 16:33,25/Aug/08 19:58,
Bug,TOBAGO-677,12398028,,non-modal-mode for popups does not work properly,bommel,mwronka,Major,Closed,Duplicate,11/Jun/08 09:05,06/Aug/08 12:43,
Bug,TOBAGO-666,12395950,,Selection of pageable sheet doesn't work,bommel,bommel,Major,Closed,Fixed,13/May/08 17:43,20/May/08 20:12,
Bug,TOBAGO-663,12395530,,Button: defaultCommand doesn't call onsubmit functions.,lofwyr,lofwyr,Major,Closed,Fixed,07/May/08 14:19,20/May/08 20:12,
Improvement,TOBAGO-662,12395322,,Use LOG.isInfoEnabled() for LOG.info(),bommel,bommel,Major,Closed,Fixed,05/May/08 14:20,20/May/08 20:12,
Improvement,TOBAGO-661,12395288,,Add immediate update check for UIReload,bommel,bommel,Major,Closed,Fixed,04/May/08 21:21,20/May/08 20:12,
Bug,TOBAGO-660,12395276,,Reload facet doesn't work since TOBAGO-312,bommel,bommel,Major,Closed,Fixed,04/May/08 13:01,20/May/08 20:12,
Improvement,TOBAGO-546,12382791,,selectOneChoice should support coloring and images,bommel,rohloff,Major,Closed,Fixed,19/Nov/07 14:42,20/May/08 20:12,
Bug,TOBAGO-628,12390277,,Setting rendererType on TobagoMenuExtensionHandler for facelets (tx:menuRadio and tx:menuCheckbox),bommel,bommel,Major,Closed,Fixed,05/Mar/08 19:39,12/May/08 10:14,
Improvement,TOBAGO-615,12388075,,it would be nice to configure tc/tx:in not to grab focus on load,,rohloff,Major,Closed,Fixed,07/Feb/08 11:45,12/May/08 09:20,
Improvement,TOBAGO-312,12364366,,Integrate handling of ajax requests into standard lifecycle,weber,weber,Major,Closed,Fixed,07/Mar/07 18:20,04/May/08 13:02,
Bug,TOBAGO-629,12390279,,Wrong char-encoding on browser when using WebSphere AS,lofwyr,lofwyr,Major,Closed,Fixed,05/Mar/08 19:44,15/Apr/08 10:17,
Bug,TOBAGO-627,12389797,,JNDI-Problem on Websphere Application Server,bommel,mwronka,Major,Closed,Fixed,28/Feb/08 16:17,15/Apr/08 10:17,
Bug,TOBAGO-645,12393779,,Clicking the active tab screws up the lay-out inside it,,malice,Major,Closed,Invalid,11/Apr/08 19:20,14/Apr/08 11:38,
Improvement,TOBAGO-466,12375840,,Extend AttributeHandler for handling methodexpression in a facelet composition,bommel,bommel,Major,Closed,Fixed,12/Aug/07 10:05,14/Mar/08 10:07,
Wish,TOBAGO-411,12370129,,Ommit unnecessary horizontal scrollbar,,mwronka,Major,Closed,Fixed,24/May/07 11:37,05/Mar/08 14:29,
Improvement,TOBAGO-403,12369689,,Markup attribute for tc:selectItem would be nice,,dubois,Major,Closed,Duplicate,18/May/07 15:44,02/Feb/08 19:47,
New Feature,TOBAGO-84,12344545,,Could we please have a sheetSelectionListener,,johnallan,Major,Closed,Duplicate,18/Jun/06 10:46,20/Jan/08 11:41,
New Feature,TOBAGO-449,12373746,,Double click action for the Sheet,,mwronka,Major,Closed,Duplicate,13/Jul/07 11:55,20/Jan/08 11:41,
Improvement,TOBAGO-436,12373161,,tc:sheet rowClick facet,,turnerj,Major,Closed,Duplicate,06/Jul/07 10:59,20/Jan/08 11:40,
Bug,TOBAGO-415,12370689,,"Component tx:time with attibutes readonly or disabled setted to ""true"" allows changes by user",,rstnet,Major,Closed,Duplicate,01/Jun/07 11:56,17/Jan/08 22:40,
Improvement,TOBAGO-464,12375702,,Create a real tx extension taglib for facelets,bommel,bommel,Major,Closed,Fixed,09/Aug/07 19:52,15/Jan/08 22:19,
Improvement,TOBAGO-553,12383179,,Support for click and dblClick action in the sheet,bommel,bommel,Major,Closed,Fixed,25/Nov/07 18:45,14/Jan/08 13:27,
Improvement,TOBAGO-571,12384289,,Update dependency of commons-digester to 1.8,bommel,bommel,Major,Closed,Fixed,10/Dec/07 07:49,17/Dec/07 09:57,
Improvement,TOBAGO-563,12383667,,Add missing focus attribute to some extensions tags (tx),bommel,bommel,Major,Closed,Fixed,30/Nov/07 20:30,17/Dec/07 09:57,
Bug,TOBAGO-562,12383619,,List of Popups in UIPage should be a Set,bommel,bommel,Major,Closed,Fixed,30/Nov/07 12:15,17/Dec/07 09:57,
Bug,TOBAGO-558,12383413,,StringIndexOutOfBoundsException in MenuBarRenderer,weber,weber,Major,Closed,Fixed,28/Nov/07 15:11,17/Dec/07 09:57,
Improvement,TOBAGO-555,12383316,,Using a FastStringWriter instead of java.io.StringWriter and optimize inital buffer size for response buffering,bommel,bommel,Major,Closed,Fixed,27/Nov/07 13:31,17/Dec/07 09:57,
New Feature,TOBAGO-552,12382968,,Create <tx:selectOneRadio> with label for the whole component,bommel,tobigis,Major,Closed,Fixed,21/Nov/07 10:53,17/Dec/07 09:57,
Task,TOBAGO-551,12382947,,Update dependency of commons-fileupload to 1.2,bommel,bommel,Major,Closed,Fixed,21/Nov/07 06:35,17/Dec/07 09:57,
Bug,TOBAGO-545,12382789,,SupportMarkupRule should support expressions,bommel,bommel,Major,Closed,Fixed,19/Nov/07 13:56,17/Dec/07 09:57,
Bug,TOBAGO-544,12382786,,tip and label attribute of TobagoLabelExtensionHandler (tx) in facelets should set the expression on label if a expression is available  ,bommel,bommel,Major,Closed,Fixed,19/Nov/07 13:45,17/Dec/07 09:57,
Bug,TOBAGO-542,12382776,,FileUpload doesn't work in Facelets,bommel,bommel,Major,Closed,Fixed,19/Nov/07 10:04,17/Dec/07 09:57,
New Feature,TOBAGO-530,12381602,,"tc:messages / tc:message should support different markups / style-classes per severity (Fatal, Error, Warn, Info)",lofwyr,mwronka,Major,Closed,Fixed,01/Nov/07 10:26,17/Dec/07 09:57,
Bug,TOBAGO-528,12381541,,selectOneRenderer did not render disabled ,weber,weber,Major,Closed,Fixed,31/Oct/07 10:31,17/Dec/07 09:57,
Improvement,TOBAGO-526,12381397,,Width attribute for column,bommel,bommel,Major,Closed,Fixed,29/Oct/07 20:22,17/Dec/07 09:57,
Improvement,TOBAGO-525,12381396,,Extend ResourceLocator for exploded tobago-theme.jar (unit-testing),bommel,bommel,Major,Closed,Fixed,29/Oct/07 19:57,17/Dec/07 09:57,
Bug,TOBAGO-520,12381043,,Datepicker does not render time-component when associated to Timestamp,lofwyr,mwronka,Major,Closed,Fixed,24/Oct/07 09:45,17/Dec/07 09:57,
Bug,TOBAGO-522,12381135,,Unnecessary horizontal scrollbar in tc:tree,weber,weber,Major,Closed,Fixed,25/Oct/07 09:30,10/Dec/07 08:58,
Bug,TOBAGO-515,12380177,,<tx:in> in facelets with binding attribute,,dubois,Major,Closed,Won't Fix,11/Oct/07 17:28,30/Nov/07 12:20,
Bug,TOBAGO-343,12366378,,"Selection problem with <tc:treeListbox selectable=""siblingLeafOnly"">",weber,mbaule,Major,Closed,Cannot Reproduce,02/Apr/07 08:58,28/Nov/07 10:13,
Bug,TOBAGO-512,12379994,,<tc:validateSubmittedValueLength> produces a taglib error,bommel,dubois,Major,Closed,Fixed,09/Oct/07 20:37,20/Nov/07 15:27,
Improvement,TOBAGO-511,12379794,,renderedPartially attribute did not support String value and null when using valueBinding,bommel,bommel,Major,Closed,Fixed,06/Oct/07 08:12,20/Nov/07 15:27,
Bug,TOBAGO-500,12379087,,"markup=""none"" should not logged as error",weber,weber,Major,Closed,Fixed,26/Sep/07 07:53,20/Nov/07 15:27,
Improvement,TOBAGO-499,12379077,,Create direct jdk 1.4 compatible version of the tobago-facelets lib without retrotranslator,bommel,bommel,Major,Closed,Fixed,26/Sep/07 06:07,20/Nov/07 15:27,
Bug,TOBAGO-495,12378854,,tx:date tag misses the markup attribute,bommel,ritchie,Major,Closed,Fixed,21/Sep/07 11:11,20/Nov/07 15:27,
Bug,TOBAGO-489,12378470,,Add suggestMethod support for facelets lib,bommel,bommel,Major,Closed,Fixed,17/Sep/07 19:14,20/Nov/07 15:27,
Improvement,TOBAGO-488,12378361,,Extensition Tags should set row attribute of gridLayout to a resonable default. ,bommel,bommel,Major,Closed,Fixed,16/Sep/07 08:28,20/Nov/07 15:27,
Improvement,TOBAGO-486,12378149,,tc:textarea should support command facet,weber,weber,Major,Closed,Fixed,13/Sep/07 11:35,20/Nov/07 15:27,
Bug,TOBAGO-484,12378035,,Tobago.registerCurrentScripts in standard tobago.js misses a null check,weber,ritchie,Major,Closed,Fixed,12/Sep/07 09:43,20/Nov/07 15:27,
Bug,TOBAGO-482,12377871,, On client queued requests are submitted with wrong jsfState,weber,weber,Major,Closed,Fixed,10/Sep/07 08:30,20/Nov/07 15:27,
Improvement,TOBAGO-479,12377815,,action facet of page should support target and transition,bommel,bommel,Major,Closed,Fixed,08/Sep/07 09:53,20/Nov/07 15:27,
Improvement,TOBAGO-478,12377813,,IE 7.0 should be supported by UserAgent ,bommel,bommel,Major,Closed,Fixed,08/Sep/07 09:28,20/Nov/07 15:27,
Bug,TOBAGO-477,12377734,,clientside jsf-state is not updated at 304 ajax response,weber,weber,Major,Closed,Fixed,07/Sep/07 07:37,20/Nov/07 15:27,
Bug,TOBAGO-473,12376370,,scrollbars in gridlayout,bommel,weber,Major,Closed,Fixed,19/Aug/07 19:35,20/Nov/07 15:27,
Task,TOBAGO-472,12376192,,Rename the contrib directory to extension,bommel,bommel,Major,Closed,Fixed,16/Aug/07 19:54,20/Nov/07 15:27,
Task,TOBAGO-470,12375962,,menuCheckbox is missing in tobago extension facelets,bommel,bommel,Major,Closed,Fixed,14/Aug/07 11:00,20/Nov/07 15:27,
Bug,TOBAGO-469,12375959,,ObjectTag stores the src attribute under the target attribute instead of src,bommel,bommel,Major,Closed,Fixed,14/Aug/07 10:04,20/Nov/07 15:27,
Bug,TOBAGO-468,12375958,,iframe in ObjectRenderer has no id and name,bommel,bommel,Major,Closed,Fixed,14/Aug/07 10:03,20/Nov/07 15:27,
Improvement,TOBAGO-467,12375892,,Support for partial rendering for the (old) tree,bommel,swaczinna,Major,Closed,Fixed,13/Aug/07 14:35,20/Nov/07 15:27,
Bug,TOBAGO-463,12375685,,ActionListenerImpl should not catch AbortProcessingException,weber,weber,Major,Closed,Fixed,09/Aug/07 15:46,20/Nov/07 15:26,
Improvement,TOBAGO-462,12375516,,i18n for FileItemValidator,bommel,swaczinna,Major,Closed,Fixed,07/Aug/07 14:39,20/Nov/07 15:26,
Bug,TOBAGO-461,12375452,,facelets: <tc:sheet ...> needs attribute rows set,bommel,rohloff,Major,Closed,Fixed,06/Aug/07 20:36,20/Nov/07 15:26,
Improvement,TOBAGO-460,12375278,,Markup attribute for label,bommel,bommel,Major,Closed,Fixed,03/Aug/07 08:29,20/Nov/07 15:26,
Bug,TOBAGO-458,12374954,,toolbarcommand has a NullPointerException when defining an explicit value as value,lofwyr,lofwyr,Major,Closed,Fixed,30/Jul/07 13:53,20/Nov/07 15:26,
New Feature,TOBAGO-450,12373750,,New attribute disabled for tc:tab,bommel,mwronka,Major,Closed,Fixed,13/Jul/07 12:04,20/Nov/07 15:26,
Bug,TOBAGO-447,12373717,,"Popup is not displayed using modal=""false""",bommel,mwronka,Major,Closed,Fixed,13/Jul/07 08:27,20/Nov/07 15:26,
Bug,TOBAGO-446,12373597,,tc:box renders the left margin and the right margin addional on the right side of the cells.,lofwyr,rohloff,Major,Closed,Fixed,12/Jul/07 08:49,20/Nov/07 15:26,
New Feature,TOBAGO-443,12373533,,Layout: Calculate fixed height for sheet according to displayed number of lines,lofwyr,mwronka,Major,Closed,Fixed,11/Jul/07 16:14,20/Nov/07 15:26,
Improvement,TOBAGO-440,12373423,,Buttons with proptional font should calculate text size more exactly,lofwyr,rohloff,Major,Closed,Fixed,10/Jul/07 15:20,20/Nov/07 15:26,
Bug,TOBAGO-439,12373377,,"<tc:selectManyCheckbox ... <tc:selectItem ... itemDisabled=""true""/> ignored",lofwyr,lofwyr,Major,Closed,Fixed,10/Jul/07 09:29,20/Nov/07 15:26,
Bug,TOBAGO-437,12373221,,Exception when sorting on column with tc:link,bommel,bommel,Major,Closed,Fixed,07/Jul/07 08:20,20/Nov/07 15:26,
Bug,TOBAGO-433,12372419,,"<tc:selectOneRadio ... <tc:selectItem ... itemDisabled=""true""/> ignored",lofwyr,rohloff,Major,Closed,Fixed,26/Jun/07 09:58,20/Nov/07 15:26,
Bug,TOBAGO-429,12371737,,"selectManyCheckbox ignores Attribute inline=""true""",bommel,rohloff,Major,Closed,Fixed,15/Jun/07 10:04,20/Nov/07 15:26,
Bug,TOBAGO-428,12371676,,Transition layer / Overlay is not hiding the component combo box on Internet Explorer 6.0,lofwyr,rstnet,Major,Closed,Fixed,14/Jun/07 19:16,20/Nov/07 15:26,
Bug,TOBAGO-425,12371553,,<tc:style> & <tc:script> is not loaded if clicking on a <tc:link> with actionListener,bommel,dubois,Major,Closed,Fixed,13/Jun/07 17:18,20/Nov/07 15:26,
Bug,TOBAGO-423,12371534,,markup attribute did not support multiple markups  when using valueBindig,weber,weber,Major,Closed,Fixed,13/Jun/07 10:41,20/Nov/07 15:26,
Bug,TOBAGO-422,12371533,,"facelets - gridlayout with cellspacing=""0"" has no effect",bommel,dubois,Major,Closed,Fixed,13/Jun/07 10:40,20/Nov/07 15:26,
Bug,TOBAGO-421,12371531,,Tab switching fails if selectedIndex is vb and first tab rendered=false,weber,weber,Major,Closed,Fixed,13/Jun/07 10:00,20/Nov/07 15:26,
Task,TOBAGO-418,12371332,,Update retrotranslator to 1.2.1 version,bommel,bommel,Major,Closed,Fixed,10/Jun/07 07:17,20/Nov/07 15:26,
Bug,TOBAGO-417,12371276,,Add DefaultImplementationEntries in MANIFEST.MF,bommel,bommel,Major,Closed,Fixed,08/Jun/07 18:48,20/Nov/07 15:26,
Bug,TOBAGO-414,12370685,,<tc:toolBarCommand> ommits blank on class-attribute when disabled,bommel,mwronka,Major,Closed,Fixed,01/Jun/07 11:30,20/Nov/07 15:26,
Improvement,TOBAGO-404,12369761,,Allow ajax refresh inside sheet.,weber,weber,Major,Closed,Fixed,20/May/07 10:17,20/Nov/07 15:26,
Bug,TOBAGO-384,12368673,,popup box is not rendered in Firefox with renderedPartially attribute and tc:popupReference,bommel,dubois,Major,Closed,Fixed,04/May/07 16:10,20/Nov/07 15:26,
Bug,TOBAGO-272,12362180,,onchange has no effect in tc:in,weber,swaczinna,Major,Closed,Fixed,07/Feb/07 10:53,20/Nov/07 15:26,
Improvement,TOBAGO-98,12345766,,More log information on layout problems,lofwyr,rohloff,Major,Closed,Fixed,11/Jul/06 20:41,20/Nov/07 15:26,
Improvement,TOBAGO-496,12378951,,Update dependency of facelets to 1.1.14,bommel,bommel,Major,Closed,Fixed,23/Sep/07 20:15,07/Oct/07 12:11,
Bug,TOBAGO-497,12378975,,Tree-Selection causes no submit,bommel,mwronka,Major,Closed,Fixed,24/Sep/07 09:57,05/Oct/07 17:56,
Wish,TOBAGO-490,12378519,,How can to make hyperlink on <tc:menu>,,adamlee,Major,Closed,Duplicate,18/Sep/07 08:34,18/Sep/07 08:59,
Improvement,TOBAGO-493,12378523,,How can i make hyperlink on <tc:menu> ,,adamlee,Major,Closed,Duplicate,18/Sep/07 08:37,18/Sep/07 08:41,
New Feature,TOBAGO-492,12378522,,How can to make hyperlink on <tc:menu>,,adamlee,Major,Closed,Duplicate,18/Sep/07 08:36,18/Sep/07 08:41,
Bug,TOBAGO-491,12378520,,How can to make hyperlink on <tc:menu>,,adamlee,Major,Closed,Duplicate,18/Sep/07 08:36,18/Sep/07 08:41,
Improvement,TOBAGO-457,12374882,,Tobago and MyFaces 1.2.0,,dubois,Major,Closed,Invalid,28/Jul/07 09:59,28/Jul/07 12:01,
Improvement,TOBAGO-394,12368978,,Link should support confirmation facet,,bommel,Major,Closed,Fixed,10/May/07 06:36,13/Jun/07 09:35,
Bug,TOBAGO-358,12367458,,Popup-Background renders wrong size in IE,,mwronka,Major,Closed,Fixed,18/Apr/07 10:10,29/May/07 08:51,
Bug,TOBAGO-407,12369992,,"tc:validateFileItem forces required=""true""",bommel,bommel,Major,Closed,Fixed,22/May/07 20:42,27/May/07 11:58,
Bug,TOBAGO-400,12369488,,tc:link did not support disabled images,weber,weber,Major,Closed,Fixed,16/May/07 13:48,27/May/07 11:58,
Bug,TOBAGO-396,12369016,,component-height-calculation-problem,weber,mwronka,Major,Closed,Fixed,10/May/07 14:15,27/May/07 11:58,
Sub-task,TOBAGO-393,12368944,12368772,Create OptimizedResponseWriter to move the non-standard-compliant optimization stuff to,lofwyr,lofwyr,Major,Closed,Fixed,09/May/07 17:44,27/May/07 11:58,
Improvement,TOBAGO-390,12368772,,Posibillity for Tobago components to use other ResponseWriter,lofwyr,lofwyr,Major,Closed,Fixed,07/May/07 14:58,27/May/07 11:58,
Improvement,TOBAGO-389,12368771,,Simplify code: TobagoResponseRenderer,lofwyr,lofwyr,Major,Closed,Fixed,07/May/07 14:55,27/May/07 11:58,
Improvement,TOBAGO-386,12368736,,"Attribute ""required"" for tc:selectManyCheckbox  tx:selectManyListbox",bommel,bommel,Major,Closed,Fixed,06/May/07 15:09,27/May/07 11:58,
Improvement,TOBAGO-385,12368732,,Implement error handling in all renderer of EditableValueHolder,bommel,bommel,Major,Closed,Fixed,06/May/07 12:55,27/May/07 11:58,
Bug,TOBAGO-383,12368666,,SelectOneRadio doesn't render the style attribute,bommel,bommel,Major,Closed,Fixed,04/May/07 14:54,27/May/07 11:58,
Improvement,TOBAGO-380,12368551,,Define a Object Interface for LayoutTokens in GridLayout,bommel,bommel,Major,Closed,Fixed,03/May/07 12:59,27/May/07 11:58,
Improvement,TOBAGO-379,12368550,,Using optimized version of ComponentUtil.findPage,bommel,bommel,Major,Closed,Fixed,03/May/07 12:48,27/May/07 11:58,
Task,TOBAGO-373,12368454,,Refatoring: New object StyleClasses to replace the string-replacement-stuff for ATTR_STYLE_CLASS,lofwyr,lofwyr,Major,Closed,Fixed,02/May/07 11:41,27/May/07 11:58,
Improvement,TOBAGO-365,12368003,,action facet of page should support rendered attribute,bommel,bommel,Major,Closed,Fixed,25/Apr/07 06:38,27/May/07 11:58,
Improvement,TOBAGO-363,12367982,,markup attribute for progress component,bommel,bommel,Major,Closed,Fixed,24/Apr/07 20:15,27/May/07 11:58,
Improvement,TOBAGO-362,12367894,,Allow display of the detail message in tc:messages and tc:message,bommel,bommel,Major,Closed,Fixed,24/Apr/07 06:49,27/May/07 11:58,
Improvement,TOBAGO-356,12367194,,"Add ""id"" functionality to tx: Facelets components",bommel,boris@tagnet.ru,Major,Closed,Fixed,14/Apr/07 04:04,27/May/07 11:58,
Bug,TOBAGO-354,12367050,,delayed model update in sheet on ajax requests,weber,weber,Major,Closed,Fixed,12/Apr/07 10:49,27/May/07 11:58,
Bug,TOBAGO-351,12366970,,Overlay panel renders on wrong position,weber,weber,Major,Closed,Fixed,11/Apr/07 09:10,27/May/07 11:58,
Bug,TOBAGO-349,12366928,,ClassCastException with tree in a popup,bommel,bommel,Major,Closed,Fixed,10/Apr/07 18:25,27/May/07 11:58,
Bug,TOBAGO-347,12366836,,internal sheet actions run on wrong phase,weber,weber,Major,Closed,Fixed,09/Apr/07 18:46,27/May/07 11:58,
Bug,TOBAGO-346,12366765,,input suggest did not work with RI,weber,weber,Major,Closed,Fixed,07/Apr/07 16:15,27/May/07 11:58,
Bug,TOBAGO-345,12366639,,ClassCastException when using editable tree,weber,weber,Major,Closed,Fixed,05/Apr/07 12:37,27/May/07 11:58,
Improvement,TOBAGO-334,12365718,,markup attribute for tab component,bommel,bommel,Major,Closed,Fixed,24/Mar/07 09:01,27/May/07 11:58,
Bug,TOBAGO-329,12365434,,"<tx:date ... disabled=""true"" allows opening the datepicker",bommel,dubois,Major,Closed,Fixed,21/Mar/07 09:25,27/May/07 11:58,
Task,TOBAGO-328,12365241,,Move content of gendoc to tobago-example-demo,lofwyr,lofwyr,Major,Closed,Fixed,19/Mar/07 12:03,27/May/07 11:58,
Bug,TOBAGO-324,12365021,,"Translation layer is not hiding the complete app, but only for the fixed size of the screen resolution",weber,madan,Major,Closed,Fixed,15/Mar/07 14:17,27/May/07 11:58,
Bug,TOBAGO-322,12364944,,tabs after a rendered=false tab are not accessible if switch type is tabReload,bommel,bommel,Major,Closed,Fixed,14/Mar/07 17:57,27/May/07 11:58,
New Feature,TOBAGO-311,12364363,,Onsubmit javascript hookin ability,weber,weber,Major,Closed,Fixed,07/Mar/07 18:04,27/May/07 11:58,
Bug,TOBAGO-309,12363961,,Cannot use quotes in tc:menuItem label,weber,diamss,Major,Closed,Fixed,02/Mar/07 10:00,27/May/07 11:58,
Bug,TOBAGO-350,12366969,,Overlay panel should removed when ajax request fails,weber,weber,Major,Closed,Fixed,11/Apr/07 09:09,20/May/07 09:59,
Bug,TOBAGO-357,12367321,,"<tc:selectOneRadio> and <f:facet name=""change""> is only executed if changed twice",,dubois,Major,Closed,Fixed,16/Apr/07 20:29,17/May/07 10:14,
Bug,TOBAGO-337,12365743,,field value can't be setted or cleared if state changes from enabled to disabeld,,dubois,Major,Closed,Invalid,25/Mar/07 13:48,16/May/07 20:40,
Bug,TOBAGO-317,12364677,,tc:link action ignored when onclick is set,,deki,Major,Closed,Won't Fix,11/Mar/07 19:08,10/May/07 06:40,
Bug,TOBAGO-381,12368566,,tc:panel and markup attribute in tabs,,dubois,Major,Closed,Invalid,03/May/07 15:19,03/May/07 15:29,
Improvement,TOBAGO-368,12368114,,tx:in validator attribute is not working,,hausden,Major,Closed,Invalid,26/Apr/07 10:50,01/May/07 13:21,
