Issue Type,Issue key,Issue id,Summary,Assignee,Reporter,Priority,Status,Resolution,Created,Updated,Due Date
Bug,MESOS-1422,12716887,AllocatorTest/0.SchedulerFailover test is flaky,dhamon,vinodkone,Major,Resolved,Fixed,27/May/14 19:57,06/Jun/14 22:48,
Improvement,MESOS-1450,12717973,Add setns utilities to stout,jieyu,jieyu,Major,Resolved,Fixed,02/Jun/14 19:58,06/Jun/14 17:16,
Improvement,MESOS-1446,12717699,Create an abstraction for launching an operation in a subprocess.,jieyu,jieyu,Major,Resolved,Fixed,31/May/14 00:34,06/Jun/14 17:16,
Bug,MESOS-1449,12717947,Isolator::recover will attempt to remove slave cgroup when using --slave_subsystems,idownes,idownes,Major,Resolved,Fixed,02/Jun/14 17:56,05/Jun/14 19:27,
Bug,MESOS-878,12684143,Slave should not register with the master when in TERMINATING.,Yifan,bmahler,Major,Resolved,Fixed,12/Dec/13 01:45,05/Jun/14 17:19,
Bug,MESOS-873,12683226,Crash in os::killtree on Mavericks,benjaminhindman,nnielsen,Major,Resolved,Fixed,06/Dec/13 23:54,04/Jun/14 20:39,
Bug,MESOS-1388,12715338,Inconsistent terminal task state between master and re-registering slave,bmahler,vinodkone,Major,Resolved,Fixed,20/May/14 01:03,03/Jun/14 21:38,
Bug,MESOS-1408,12716170,Unnecessary queuing of status update acknowledgments in the scheduler driver.,bmahler,bmahler,Major,Resolved,Fixed,22/May/14 19:20,03/Jun/14 21:38,
Task,MESOS-1411,12716177,Update Master and Slave to handle status update acknowledgments going through the master.,bmahler,bmahler,Major,Resolved,Fixed,22/May/14 19:43,03/Jun/14 21:38,
Task,MESOS-1373,12714349,Keep track of the principals for authenticated pids in Master.,xujyan,clambert,Major,Resolved,Fixed,14/May/14 23:29,03/Jun/14 04:34,
Improvement,MESOS-1344,12713466,Add flags support for JSON,vinodkone,vinodkone,Major,Resolved,Fixed,10/May/14 17:07,30/May/14 19:27,
Task,MESOS-1371,12714299,Expose libprocess queue length from scheduler driver to metrics endpoint,dhamon,dhamon,Major,Resolved,Fixed,14/May/14 20:59,30/May/14 19:26,
Improvement,MESOS-1033,12697161,Create a stat for executors timing out on registration,,vinodkone,Major,Open,,25/Feb/14 18:16,30/May/14 18:52,
Improvement,MESOS-1233,12709950,External test(s) with ZooKeeper,,vinodkone,Major,Open,,23/Apr/14 06:46,30/May/14 18:52,
Bug,MESOS-1439,12717441,SchedulerTest.MetricsEndpoint is flaky,dhamon,xujyan,Major,Resolved,Fixed,29/May/14 23:37,30/May/14 18:45,
Bug,MESOS-1427,12717131,clang++ 3.2 build error: calling a private constructor of class 'mesos::internal::state::protobuf::Variable<mesos::internal::Registry>',xujyan,xujyan,Major,Resolved,Fixed,28/May/14 21:05,29/May/14 22:37,
Bug,MESOS-1429,12717152,Error with clang 3.4 + '-fstack-protector-strong',,xujyan,Major,Resolved,Fixed,28/May/14 21:57,29/May/14 18:35,
Bug,MESOS-1431,12717173,io::splice usage needs special care - especially in connection with process::subprocess,tillt,tillt,Major,Resolved,Fixed,29/May/14 00:10,29/May/14 18:05,
Bug,MESOS-1418,12716469,Master should remove/rescind offers for disconnected slave.,vinodkone,vinodkone,Major,Resolved,Fixed,23/May/14 23:34,29/May/14 00:22,
Bug,MESOS-1400,12715653,Master doesn't recover resources for invalid offers,vinodkone,vinodkone,Major,Resolved,Fixed,21/May/14 01:39,29/May/14 00:21,
Bug,MESOS-1419,12716476,Properly rescind offers,vinodkone,vinodkone,Major,Resolved,Fixed,24/May/14 00:21,29/May/14 00:21,
Documentation,MESOS-1377,12714578,Update configuration documentation to reflect 0.19.0 master flags.,,bhuvan,Major,Resolved,Fixed,15/May/14 18:56,28/May/14 21:33,
Bug,MESOS-1275,12711644,FaultToleranceTest.SlaveReregisterOnZKExpiration is flaky,dhamon,vinodkone,Major,Resolved,Cannot Reproduce,01/May/14 00:30,28/May/14 21:31,
Improvement,MESOS-1421,12716886,Breaking out sub-process tracking from the slave.,,tstclair,Major,Open,,27/May/14 19:56,28/May/14 16:45,
Task,MESOS-1383,12714905,Expose the authenticated principal through Authenticator::authenticate() result,xujyan,xujyan,Major,Resolved,Fixed,16/May/14 23:38,27/May/14 17:45,
Task,MESOS-1387,12715297,Integrate Authorizer into Master,vinodkone,vinodkone,Major,Resolved,Fixed,19/May/14 21:17,22/May/14 01:28,
Bug,MESOS-1401,12715656,--master parameter documentation wrong on High Availability page,,tgpfeiffer,Major,Resolved,Fixed,21/May/14 01:57,22/May/14 01:11,
Improvement,MESOS-763,12675300,Implement a OOM test that does file io,,vinodkone,Major,Open,,23/Oct/13 17:49,16/May/14 23:11,
Bug,MESOS-869,12683012,The Task protobuf does not always have a status for the corresponding task state.,,bmahler,Major,Open,,05/Dec/13 22:38,16/May/14 23:08,
Bug,MESOS-891,12687242,Cgroups cleanup() should wait for all attached subsystems to be detached,xujyan,xujyan,Major,Reviewable,,03/Jan/14 20:27,16/May/14 22:04,
Improvement,MESOS-1060,12699021,Provide a means of mocking out process exits for testing.,,bmahler,Major,Open,,06/Mar/14 00:05,16/May/14 22:01,
Bug,MESOS-1229,12709917,"""make"" should fail when 3rdparty library patches are not found",,jieyu,Major,Open,,23/Apr/14 00:36,16/May/14 21:52,
Task,MESOS-1380,12714826,mesos-local should set default work_dir,dhamon,dhamon,Major,Resolved,Fixed,16/May/14 17:56,16/May/14 21:38,
Bug,MESOS-578,12658408,configure fails on OSX 10.8.4,,vinodkone,Major,Resolved,Fixed,17/Jul/13 22:32,16/May/14 21:34,
Improvement,MESOS-971,12693433,Add a benchmark tool,,vinodkone,Major,Open,,05/Feb/14 20:14,16/May/14 21:04,
Bug,MESOS-1276,12711647,Make the delay between master detection and registration configurable,vinodkone,vinodkone,Major,Resolved,Fixed,01/May/14 01:11,16/May/14 19:47,
Task,MESOS-1132,12702735,Port master stats.json over to new metrics library,dhamon,dhamon,Major,Resolved,Fixed,20/Mar/14 21:42,15/May/14 17:21,
Bug,MESOS-1368,12714076,Credentials file permissions check is broken,vinodkone,vinodkone,Major,Resolved,Fixed,14/May/14 00:57,15/May/14 00:08,
Bug,MESOS-1372,12714311,Compiler warning from stout flags,jieyu,jieyu,Major,Resolved,Fixed,14/May/14 21:29,14/May/14 23:11,
Task,MESOS-1314,12712686,"Update default registry to ""replicated_log"".",bmahler,bmahler,Major,Resolved,Fixed,06/May/14 21:42,14/May/14 22:02,
Task,MESOS-1133,12702736,Port slave stats.json over to new metrics library,dhamon,dhamon,Major,Resolved,Fixed,20/Mar/14 21:42,14/May/14 19:28,
Task,MESOS-1304,12712392,Create framework rate limiting design document and gather feedback,xujyan,clambert,Major,Resolved,Fixed,05/May/14 19:27,14/May/14 19:16,
Improvement,MESOS-1349,12713729,Mesos style checker should only check for updated files,stphung,vinodkone,Major,Resolved,Fixed,12/May/14 20:00,14/May/14 17:04,
Story,MESOS-838,12680685,Consider exporting queue size as a metric from the master,dhamon,clambert,Major,Resolved,Fixed,22/Nov/13 06:01,14/May/14 05:14,
Story,MESOS-1366,12714064,Integrate metric existence and value checks into integration tests,,dhamon,Major,Open,,14/May/14 00:07,14/May/14 00:07,
Task,MESOS-1317,12712689,"Add integration tests to enforce the semantics of a ""strict"" registry.",bmahler,bmahler,Major,Resolved,Fixed,06/May/14 21:54,13/May/14 17:48,
Task,MESOS-1321,12712714,"Add killTask integration tests for a ""strict"" registry.",dhamon,bmahler,Major,Resolved,Fixed,06/May/14 23:48,13/May/14 17:47,
Task,MESOS-1320,12712713,"Add reconciliation integration tests for a ""strict"" registry.",vinodkone,bmahler,Major,Resolved,Fixed,06/May/14 23:47,12/May/14 19:51,
Task,MESOS-1319,12712712,"Add recovery integration tests for a ""strict"" registry.",bmahler,bmahler,Major,Resolved,Fixed,06/May/14 23:47,08/May/14 18:56,
Task,MESOS-1322,12712715,"Add failover integration tests for a ""strict"" registry.",bmahler,bmahler,Major,Resolved,Fixed,06/May/14 23:49,08/May/14 18:55,
Bug,MESOS-1318,12712696,ProcessWatcher triggers seg fault,xujyan,xujyan,Major,Resolved,Fixed,06/May/14 22:34,08/May/14 17:51,
Task,MESOS-981,12694387,Implement Storage on the Replicated Log.,benjaminhindman,bmahler,Major,Resolved,Fixed,11/Feb/14 00:26,06/May/14 00:51,
Improvement,MESOS-984,12694391,"Implement ""auto-initialization"" of the Replicated Log.",jieyu,bmahler,Major,Resolved,Fixed,11/Feb/14 00:48,06/May/14 00:50,
Improvement,MESOS-1140,12703120,"During slave recovery store completed frameworks, tasks, etc",,benjaminhindman,Major,Open,,24/Mar/14 03:16,05/May/14 19:35,
Bug,MESOS-1273,12711624,SlaveRecoveryTest/0.RestartBeforeContainerizerLaunch is flaky,vinodkone,vinodkone,Major,Resolved,Fixed,30/Apr/14 23:11,03/May/14 00:35,
Bug,MESOS-1264,12711062,Slave authentication retries can trigger TASK_LOST for non-checkpointing frameworks.,adam-mesos,bmahler,Major,Resolved,Fixed,28/Apr/14 23:53,02/May/14 20:42,
Improvement,MESOS-1274,12711631,Disallow further operations in the Registrar when a failure occurs.,bmahler,bmahler,Major,Resolved,Fixed,30/Apr/14 23:35,02/May/14 17:57,
Bug,MESOS-779,12675888,mesos python examples use 2 space indent,stphung,cosmoking,Major,Resolved,Fixed,25/Oct/13 20:55,02/May/14 17:51,
Bug,MESOS-1271,12711529,CHECK failure in replica.,jieyu,bmahler,Major,Resolved,Fixed,30/Apr/14 17:38,02/May/14 00:55,
Bug,MESOS-1152,12704064,ProcTest.MultipleThreads is flaky,idownes,vinodkone,Major,Resolved,Fixed,27/Mar/14 19:19,01/May/14 22:15,
Bug,MESOS-1238,12710183,Mesos_containerizer needs to collect futures from isolators calling ::cleanup before setting the promise to the slave,idownes,chzhcn,Major,Resolved,Fixed,23/Apr/14 23:22,01/May/14 22:14,
Bug,MESOS-1266,12711080,mesos-slave URLs are not unescaped before interpretation,,burkelibbey,Major,Resolved,Duplicate,29/Apr/14 02:02,01/May/14 00:03,
Bug,MESOS-1265,12711063,Group should not process enqueued events from previous ZooKeeper instance (and ZK session),xujyan,xujyan,Major,Resolved,Fixed,29/Apr/14 00:08,30/Apr/14 17:48,
Bug,MESOS-1263,12711053,make check hangs on ExamplesTest.JavaFramework ,,t1ckt0ck,Major,Open,,28/Apr/14 22:59,29/Apr/14 17:52,
