Issue Type,Issue key,Issue id,Summary,Assignee,Reporter,Priority,Status,Resolution,Created,Updated,Due Date
Dependency upgrade,KARAF-4728,13007193,Upgrade to OPS4J Pax Logging 1.8.6,,jpoth,Minor,Closed,Won't Fix,23/Sep/16 16:30,14/Sep/18 08:35,
Dependency upgrade,KARAF-4743,13009168,Upgrade Cglib to version 3.2.4,acosentino,acosentino,Minor,Resolved,Fixed,03/Oct/16 06:35,14/Sep/18 08:35,
Dependency upgrade,KARAF-4744,13009169,Upgrade to Narayana 5.3.5.Final,acosentino,acosentino,Minor,Resolved,Fixed,03/Oct/16 06:36,14/Sep/18 08:35,
Dependency upgrade,KARAF-4807,13016116,Upgrade Hibernate Validator to version 5.3.1.Final,acosentino,acosentino,Minor,Resolved,Fixed,28/Oct/16 11:19,14/Sep/18 08:35,
Improvement,KARAF-3256,12745234,Duplicated classes from org.osgi.core,jbonofre,graben,Minor,Resolved,Fixed,01/Oct/14 12:02,14/Sep/18 08:35,
Improvement,KARAF-4853,13023459,Option to prevent execution as root,jbonofre,lkiesow,Minor,Resolved,Fixed,26/Nov/16 00:03,14/Sep/18 08:35,
Dependency upgrade,KARAF-4886,13026896,Upgrade Hibernate Validator to version 5.3.4.Final,acosentino,acosentino,Minor,Resolved,Fixed,09/Dec/16 07:41,14/Sep/18 08:35,
Dependency upgrade,KARAF-4903,13029480,Upgrade to Narayana 5.5.0.Final,acosentino,acosentino,Minor,Resolved,Fixed,20/Dec/16 15:12,14/Sep/18 08:35,
Dependency upgrade,KARAF-4922,13032191,Upgrade to Jolokia 1.3.5,jbonofre,acosentino,Minor,Resolved,Fixed,05/Jan/17 08:30,14/Sep/18 08:35,
Bug,KARAF-5851,13175534,Remove heading spaces in the cfg files,jbonofre,jbonofre,Minor,Resolved,Fixed,30/Jul/18 11:49,14/Sep/18 08:35,
Bug,KARAF-3996,12870988,"bin/karaf does not set ulimit if MAX_FD_LIMIT=""unlimited""",jbonofre,donaldh,Minor,Resolved,Fixed,16/Sep/15 14:58,14/Sep/18 08:35,
Bug,KARAF-4001,12875364,./bin/karaf clean does not clean etc/opendaylight/current,,donaldh,Minor,Resolved,Not A Problem,17/Sep/15 13:53,14/Sep/18 08:35,
Bug,KARAF-4012,12896094,"On MacOSX, java_home check should be on 1.8",jbonofre,jbonofre,Minor,Resolved,Fixed,24/Sep/15 12:00,14/Sep/18 08:35,
Dependency upgrade,KARAF-4096,12910824,Upgrade Jolokia to version 1.3.2,jbonofre,acosentino,Minor,Resolved,Fixed,05/Nov/15 19:52,14/Sep/18 08:35,
Dependency upgrade,KARAF-4107,12912519,Upgrade Json to version 20150729,jbonofre,acosentino,Minor,Resolved,Fixed,12/Nov/15 16:27,14/Sep/18 08:35,
Dependency upgrade,KARAF-4126,12914532,Upgrade Cglib bundle to version 3.1_1,jbonofre,acosentino,Minor,Resolved,Fixed,19/Nov/15 16:32,14/Sep/18 08:35,
Task,KARAF-4127,12914538,Missing license in Karaf-maven-plugin test-rename-main-feature file ,jbonofre,acosentino,Minor,Resolved,Fixed,19/Nov/15 16:49,14/Sep/18 08:35,
Dependency upgrade,KARAF-4135,12914897,Upgrade commons-collections to version 3.2.2,jbonofre,acosentino,Minor,Resolved,Fixed,20/Nov/15 16:21,14/Sep/18 08:35,
Bug,KARAF-5092,13063468,An Invalid input during log:tail results in blocking keyboard inputs.,gnodet,soundcracker@gmail.com,Minor,Closed,Duplicate,12/Apr/17 13:07,14/Sep/18 08:35,
Task,KARAF-5225,13083070,Add Narayana dependencies to DependencyManagement,acosentino,acosentino,Minor,Resolved,Fixed,28/Jun/17 08:52,14/Sep/18 08:35,
Task,KARAF-5227,13083072,Use an explicit Awaitility version property ,acosentino,acosentino,Minor,Resolved,Fixed,28/Jun/17 08:53,14/Sep/18 08:35,
Dependency upgrade,KARAF-5291,13092669,Upgrade Narayana to version 5.6.4.Final,acosentino,acosentino,Minor,Resolved,Fixed,05/Aug/17 08:51,14/Sep/18 08:35,
Bug,KARAF-5450,13112979,Linux CentOS numpad numbers are not working,,slgeertsema@hotmail.com,Minor,Open,,30/Oct/17 09:23,14/Sep/18 08:35,
Bug,KARAF-5464,13116425,karaf.bat file is missing KARAF_SYSTEM_OPTS property,jbonofre,stustison,Minor,Resolved,Fixed,06/Nov/17 15:28,14/Sep/18 08:35,
Task,KARAF-5586,13134994,Upgrade to Hibernate-validator 5.4.2,acosentino,acosentino,Minor,Resolved,Fixed,31/Jan/18 06:57,14/Sep/18 08:35,
Bug,KARAF-5699,13152025,Upgrade to jolokia 1.5.0,jbonofre,rgoulding,Minor,Resolved,Fixed,12/Apr/18 16:17,14/Sep/18 08:35,
Bug,KARAF-985,12530577,LDAPLoginModule generates a large number of DirContext objects,jbonofre,metatech,Minor,Closed,Fixed,07/Nov/11 14:15,13/Sep/18 19:00,
Improvement,KARAF-1014,12531513,Make files specified by ${includes} optional,jbonofre,rodehav,Minor,Closed,Fixed,15/Nov/11 18:41,13/Sep/18 19:00,
Improvement,KARAF-1152,12538410,Allow using system properties in config.properties,,rodehav,Minor,Open,,14/Jan/12 18:48,13/Sep/18 19:00,
Bug,KARAF-1217,12543562,Undefined behavior when two Karaf JAAS modules have the same rank,,cdolan,Minor,Open,,21/Feb/12 20:52,13/Sep/18 19:00,
Bug,KARAF-1560,12594949,config:update throws ClassCastException when used on a Configuration with boolean fields created in the web console,jbonofre,rodgersh,Minor,Resolved,Fixed,18/Jun/12 15:00,13/Sep/18 19:00,
Improvement,KARAF-1837,12607866,Create macro to list all bundles installed,,karafman,Minor,Resolved,Won't Fix,17/Sep/12 07:33,13/Sep/18 19:00,
Bug,KARAF-2060,12623946,Variables cannot be used in org.apache.karaf.features.cfg,,rodehav,Minor,Open,,14/Dec/12 12:24,13/Sep/18 19:00,
Improvement,KARAF-2175,12631596,Add the sonatype standard snapshot repository to the karaf repositories,pieber,doncorley,Minor,Resolved,Fixed,09/Feb/13 18:27,13/Sep/18 19:00,
Bug,KARAF-3174,12735987,Data source xml change not taking effect in first karaf start post modification,,vmaroli,Minor,Open,,22/Aug/14 05:09,13/Sep/18 19:00,
Bug,KARAF-4260,12929222,Setting karaf.clean.all = true breaks service wrapper service script,jbonofre,ralfsteppacher,Minor,Resolved,Fixed,11/Jan/16 16:18,13/Sep/18 19:00,
Bug,KARAF-4441,12952899,Datasource config file created from feature.xml without instance suffix,jbonofre,mdo,Minor,Resolved,Fixed,23/Mar/16 16:48,13/Sep/18 19:00,
Dependency upgrade,KARAF-5857,13176930,Upgrade to maven-compiler-plugin 3.8.0,fpapon,fpapon,Minor,Resolved,Fixed,05/Aug/18 03:34,13/Sep/18 19:00,
Improvement,KARAF-2782,12696743,Eik Manual doesn't compile without princexml.,jbonofre,fbalicchia,Minor,Resolved,Fixed,22/Feb/14 18:59,13/Sep/18 16:17,
Task,KARAF-1848,12608376,remove old reference attribute,jbonofre,fbalicchia,Minor,Resolved,Fixed,20/Sep/12 03:53,13/Sep/18 16:17,
Task,KARAF-1847,12608197,remove org.osgi.jmx,jbonofre,fbalicchia,Minor,Resolved,Fixed,19/Sep/12 06:33,13/Sep/18 16:17,
Bug,KARAF-1855,12608731,Project creation wizard does not close properly.,,fbalicchia,Minor,Open,,22/Sep/12 05:58,13/Sep/18 16:17,
Bug,KARAF-1854,12608730,Run configuration doesn't save credential,,fbalicchia,Minor,Open,,22/Sep/12 05:58,13/Sep/18 16:17,
Task,KARAF-1962,12612893,Remove smk plugins and feature,jbonofre,fbalicchia,Minor,Resolved,Fixed,21/Oct/12 21:00,13/Sep/18 16:17,
Bug,KARAF-1958,12612862,EIk manifest must be terminated by a line break,jbonofre,fbalicchia,Minor,Resolved,Fixed,21/Oct/12 05:03,13/Sep/18 16:17,
Task,KARAF-1961,12612889,EIk source code cleanup from info* package,jbonofre,fbalicchia,Minor,Resolved,Fixed,21/Oct/12 19:58,13/Sep/18 16:17,
Task,KARAF-1970,12613234,Minor Refactoring,jbonofre,fbalicchia,Minor,Resolved,Fixed,24/Oct/12 05:20,13/Sep/18 16:17,
Task,KARAF-1969,12613231,"Remove org.apache.karaf.eik.p2.feature, org.apache.servicemix.kernel.main",jbonofre,fbalicchia,Minor,Resolved,Fixed,24/Oct/12 04:37,13/Sep/18 16:17,
Task,KARAF-1979,12613852,check manifest commons.collection in eik,jbonofre,fbalicchia,Minor,Resolved,Fixed,29/Oct/12 06:44,13/Sep/18 16:17,
Task,KARAF-1985,12614000,update eik build file,jbonofre,fbalicchia,Minor,Resolved,Fixed,30/Oct/12 07:49,13/Sep/18 16:17,
Task,KARAF-1996,12614752,Refactoring org.apache.karaf.eik.update,jbonofre,fbalicchia,Minor,Resolved,Fixed,05/Nov/12 07:10,13/Sep/18 16:17,
Question,KARAF-2018,12616773,org.apache.karaf.eik.app,jbonofre,fbalicchia,Minor,Resolved,Won't Fix,19/Nov/12 17:46,13/Sep/18 16:17,
Task,KARAF-2056,12623496,Add eik git mirror to http://git.apache.org/,jbonofre,fbalicchia,Minor,Resolved,Fixed,12/Dec/12 07:40,13/Sep/18 16:17,
Bug,KARAF-2098,12626236,NPE in dispose KarafRemoteConsole,jbonofre,fbalicchia,Minor,Resolved,Fixed,06/Jan/13 11:42,13/Sep/18 16:17,
Bug,KARAF-2195,12632706,Eik goes in npe when try to create a project with karaf 3.0,,fbalicchia,Minor,Resolved,Duplicate,16/Feb/13 10:50,13/Sep/18 16:17,
Task,KARAF-2196,12632708,Upgrade EIK org.ops4j.pax.url.mvn to 1.5.2,,fbalicchia,Minor,Open,,16/Feb/13 11:16,13/Sep/18 16:17,
Task,KARAF-2647,12685983,make eik compatible with Karaf 3.x,jbonofre,fbalicchia,Minor,Resolved,Fixed,21/Dec/13 21:00,13/Sep/18 16:17,
Question,KARAF-2873,12705695,Is possible share Eclipse Preferences file ? ,,fbalicchia,Minor,Open,,31/Mar/14 16:15,13/Sep/18 16:17,
Bug,KARAF-3187,12736780,Cannot create karaf project at non-default location,,laigner,Minor,Open,,26/Aug/14 12:17,13/Sep/18 16:17,
Improvement,KARAF-3534,12775278,Karaf EIK: not all repositories used for feature resolution,,jochenw,Minor,Open,,16/Feb/15 05:23,13/Sep/18 16:17,
Bug,KARAF-3532,12775275,Karaf EIK: karaf.lock not used from system properties,,jochenw,Minor,Open,,16/Feb/15 05:08,13/Sep/18 16:17,
Bug,KARAF-1503,12558067,Default group remove node showing Ajax error,jbonofre,vromaniuk,Minor,Resolved,Fixed,25/May/12 09:36,13/Sep/18 16:07,
Bug,KARAF-631,12506879,Cellar handler shell commands are broken,iocanel,iocanel,Minor,Resolved,Fixed,11/May/11 17:26,13/Sep/18 16:05,
Bug,KARAF-1308,12549351,Cannot move a node which belongs to more than one group to another group using 'cluster:group-pick',jbonofre,zbeothy,Minor,Resolved,Fixed,03/Apr/12 15:49,13/Sep/18 16:05,
Bug,KARAF-1326,12549669,"Parameter count of ""cluster:group-pick"" is not working",jbonofre,gvoutsinos,Minor,Resolved,Fixed,05/Apr/12 11:09,13/Sep/18 16:05,
Bug,KARAF-1412,12553089,Output is not right when using cluster command 'cluster:handler-stop' without parameter,jbonofre,xlding,Minor,Closed,Fixed,27/Apr/12 05:28,13/Sep/18 16:05,
Bug,KARAF-1319,12549620,"No warning or error is given when attempting to delete the ""default"" group",jbonofre,abespaly,Minor,Resolved,Fixed,05/Apr/12 05:53,13/Sep/18 16:05,
Improvement,KARAF-4721,13006461,Add support for clusterOnly and nodeOnly sync policies via shell command,jbonofre,shyrkov,Minor,Resolved,Fixed,21/Sep/16 11:08,13/Sep/18 16:05,
Bug,KARAF-4663,12999375,Unable to retrieve full list of bundles via jmx by calling cellar group bean operation getBundles,jbonofre,jlopez51,Minor,Resolved,Cannot Reproduce,23/Aug/16 21:40,13/Sep/18 16:02,
Bug,KARAF-1352,12550508,"""Apache Karaf :: Cellar :: Hazelcast"" remains in ""RESOLVED"" state",jbonofre,apalto,Minor,Resolved,Not A Problem,11/Apr/12 12:28,13/Sep/18 14:27,
Bug,KARAF-4670,13000357,Race condition in the Activator.updated() of the org.apache.karaf.cellar.hazelcast,jbonofre,shyrkov,Minor,Resolved,Fixed,26/Aug/16 12:47,13/Sep/18 14:27,
Dependency upgrade,KARAF-4148,12916486,Upgrade to Hazelcast 3.5.4,jbonofre,acosentino,Minor,Resolved,Fixed,26/Nov/15 16:24,13/Sep/18 14:27,
Question,KARAF-4232,12923427,Cellar discovery Vs Hazelcast discovery SPI,jbonofre,lb,Minor,Resolved,Won't Fix,21/Dec/15 13:55,13/Sep/18 14:27,
Dependency upgrade,KARAF-5132,13073621,Cellar: Upgrade Hazelcast to 3.8.2,acosentino,acosentino,Minor,Resolved,Fixed,20/May/17 09:03,13/Sep/18 14:27,
Dependency upgrade,KARAF-5261,13088316,Cellar: Upgrade to Hazelcast 3.8.3,acosentino,acosentino,Minor,Resolved,Fixed,19/Jul/17 07:51,13/Sep/18 14:27,
Dependency upgrade,KARAF-5302,13093720,Upgrade to Hazelcast 3.8.4,acosentino,acosentino,Minor,Resolved,Fixed,10/Aug/17 09:26,13/Sep/18 14:27,
Dependency upgrade,KARAF-5346,13100390,Upgrade to Hazelcast 3.8.5,jbonofre,acosentino,Minor,Resolved,Fixed,07/Sep/17 08:05,13/Sep/18 14:27,
Dependency upgrade,KARAF-5513,13122115,Upgrade to Hazelcast 3.9.1,acosentino,acosentino,Minor,Resolved,Fixed,01/Dec/17 07:40,13/Sep/18 14:27,
Improvement,KARAF-807,12518112,Add a features name to the karaf-cellar features.xml,pieber,pieber,Minor,Closed,Fixed,06/Aug/11 10:02,13/Sep/18 14:24,
Bug,KARAF-2106,12627347,hazelcast-monitor project was apparently discontinued,jbonofre,rmoquin,Minor,Resolved,Fixed,13/Jan/13 16:58,13/Sep/18 14:24,
Bug,KARAF-1842,12608037,"cellar will show a distributed service as available, after the Node exposing it has shutdown unexpectedly ",jbonofre,alexbarbosa,Minor,Resolved,Fixed,18/Sep/12 09:51,13/Sep/18 14:22,
Improvement,KARAF-732,12513715,Fixes to Cellar Arch Guide and Cellar User's Manual,jbonofre,gmazza,Minor,Resolved,Fixed,11/Jul/11 20:18,13/Sep/18 14:22,
Improvement,KARAF-761,12515166,Edits to recent cloud.conf (Cloud discovery) commit,jbonofre,gmazza,Minor,Resolved,Fixed,23/Jul/11 18:52,13/Sep/18 14:22,
Improvement,KARAF-763,12515171,Editorial fixes to Cellar documentation,jbonofre,gmazza,Minor,Resolved,Fixed,23/Jul/11 21:38,13/Sep/18 14:22,
Improvement,KARAF-877,12523609,improvements to Cellar OBR support docs,jbonofre,gmazza,Minor,Resolved,Fixed,19/Sep/11 20:06,13/Sep/18 14:22,
Improvement,KARAF-5651,13142154,Add a feature for the cellar manual,jbonofre,fpapon,Minor,Resolved,Fixed,02/Mar/18 18:07,13/Sep/18 14:21,
Bug,KARAF-715,12513104,Cellar manual doesn't include the Karaf logo,jbonofre,jbonofre,Minor,Resolved,Fixed,07/Jul/11 08:15,13/Sep/18 13:07,
New Feature,KARAF-739,12514339,Provide a way to handle recurring tasks in celllar,iocanel,iocanel,Minor,Resolved,Won't Fix,16/Jul/11 20:20,13/Sep/18 13:07,
Bug,KARAF-865,12523212,Fixes For Cellar 2.2.3 Trunk,jbonofre,gcollins,Minor,Resolved,Fixed,15/Sep/11 15:48,13/Sep/18 13:07,
Bug,KARAF-1320,12549622,cluster:group-quit with no parameters leads to a timeout,jbonofre,abespaly,Minor,Resolved,Fixed,05/Apr/12 06:08,13/Sep/18 13:06,
Bug,KARAF-1316,12549539,cluster:group-set and cluster:group-join commands are not rejecting incorrect node names,jbonofre,sly,Minor,Closed,Fixed,04/Apr/12 17:04,13/Sep/18 13:06,
Bug,KARAF-1312,12549526,log4j:ERROR Attempted to append to closed appender named [out],jbonofre,sly,Minor,Resolved,Fixed,04/Apr/12 16:24,13/Sep/18 13:06,
Bug,KARAF-1413,12553091,Parameters hander and node of 'cluster:handler-status' can not work,jbonofre,xlding,Minor,Resolved,Fixed,27/Apr/12 05:55,13/Sep/18 13:06,
Bug,KARAF-1465,12554856,"""cluster:group-set"" command same to ""cluster:group-join"" command",jbonofre,xlding,Minor,Resolved,Fixed,11/May/12 02:39,13/Sep/18 13:06,
Bug,KARAF-1466,12554889,Empty group doesn't appeared in group-list after restart of node.,jbonofre,apalto,Minor,Resolved,Fixed,11/May/12 11:38,13/Sep/18 13:06,
Dependency upgrade,KARAF-4143,12915835,Upgrade to Easymock 3.4,jbonofre,acosentino,Minor,Resolved,Fixed,24/Nov/15 16:12,13/Sep/18 13:06,
Dependency upgrade,KARAF-4163,12917630,Upgrade Joda-time to version 2.9.1,jbonofre,acosentino,Minor,Resolved,Fixed,02/Dec/15 16:32,13/Sep/18 13:06,
Dependency upgrade,KARAF-4164,12917633,Upgrade Felix Bundle Repository to version 2.0.6,jbonofre,acosentino,Minor,Resolved,Fixed,02/Dec/15 16:33,13/Sep/18 13:06,
Dependency upgrade,KARAF-4165,12917634,Upgrade Felix Webconsole to version 4.2.14,jbonofre,acosentino,Minor,Resolved,Fixed,02/Dec/15 16:34,13/Sep/18 13:06,
Task,KARAF-4191,12921492,Remove fabric8 karaf-features as it doesn't exists anymore,jbonofre,acosentino,Minor,Resolved,Fixed,13/Dec/15 15:39,13/Sep/18 13:06,
Dependency upgrade,KARAF-5220,13082441,Cellar-Kubernetes: Bump to Kubernetes-client 2.4.1,acosentino,acosentino,Minor,Resolved,Fixed,26/Jun/17 08:38,13/Sep/18 13:06,
Dependency upgrade,KARAF-5262,13088317,Cellar: Bump to Kubernetes-client 2.5.6,acosentino,acosentino,Minor,Resolved,Fixed,19/Jul/17 07:54,13/Sep/18 13:06,
Dependency upgrade,KARAF-5277,13091127,Cellar: Bump to Kubernetes-client 2.5.7,acosentino,acosentino,Minor,Resolved,Fixed,31/Jul/17 09:01,13/Sep/18 13:06,
Bug,KARAF-1344,12550206,'cluster:config-list' command list the configution deleted by standard karaf 'config:delete' command,jbonofre,xlding,Minor,Resolved,Fixed,09/Apr/12 10:13,13/Sep/18 09:42,
Bug,KARAF-1342,12550197,Can not share new configuration in default group using standard karaf commands,jbonofre,xlding,Minor,Resolved,Fixed,09/Apr/12 08:16,13/Sep/18 09:42,
Bug,KARAF-1348,12550349,Can not disable config sync through stopping handler org.apache.karaf.cellar.config.ConfigurationEventHandler,jbonofre,xlding,Minor,Resolved,Won't Fix,10/Apr/12 10:00,13/Sep/18 09:42,
Bug,KARAF-1337,12550184," 'cluster:config-list' command list  configuration PIDs two times whose name include ""-""",jbonofre,xlding,Minor,Resolved,Fixed,09/Apr/12 02:30,13/Sep/18 09:42,
Bug,KARAF-1338,12550185,cluster:config-proplist' command does not react on  group and PID parameter which are not existent,jbonofre,xlding,Minor,Resolved,Fixed,09/Apr/12 03:27,13/Sep/18 09:42,
Bug,KARAF-1349,12550352,Can not share new configuration between user defined groups which have common node,jbonofre,xlding,Minor,Resolved,Fixed,10/Apr/12 10:25,13/Sep/18 09:42,
Bug,KARAF-1404,12552820,Cluster command 'cluster:config-proplist' only output edited properties,jbonofre,xlding,Minor,Resolved,Fixed,26/Apr/12 09:21,13/Sep/18 09:42,
Improvement,KARAF-2347,12650479,Performance improvements for ConfigurationSupport class ,jbonofre,rmoquin,Minor,Resolved,Fixed,01/Jun/13 23:20,13/Sep/18 09:42,
New Feature,KARAF-4236,12923983,Cellar DNS nodes discovery,jbonofre,lb,Minor,Resolved,Fixed,23/Dec/15 11:34,13/Sep/18 09:42,
New Feature,KARAF-4244,12924870,Cellar Etcd nodes discovery,jbonofre,lb,Minor,Resolved,Fixed,30/Dec/15 11:48,13/Sep/18 09:42,
Dependency upgrade,KARAF-5347,13100391,Upgrade to Kubernetes Client 2.6.3,acosentino,acosentino,Minor,Resolved,Fixed,07/Sep/17 08:06,13/Sep/18 09:42,
Dependency upgrade,KARAF-5514,13122117,Upgrade Kubernetes-client to version 3.1.0,acosentino,acosentino,Minor,Resolved,Fixed,01/Dec/17 07:47,13/Sep/18 09:42,
Test,KARAF-2349,12650554,Patch to add debugging capability for the main test karaf container when building itests,jbonofre,rmoquin,Minor,Resolved,Fixed,03/Jun/13 04:02,13/Sep/18 09:42,
Bug,KARAF-4668,13000122,Inconsistent cluster status for a bundle which cannot be started,jbonofre,shyrkov,Minor,Resolved,Fixed,25/Aug/16 18:36,13/Sep/18 09:41,
Improvement,KARAF-4669,13000128,Start level is ignored for bundles installed in cluster,jbonofre,shyrkov,Minor,Resolved,Fixed,25/Aug/16 18:47,13/Sep/18 09:41,
Bug,KARAF-4708,13004426,Cellar: stopped bundle state (Resolved) is not pulled from cluster by ByndleSynchronizer,jbonofre,shyrkov,Minor,Resolved,Fixed,12/Sep/16 21:23,13/Sep/18 09:41,
Bug,KARAF-4722,13006475,cluster:bundle-list shell command ignores the supplied ids argument,jbonofre,shyrkov,Minor,Resolved,Fixed,21/Sep/16 11:49,13/Sep/18 09:41,
Improvement,KARAF-5763,13160795,Rename the Cave server features,jbonofre,fpapon,Minor,Resolved,Fixed,21/May/18 19:23,13/Sep/18 08:52,
Bug,KARAF-4338,12939450,Cave rest bundle throws an Exception at shutdown,jbonofre,jbonofre,Minor,Resolved,Cannot Reproduce,16/Feb/16 09:44,13/Sep/18 08:51,
Bug,KARAF-3944,12857557,Karaf Cave OBR Index osgi.content Capability Missing Mandatory Attributes,gnodet,skahmann,Minor,Closed,Duplicate,20/Aug/15 15:11,13/Sep/18 08:48,
Bug,KARAF-5879,13181098,CaveFeatureGatewayImplTest.testRemove fails due to OutputStream not being closed,jbonofre,bobpaulin,Minor,Resolved,Fixed,25/Aug/18 01:00,13/Sep/18 08:48,
Improvement,KARAF-5652,13142158,Add a feature for the cave manual,jbonofre,fpapon,Minor,Resolved,Fixed,02/Mar/18 18:19,13/Sep/18 08:48,
Dependency upgrade,KARAF-5849,13173863,Upgrade to Pax Transx 0.4.0,jbonofre,graben,Minor,Resolved,Fixed,23/Jul/18 16:55,24/Jul/18 07:00,
Bug,KARAF-4631,12991229,Feature install using -p option can cause NPE and hides root cause,,lichtin,Minor,Resolved,Not A Problem,20/Jul/16 19:44,15/Jun/18 10:49,
Improvement,KARAF-5712,13155983,Upgrade website style to bootstrap 4,fpapon,fpapon,Minor,Resolved,Fixed,29/Apr/18 12:42,13/Jun/18 15:53,
Improvement,KARAF-5711,13155982,Add example section in documentation,fpapon,fpapon,Minor,Closed,Fixed,29/Apr/18 12:37,13/Jun/18 15:53,
Improvement,KARAF-5747,13158646,Add append file capability in decanter-appender-file,fpapon,fpapon,Minor,Resolved,Fixed,11/May/18 05:58,11/Jun/18 16:46,
Bug,KARAF-5784,13165248,kar deployer truncates leading zeros in feature version so feature cannot be installed and started,,stevechapman,Minor,Open,,11/Jun/18 06:20,11/Jun/18 06:20,
Improvement,KARAF-5653,13142160,Add a feature for the decanter manual,jbonofre,fpapon,Minor,Resolved,Fixed,02/Mar/18 18:20,05/Mar/18 20:46,
Story,KARAF-5608,13137823,rrrr,,kellein,Minor,Closed,Fixed,12/Feb/18 10:35,12/Feb/18 10:41,
Bug,KARAF-5392,13105324,watch command throws NPE,gnodet,davsclaus,Minor,Closed,Duplicate,27/Sep/17 07:18,06/Feb/18 09:28,
