Issue Type,Issue key,Issue id,Summary,Assignee,Reporter,Priority,Status,Resolution,Created,Updated,Due Date
Improvement,WHIMSY-241,13219037,Allow for GMail aliasing when checking subscriptions,,sebb,Major,Resolved,Fixed,01/Mar/19 23:01,06/Mar/19 18:29,
Bug,WHIMSY-108,13082147,Plan for removal of LDAP groups and pmcs,,sebb,Major,Resolved,Fixed,23/Jun/17 14:45,05/Mar/19 23:42,
Improvement,WHIMSY-225,13203229,Have single-sign-on for all Whimsy components,,pierresmits,Major,Resolved,Information Provided,08/Dec/18 20:15,05/Mar/19 23:28,
Improvement,WHIMSY-242,13219688,Allow members to subscribe to security mailing lists,,sebb,Major,Open,,05/Mar/19 22:57,05/Mar/19 22:57,
New Feature,WHIMSY-240,13219035,Utility to check login ids,,sebb,Major,Open,,01/Mar/19 22:51,02/Mar/19 10:56,
Improvement,WHIMSY-237,13216451,Multiple copies of bootstrap and related libraries,,sebb,Major,Open,,18/Feb/19 19:17,01/Mar/19 23:02,
Bug,WHIMSY-236,13214376,ASF::ICLA.availids_reserved should take account of badrcptto,sebb,sebb,Major,Resolved,Fixed,07/Feb/19 14:09,12/Feb/19 09:16,
Improvement,WHIMSY-235,13210281,License regex on website checks page,,solomax,Major,Closed,Fixed,18/Jan/19 01:17,18/Jan/19 14:18,
New Feature,WHIMSY-232,13207930,Allow whimsy roster tool to manage Legal Committee,,rvs,Major,Open,,07/Jan/19 02:06,18/Jan/19 01:15,
Improvement,WHIMSY-234,13208962,Centralise committee mail_list handling,,sebb,Major,Open,,11/Jan/19 10:04,11/Jan/19 10:04,
Bug,WHIMSY-214,13192791,Secretary workbench message date can be wrong,,sebb,Major,Resolved,Fixed,19/Oct/18 09:37,18/Dec/18 16:09,
Bug,WHIMSY-231,13205162,Procmail config does not have a default destination,,sebb,Major,Open,,18/Dec/18 16:01,18/Dec/18 16:01,
Improvement,WHIMSY-230,13205160,Procmail script locking,,sebb,Major,Open,,18/Dec/18 15:58,18/Dec/18 15:58,
Bug,WHIMSY-229,13205158,gitupdate.rb does not exist,,sebb,Major,Open,,18/Dec/18 15:55,18/Dec/18 15:55,
Improvement,WHIMSY-227,13203269,Integrate id functionalities with whimsy roster,,pierresmits,Major,Closed,Won't Do,09/Dec/18 12:18,09/Dec/18 12:26,
Bug,WHIMSY-226,13203265,Board agenda page doesn't show whimsy main navigation bar,,pierresmits,Major,Open,,09/Dec/18 11:36,09/Dec/18 12:15,
Improvement,WHIMSY-223,13203227,Have report comments show complete names of parties involved,,pierresmits,Major,Open,,08/Dec/18 20:05,08/Dec/18 20:05,
Improvement,WHIMSY-222,13203226,Have email sent to PMC when report is submitted,,pierresmits,Major,Open,,08/Dec/18 19:57,08/Dec/18 19:57,
Bug,WHIMSY-206,13185786,Code assumes that members.empty? means that LDAP does not exist,,sebb,Major,Open,,18/Sep/18 11:59,08/Dec/18 12:06,
Task,WHIMSY-208,13186023,LDAP groupOfNames cannot have empty member list,,sebb,Major,Open,,19/Sep/18 10:14,08/Dec/18 10:59,
New Feature,WHIMSY-122,13091039,Inform committers of ezmlm silent unsubscribes,,sebb,Major,Resolved,Won't Do,30/Jul/17 11:36,07/Dec/18 15:42,
Bug,WHIMSY-144,13104166,committee-info.json has pmc without a chair,,henp,Major,Resolved,Fixed,22/Sep/17 04:46,07/Dec/18 15:40,
Bug,WHIMSY-221,13201838,empty committee-info.json,,henp,Major,Resolved,Information Provided,02/Dec/18 07:19,05/Dec/18 13:04,
Bug,WHIMSY-220,13201185,Inconsistent and confusing return from ASF::Service.list method,,sebb,Major,Resolved,Fixed,28/Nov/18 20:16,05/Dec/18 13:03,
Improvement,WHIMSY-219,13198750,Podling roster should enable adding user in both mentor and ppmc/committer list,,lresende,Major,Open,,15/Nov/18 21:54,15/Nov/18 21:54,
Bug,WHIMSY-215,13193047,deliver.rb scripts don't detect duplicate hashes,,sebb,Major,Open,,20/Oct/18 15:40,25/Oct/18 23:26,
Improvement,WHIMSY-207,13185929,Show Github username on Roster Tables,,wave,Major,Resolved,Fixed,18/Sep/18 23:18,25/Oct/18 20:59,
New Feature,WHIMSY-218,13194190,Workbench should support multi-file submissions,,sebb,Major,Open,,25/Oct/18 16:48,25/Oct/18 16:48,
Bug,WHIMSY-217,13193933,asf/icla.rb caching is inconsistent,,sebb,Major,Resolved,Fixed,24/Oct/18 17:34,24/Oct/18 21:30,
Bug,WHIMSY-209,13189220,Podling Board Reports Missing for April and June 2018,,wave,Major,Open,,03/Oct/18 16:57,08/Oct/18 20:38,
Bug,WHIMSY-212,13189592,Bad line wraps in minutes,,sebb,Major,Open,,04/Oct/18 22:28,04/Oct/18 22:39,
Bug,WHIMSY-211,13189416,Whimsy may take a while to notice LDAP changes,,sebb,Major,Open,,04/Oct/18 12:35,04/Oct/18 12:46,
Bug,WHIMSY-210,13189415,Incorrect format of generated minutes,,sebb,Major,Open,,04/Oct/18 12:30,04/Oct/18 12:30,
Wish,WHIMSY-199,13174740,Also link to committee's minutes by 'tag' instead of 'display_name',,henp,Major,Resolved,Fixed,26/Jul/18 06:26,11/Sep/18 19:41,
Bug,WHIMSY-204,13184183,collate_minutes update check window,,sebb,Major,Open,,10/Sep/18 22:20,10/Sep/18 22:40,
Bug,WHIMSY-203,13183870,Committer infÃ¶ page list subscriptions committer is not subscribed to,,pierresmits,Major,Resolved,Not A Problem,09/Sep/18 07:32,09/Sep/18 09:57,
Bug,WHIMSY-201,13177346,Can't verify the link of using image instead of Text,,wu-sheng,Major,Open,,07/Aug/18 09:31,13/Aug/18 14:34,
Bug,WHIMSY-197,13167829,iclas and member_apps don't all have .pdf extensions,,sebb,Major,Resolved,Fixed,23/Jun/18 15:16,05/Jul/18 10:17,
Bug,WHIMSY-196,13167825,"icla-info.json includes all uids, regardless of whether they have ICLAs",,sebb,Major,Open,,23/Jun/18 14:42,23/Jun/18 14:42,
New Feature,WHIMSY-194,13158273,Allow PMC members to subscribe to their private lists,,sebb,Major,Resolved,Fixed,09/May/18 19:20,20/May/18 12:48,
Improvement,WHIMSY-177,13132501,Better handling of unsubscribe feature,,sebb,Major,Resolved,Fixed,21/Jan/18 11:43,09/May/18 19:13,
Bug,WHIMSY-157,13118385,Adding discussion items to the Board Agenda,,psteitz,Major,Resolved,Fixed,14/Nov/17 22:07,09/May/18 18:43,
Bug,WHIMSY-192,13151696,copyright site checker rule should accept Â©,,omalley,Major,Resolved,Fixed,11/Apr/18 16:46,09/May/18 18:37,
Bug,WHIMSY-193,13156337,Date error on secretary workbench,rubys,mattsicker,Major,Resolved,Fixed,01/May/18 14:12,01/May/18 15:19,
New Feature,WHIMSY-179,13134733,Allow PMCs to update moderators,,sebb,Major,Open,,30/Jan/18 12:02,18/Apr/18 00:20,
New Feature,WHIMSY-120,13087370,Allow PMCs to maintain moderators for their mailing lists,,sebb,Major,Resolved,Duplicate,15/Jul/17 08:59,18/Apr/18 00:20,
Bug,WHIMSY-191,13151695,site checker ignore proper license link,sebb,omalley,Major,Resolved,Fixed,11/Apr/18 16:43,15/Apr/18 11:59,
Bug,WHIMSY-175,13131810,Improve reflow for Incubator board report,,clr,Major,Reopened,,18/Jan/18 06:51,13/Apr/18 12:43,
Bug,WHIMSY-189,13149509,"ASF::Board::Agenda.parse(..., true) inconsistent parsing of attendees",curcuru,curcuru,Major,Resolved,Fixed,02/Apr/18 15:12,03/Apr/18 14:20,
Bug,WHIMSY-186,13146716,"ERROR: The path /project/dubbo is not a recognized command for this tool, sorry!",,huxing,Major,Reopened,,21/Mar/18 02:35,27/Mar/18 14:21,
Improvement,WHIMSY-161,13120264,Allow for removing people from (P)PMC but not as committer,,sebb,Major,Resolved,Fixed,22/Nov/17 16:10,25/Mar/18 22:12,
Bug,WHIMSY-188,13147811,PMC display does not show people missing only from CI,,sebb,Major,Open,,25/Mar/18 20:30,25/Mar/18 20:30,
Bug,WHIMSY-68,13020232,Reflowing a report renders different output than the auto-reflow feature,,johndament,Major,Open,,12/Nov/16 01:17,23/Mar/18 18:07,
Bug,WHIMSY-69,13020238,Report contents can get duplicated when playing around with reflow,,johndament,Major,Open,,12/Nov/16 02:18,23/Mar/18 18:06,
Improvement,WHIMSY-172,13129239,Add suitable icon to external links,,sebb,Major,Open,,08/Jan/18 13:23,23/Mar/18 16:49,
Bug,WHIMSY-173,13131614,500 on roster for Apache Ant,,gstein,Major,Resolved,Cannot Reproduce,17/Jan/18 15:43,23/Mar/18 16:41,
Bug,WHIMSY-103,13080670,acreq.cgi does not use SVN from the PATH,,sebb,Major,Resolved,Fixed,18/Jun/17 20:19,23/Mar/18 16:29,
Task,WHIMSY-119,13087341,Retire Whimsy-vm3,,sebb,Major,Resolved,Fixed,15/Jul/17 00:33,26/Jan/18 19:12,
Improvement,WHIMSY-145,13107565,add redirect to mlreq page,,cml,Major,Resolved,Fixed,06/Oct/17 17:12,26/Jan/18 19:05,
Bug,WHIMSY-155,13117831,Whimsy URL snafu reveals SERVER env vars?,,chrismattmann,Major,Resolved,Not A Problem,13/Nov/17 02:51,26/Jan/18 19:02,
Bug,WHIMSY-160,13119361,"Missing ""crosscheck"" section of roster page",,jbapple,Major,Resolved,Cannot Reproduce,17/Nov/17 23:31,26/Jan/18 19:02,
Bug,WHIMSY-174,13131737,No option to remove from PMC only,,johndament,Major,Resolved,Not A Problem,18/Jan/18 00:50,26/Jan/18 18:59,
Bug,WHIMSY-171,13129182,Board report helper does not generate private ml numbers,,pierresmits,Major,Resolved,Won't Fix,08/Jan/18 07:58,08/Jan/18 13:29,
Bug,WHIMSY-170,13128041,Unable to post board report,,jbapple,Major,Resolved,Information Provided,02/Jan/18 18:23,03/Jan/18 17:47,
Bug,WHIMSY-168,13126393,Mail address matching does not take case into account,sebb,sebb,Major,Resolved,Fixed,20/Dec/17 21:46,20/Dec/17 23:13,
Bug,WHIMSY-166,13126024,"Offline mode can get stuck; nav doesn't change page content at all",,curcuru,Major,Open,,19/Dec/17 19:57,19/Dec/17 19:59,
Bug,WHIMSY-164,13124932,Incorrect PMC chair name for Felix report,,karlpauls,Major,Resolved,Fixed,14/Dec/17 11:38,14/Dec/17 12:42,
Bug,WHIMSY-163,13124604,Incorrect PMC chair name for Sling report,,rombert,Major,Resolved,Fixed,13/Dec/17 08:28,13/Dec/17 13:39,
Bug,WHIMSY-162,13124490,Viewing your own roster/committer/yourid page is 500,sebb,christ,Major,Resolved,Fixed,12/Dec/17 21:24,13/Dec/17 00:02,
Bug,WHIMSY-159,13119273,Impala committers not listed,,jbapple,Major,Resolved,Fixed,17/Nov/17 17:47,17/Nov/17 23:07,
Bug,WHIMSY-158,13119247,Adding PMC member who is already a committer,,smarru,Major,Closed,Fixed,17/Nov/17 15:14,17/Nov/17 19:22,
Bug,WHIMSY-154,13117812,Username display broken on whimsy.a.o,,jbapple,Major,Resolved,Fixed,12/Nov/17 18:53,13/Nov/17 11:05,
Bug,WHIMSY-149,13110663,"status column ""click Cell for actions|"" is not clearable",,sebb,Major,Open,,19/Oct/17 12:58,19/Oct/17 12:58,
Bug,WHIMSY-148,13110662,Committee#Links data is actually project data,,sebb,Major,Open,,19/Oct/17 12:52,19/Oct/17 12:52,
Bug,WHIMSY-146,13107702,HTML entities not working for site.cgi or pods.cgi,rubys,sebb,Major,Resolved,Fixed,07/Oct/17 13:04,07/Oct/17 13:22,
Bug,WHIMSY-121,13087422,podlings.xml has moved,,sebb,Major,Resolved,Fixed,16/Jul/17 08:50,11/Sep/17 16:27,
Improvement,WHIMSY-131,13100890,PMC Add button - ask for confirmation that NOTICE period has expired,,sebb,Major,Resolved,Fixed,08/Sep/17 18:49,11/Sep/17 16:24,
Bug,WHIMSY-133,13101012,roster/main.rb: warning: class variable access from toplevel,,sebb,Major,Resolved,Fixed,09/Sep/17 09:58,11/Sep/17 16:23,
Improvement,WHIMSY-134,13101014,Redundant messages in server error log,,sebb,Major,Resolved,Fixed,09/Sep/17 10:18,11/Sep/17 16:23,
Bug,WHIMSY-138,13101112,PMC Add button - cannot clear items from pending list,,sebb,Major,Resolved,Fixed,10/Sep/17 23:28,11/Sep/17 16:23,
Wish,WHIMSY-130,13099478,Add a security@tlp.a.o subsriber audit report,rubys,markt,Major,Resolved,Fixed,03/Sep/17 18:58,10/Sep/17 00:50,
Bug,WHIMSY-136,13101025,orgchart uses non-canonical data,,sebb,Major,Open,,09/Sep/17 11:31,09/Sep/17 11:31,
Bug,WHIMSY-132,13100974,404 when trying to update PMC,,sebb,Major,Resolved,Fixed,09/Sep/17 00:32,09/Sep/17 01:41,
Bug,WHIMSY-128,13098302,clicking on a user in search component changes current window,johndament,johndament,Major,Open,,29/Aug/17 15:33,29/Aug/17 19:26,
Bug,WHIMSY-125,13094259,Duplicated committer list entry,,sebb,Major,Resolved,Fixed,12/Aug/17 12:44,12/Aug/17 14:07,
Task,WHIMSY-116,13086702,Update documentation to add new PMC member,,ctubbsii,Major,Open,,12/Jul/17 21:14,13/Jul/17 12:18,
Bug,WHIMSY-115,13086698,PMC member can't see PMC chair list,rubys,misty,Major,Closed,Fixed,12/Jul/17 21:01,13/Jul/17 00:55,
New Feature,WHIMSY-65,12990187,Add support for hudson-jobadmin to the roster tool,rubys,rubys,Major,Resolved,Fixed,17/Jul/16 13:45,04/Jul/17 16:34,
Task,WHIMSY-107,13081726,Consider whether to parameterise SVN URLs,,sebb,Major,Open,,22/Jun/17 10:18,24/Jun/17 14:07,
Bug,WHIMSY-109,13082154,Code uses Dir.chdir and Dir.pwd without sync,sebb,sebb,Major,Open,,23/Jun/17 15:22,23/Jun/17 22:09,
Task,WHIMSY-104,13080774,Handling SVN auth,,sebb,Major,Open,,19/Jun/17 10:12,22/Jun/17 10:19,
Improvement,WHIMSY-106,13081273,Centralise access to mailing list data,sebb,sebb,Major,Resolved,Fixed,21/Jun/17 00:22,22/Jun/17 10:19,
Improvement,WHIMSY-90,13072657,Adding a user to a PPMC,,johndament,Major,Reopened,,17/May/17 02:20,17/Jun/17 15:42,
Bug,WHIMSY-102,13078965,public_podlings.rb should ensure that svn dirs are up to date,johndament,johndament,Major,Reopened,,11/Jun/17 17:49,13/Jun/17 00:09,
Bug,WHIMSY-101,13078964,ASF::SVN doesn't reload repositories,rubys,johndament,Major,Resolved,Fixed,11/Jun/17 17:48,12/Jun/17 13:38,
Improvement,WHIMSY-99,13078892,Improve roster tool UX,johndament,johndament,Major,Open,,10/Jun/17 19:19,10/Jun/17 22:45,
New Feature,WHIMSY-59,12965748,Roster tool should allow removing commit bit from PMC members,,clr,Major,Open,,06/May/16 21:56,10/Jun/17 12:51,
Improvement,WHIMSY-96,13076823,Retry failed svn updates,,sebb,Major,Resolved,Fixed,02/Jun/17 12:02,10/Jun/17 12:38,
Improvement,WHIMSY-97,13077157,Can the # of jquery/bootstrap files be reduced?,,johndament,Major,Open,,05/Jun/17 02:46,09/Jun/17 20:25,
Improvement,WHIMSY-54,12951776,Re-organise auth. by TLD?,,sebb,Major,Resolved,Implemented,20/Mar/16 10:29,09/Jun/17 20:23,
New Feature,WHIMSY-92,13073410,Automate the PMC new member process,,sebb,Major,Open,,19/May/17 12:25,09/Jun/17 20:18,
Bug,WHIMSY-91,13073079,collate_minutes does not pick up new PMCs from 2012-08-28,sebb,sebb,Major,Open,,18/May/17 10:48,09/Jun/17 20:15,
Bug,WHIMSY-36,12922918,icla.rb / public_icla_info.rb should handle entries with no ICLA,,sebb,Major,Resolved,Implemented,18/Dec/15 02:56,09/Jun/17 20:12,
Bug,WHIMSY-33,12915777,public_icla_info needs to take account of Signed ICLA,,sebb,Major,Resolved,Implemented,24/Nov/15 12:23,09/Jun/17 20:08,
Bug,WHIMSY-70,13021041,Board agenda tool shouldn't show approve button for President report,,chrismattmann,Major,Resolved,Fixed,16/Nov/16 05:50,09/Jun/17 19:59,
New Feature,WHIMSY-63,12982636,Provide a feed of account creation dates with corrected data,,nick,Major,Open,,24/Jun/16 10:16,09/Jun/17 19:55,
Wish,WHIMSY-81,13061775,"Configurable overrides for _head(fullsize|mini, title) and similar look & feel outputs",curcuru,curcuru,Major,Resolved,Fixed,05/Apr/17 15:29,05/Jun/17 19:23,
Bug,WHIMSY-88,13071818,SVN repo status does not work properly on Whimsy4,,sebb,Major,Resolved,Fixed,14/May/17 14:55,30/May/17 18:07,
Bug,WHIMSY-94,13075795,https://whimsy.apache.org/status/svn does not complete,,sebb,Major,Resolved,Duplicate,30/May/17 10:39,30/May/17 13:53,
Bug,WHIMSY-58,12965621,"Roster tool action ""Remove as Committer"" doesn't do anything",,clr,Major,Resolved,Fixed,06/May/16 15:07,28/May/17 20:13,
Bug,WHIMSY-1,12853726,APMAIL tool ignored icla.pdf.asc but received icla.pdf,,clr,Major,Resolved,Resolved,10/Aug/15 00:40,28/May/17 20:11,
Improvement,WHIMSY-84,13062749,Add ability to list podling committers separate from PPMC members,,johndament,Major,Resolved,Fixed,09/Apr/17 22:23,28/May/17 19:56,
Bug,WHIMSY-30,12908246,Redo secmail,,rubys,Major,Closed,Fixed,27/Oct/15 14:40,28/May/17 19:46,
Wish,WHIMSY-48,12946294,CC root@ on LDAP changes made via Whimsy,rubys,humbedooh,Major,Closed,Fixed,02/Mar/16 21:14,28/May/17 19:45,
Bug,WHIMSY-93,13073575,www/committers/subscribe.cgi:9 - missing require 'escape',rubys,sebb,Major,Resolved,Fixed,19/May/17 21:28,19/May/17 22:57,
Bug,WHIMSY-61,12975388,500 Internal Server Error when trying to add committer to PMC,,shazron,Major,Resolved,Cannot Reproduce,03/Jun/16 06:17,19/May/17 12:26,
Bug,WHIMSY-89,13072232,Wrong incubator logo on whimsy podling pages,,johndament,Major,Resolved,Fixed,15/May/17 21:47,17/May/17 02:19,
Task,WHIMSY-21,12905144,Website does not exist,curcuru,sebb,Major,Resolved,Fixed,15/Oct/15 10:07,21/Apr/17 22:32,
New Feature,WHIMSY-25,12906498,Gem modules could return their file dependencies/last updated status,rubys,sebb,Major,Resolved,Fixed,21/Oct/15 10:59,21/Apr/17 19:31,
Bug,WHIMSY-23,12905757,Board meeting minutes - does not handle tabling of Maven motion,,sebb,Major,Open,,17/Oct/15 23:15,21/Apr/17 19:24,
New Feature,WHIMSY-72,13034944,utility to parse email headers to generate unsubscribe requests,,sebb,Major,Open,,14/Jan/17 15:52,03/Apr/17 14:57,
Bug,WHIMSY-27,12907105,Updating a resolution during a board meeting fails silently,rubys,rubys,Major,Open,,22/Oct/15 14:52,03/Apr/17 14:55,
Wish,WHIMSY-56,12957580,Project Chair change resolution,,sebb,Major,Open,,11/Apr/16 00:17,03/Apr/17 14:55,
Improvement,WHIMSY-26,12906781,Enable full whimsy support for Incubator report & podlings,,curcuru,Major,Open,,21/Oct/15 16:19,03/Apr/17 14:55,
New Feature,WHIMSY-28,12907106,additional establish resolution cross checks,,rubys,Major,Open,,22/Oct/15 14:56,03/Apr/17 14:55,
New Feature,WHIMSY-19,12902918,Add reconciliation of LDAP member group with members.txt,,sebb,Major,Resolved,Fixed,07/Oct/15 08:16,03/Apr/17 13:46,
Bug,WHIMSY-73,13037136,TypeError: Cannot read property 'id' of undefined - when viewing PMC roster,,shazron,Major,Resolved,Cannot Reproduce,23/Jan/17 18:44,03/Apr/17 13:44,
Bug,WHIMSY-76,13060660,ArgumentError: invalid date,brettporter,brettporter,Major,Closed,Fixed,31/Mar/17 12:05,31/Mar/17 13:11,
New Feature,WHIMSY-71,13029741,Include asf-pgpKeyFingerprint in public_ldap_people.json,,sebb,Major,Resolved,Fixed,21/Dec/16 13:23,21/Dec/16 16:14,
Improvement,WHIMSY-31,12912508,Board minutes for Ace are incomplete,,sebb,Major,Resolved,Fixed,12/Nov/15 15:52,19/Aug/16 18:56,
Bug,WHIMSY-17,12902861,Stack trace in https://whimsy.apache.org/members/subscriptions/#unsub,,sebb,Major,Resolved,Cannot Reproduce,06/Oct/15 23:55,19/Aug/16 18:41,
Bug,WHIMSY-66,12995447,Deletion failed in the Whimsy Roster Group for openoffice-security,rubys,orcmid,Major,Resolved,Fixed,06/Aug/16 20:39,07/Aug/16 01:39,
Bug,WHIMSY-62,12979349,Update PMC list does not support creation of initial PMC membership,,sebb,Major,Closed,Fixed,15/Jun/16 12:18,18/Jun/16 10:01,
Bug,WHIMSY-22,12905206,committee-info.json has spaces in some mail_list entries,,sebb,Major,Resolved,Fixed,15/Oct/15 14:26,15/Jun/16 12:27,
Bug,WHIMSY-57,12958023,Add committer to roster is unusable,,markt,Major,Closed,Fixed,12/Apr/16 08:19,12/Apr/16 08:43,
Bug,WHIMSY-53,12950088,Web application could not be started,,shazron,Major,Resolved,Fixed,14/Mar/16 22:12,14/Mar/16 23:01,
Bug,WHIMSY-50,12946686,"View ""Active in Multiple PMCs"" fails to fully render, prints stack trace",,brainlounge,Major,Resolved,Fixed,03/Mar/16 21:24,04/Mar/16 13:39,
Bug,WHIMSY-45,12920680,Cannot login to post board report using my credentials using online agenda tool,rubys,shazron,Major,Resolved,Fixed,10/Dec/15 06:38,13/Feb/16 10:51,
Bug,WHIMSY-43,12934796,Change Audit is misleading,brettporter,sebb,Major,Closed,Fixed,28/Jan/16 12:39,28/Jan/16 20:04,
Bug,WHIMSY-42,12934790,Intermittent failure on the main agenda,,brettporter,Major,Resolved,Fixed,28/Jan/16 12:27,28/Jan/16 13:24,
Bug,WHIMSY-34,12919155,Spurious data in commitee-info.json,,sebb,Major,Resolved,Fixed,05/Dec/15 02:24,28/Jan/16 12:14,
New Feature,WHIMSY-18,12902917,Create public sanitised version of members.txt,,sebb,Major,Resolved,Fixed,07/Oct/15 08:12,14/Nov/15 19:45,
Bug,WHIMSY-29,12907804,public_committee_info.rb cannot handle missing LA chair,,sebb,Major,Resolved,Fixed,26/Oct/15 02:13,28/Oct/15 01:02,
New Feature,WHIMSY-14,12888772,Create public sanitised version of iclas.txt,,sebb,Major,Resolved,Fixed,19/Sep/15 14:32,21/Oct/15 16:10,
Improvement,WHIMSY-20,12905032,Extract titles from category list as well as names,,sebb,Major,Closed,Fixed,14/Oct/15 22:14,17/Oct/15 23:31,
Bug,WHIMSY-16,12875556,the committer search doesn't return results if the email address being searched for contains mixed case,rubys,ulrich.staerk,Major,Resolved,Fixed,08/Mar/15 17:22,01/Oct/15 15:19,
Bug,WHIMSY-15,12895235,Board meeting minutes - names of pages no longer agree with PMC name,rubys,sebb,Major,Resolved,Fixed,21/Sep/15 19:47,22/Sep/15 16:56,
New Feature,WHIMSY-4,12856587,Create public sanitised version of committee-info.txt,,sebb,Major,Resolved,Fixed,17/Aug/15 11:12,29/Aug/15 21:13,
Bug,WHIMSY-389,13475140,unsubscribe feature does not work for all registered emails,,jim,Minor,Open,,04/Aug/22 11:41,04/Nov/22 00:27,
New Feature,WHIMSY-391,13485313,Provide Bugzilla Statistics,,jhm,Minor,Closed,Invalid,09/Oct/22 10:03,09/Oct/22 12:12,
New Feature,WHIMSY-388,13468370,Allow filing addenda to CCLAs,clr,clr,Minor,Open,,24/Jun/22 23:10,26/Jun/22 09:29,
Bug,WHIMSY-387,13445921,Small math bug in proxy selector form,,jlk,Minor,Resolved,Fixed,19/May/22 23:41,21/May/22 14:06,
New Feature,WHIMSY-381,13429794,Make finding [VOTE][RESULT] easier,clr,clr,Minor,Closed,Won't Fix,21/Feb/22 23:01,11/Mar/22 00:49,
Improvement,WHIMSY-383,13432553,root@ needs access to ICLAs,,cml,Minor,Open,,08/Mar/22 04:04,08/Mar/22 15:43,
New Feature,WHIMSY-377,13427353,Filing a second ICLA should allow secretary to request a new account,,clr,Minor,Open,,09/Feb/22 03:56,15/Feb/22 00:37,
Bug,WHIMSY-371,13406852,Secmail File is disabled if apache id is filled even if it is removed,clr,clr,Minor,Open,,15/Oct/21 19:36,16/Oct/21 17:14,
Bug,WHIMSY-370,13406453,Family first check box is unreliable,clr,clr,Minor,Closed,Fixed,13/Oct/21 23:30,15/Oct/21 19:26,
Bug,WHIMSY-351,13364766,https://whimsy.apache.org/roster tool very slow,,cml,Minor,Resolved,Fixed,13/Mar/21 04:36,06/Aug/21 15:27,
Bug,WHIMSY-353,13365938,"OpenOffice: ""Project Website Checks"" for ""Sponsorship"" shows wrong result",,mla,Minor,Closed,Fixed,17/Mar/21 20:04,05/Jul/21 16:57,
Wish,WHIMSY-348,13359498,"Alter what proxies are listed, that are assigned to ""you""",,gstein,Minor,Open,,19/Feb/21 03:54,01/Mar/21 19:28,
Improvement,WHIMSY-200,13177114,Public name from ICLA prioritized over Full Name,,christ,Minor,Resolved,Not A Problem,06/Aug/18 13:34,28/May/20 12:42,
New Feature,WHIMSY-329,13304384,Track (and link to) shepard reminder emails,,rubys,Minor,Open,,12/May/20 14:55,12/May/20 14:55,
Improvement,WHIMSY-327,13300300,Use PMC or PPMC in context of which type is being emailed,clr,mattsicker,Minor,Resolved,Fixed,22/Apr/20 15:15,24/Apr/20 11:48,
Task,WHIMSY-314,13286240,Whimsy should pull logos from www.a.o/logos/ instead of /img/,,humbedooh,Minor,Resolved,Fixed,19/Feb/20 13:37,12/Apr/20 10:50,
Improvement,WHIMSY-321,13296050,"Add a loading indicator for long-running ""Use PDF data"" operations",clr,mattsicker,Minor,Open,,03/Apr/20 15:23,12/Apr/20 10:42,
Improvement,WHIMSY-299,13267213,Board Reminder Emails From Agenda - Reminder and Late,,wave,Minor,Open,,08/Nov/19 23:40,12/Nov/19 23:33,
Bug,WHIMSY-300,13267842,Mentor sign off report is no longer working,rubys,jmclean,Minor,Resolved,Fixed,12/Nov/19 21:41,12/Nov/19 22:26,
New Feature,WHIMSY-298,13265861,create/maintain meta-groups for PMCs in LDAP,,cml,Minor,Open,,02/Nov/19 01:52,02/Nov/19 08:50,
Task,WHIMSY-295,13260928,Enable modification of board in the roster tool,,rubys,Minor,Resolved,Fixed,07/Oct/19 16:33,07/Oct/19 20:11,
New Feature,WHIMSY-283,13247282,Analyse minutes for chair changes etc.,,sebb,Minor,Open,,26/Jul/19 11:23,26/Jul/19 11:23,
Task,WHIMSY-273,13240461,Draft report support,,rubys,Minor,Open,,19/Jun/19 16:51,19/Jun/19 16:51,
Improvement,WHIMSY-264,13234172,Agenda handling of F2F agenda/minutes,,curcuru,Minor,Open,,19/May/19 15:05,19/May/19 16:39,18/Jun/19 00:00
Task,WHIMSY-247,13226808,Persist changed initials for report comments,,wohali,Minor,Resolved,Fixed,08/Apr/19 22:06,23/Apr/19 20:18,
Bug,WHIMSY-256,13228324,Don't try to line-wrap or flag long URLs,,sebb,Minor,Open,,16/Apr/19 11:43,21/Apr/19 23:13,
Improvement,WHIMSY-250,13227286,incubator.apache.org/history no longer exists update www/incubator/podlings/by-age.cgi,,wave,Minor,Resolved,Fixed,10/Apr/19 18:40,20/Apr/19 21:57,
Improvement,WHIMSY-251,13227287,www/incubator/signoff.cgi normalize mentor names,,wave,Minor,Open,,10/Apr/19 18:46,10/Apr/19 18:46,
New Feature,WHIMSY-118,13087307,Add releases cross-check between board reports and DOAP files,,curcuru,Minor,Open,,14/Jul/17 21:38,10/Apr/19 02:56,
Bug,WHIMSY-82,13062483,Whimsy should use relative URLs where possible,,sebb,Minor,Resolved,Fixed,07/Apr/17 16:37,25/Mar/19 19:31,
Bug,WHIMSY-5,12856641,Blanks in document names cannot be processed,,clr,Minor,Resolved,Fixed,17/Aug/15 15:36,25/Mar/19 19:26,
Bug,WHIMSY-244,13222810,whimsy(?) adds duplicate lines to Meetings/*/proxies,,gstein,Minor,Resolved,Fixed,20/Mar/19 11:12,22/Mar/19 05:24,
Bug,WHIMSY-216,13193073,Secretary workbench original message data is not preserved,,sebb,Minor,Resolved,Fixed,21/Oct/18 01:18,07/Mar/19 12:36,
Bug,WHIMSY-239,13217944,"Account Request Form, on mobile devices",,gstein,Minor,Open,,25/Feb/19 23:29,25/Feb/19 23:29,
