Issue Type,Issue key,Issue id,Summary,Assignee,Reporter,Priority,Status,Resolution,Created,Updated,Due Date
Bug,FTPSERVER-356,12458754,Incorrect pom.xml on trunk,niklas,devnull43,Critical,Closed,Fixed,10/Mar/10 23:58,17/Sep/10 18:46,
Bug,FTPSERVER-351,12457807,LIST and NLIST duplicates comparator if implementing your own sorting.,,devnull43,Critical,Open,,02/Mar/10 01:06,02/Mar/10 01:59,
Bug,FTPSERVER-271,12413775,Embedding FtpServer in RC2 nearly impossible,niklas,davsclaus,Critical,Closed,Invalid,02/Feb/09 12:31,30/May/09 22:29,
Bug,FTPSERVER-267,12412788,DbUserManager not authenticating with MySQL 5.0.x,,esftp,Critical,Closed,Invalid,20/Jan/09 01:10,20/Jan/09 12:35,
Improvement,FTPSERVER-247,12411174,Add DataConnectionConfiguration.isImplicitSsl,niklas,kevinconaway,Critical,Closed,Fixed,22/Dec/08 17:09,26/Dec/08 10:09,
Bug,FTPSERVER-177,12404192,Passive port ranges are not properly released,niklas,kevinconaway,Critical,Closed,Fixed,11/Sep/08 19:05,12/Sep/08 12:25,
Bug,FTPSERVER-101,12373063,response.write() does not flush the stream,niklas,urgentftp,Critical,Closed,Cannot Reproduce,05/Jul/07 13:30,16/Jul/07 11:20,
Bug,FTPSERVER-7,27786,Problem when using Database to store/retrieve user info,,sdash123,Critical,Open,,14/Oct/04 16:58,28/Nov/05 13:32,
Bug,FTPSERVER-517,13511519,"The memory of FtpServer can be easily filled up, causing Dos threaten",,du798532734,Major,Open,,10/Dec/22 12:26,10/Dec/22 12:29,
Task,FTPSERVER-516,13506421,Bump Apache Mina Core from 2.1.6 to 2.2.1,,ggregory,Major,Open,,28/Nov/22 14:05,04/Dec/22 16:01,
Bug,FTPSERVER-334,12435848,Read Timed Out Prior to Idle Timeout,,npadgett,Major,Open,,16/Sep/09 17:10,12/Aug/22 12:22,
Improvement,FTPSERVER-513,13474490,Option to force server cipher order,,Stefan4112,Major,Open,,01/Aug/22 10:32,01/Aug/22 10:32,
Bug,FTPSERVER-512,13442454,"java.lang.NoSuchMethodError: No virtual method supportedOptions()Ljava/util/Set; in class Ljava/nio/channels/ServerSocketChannel; or its super classes (declaration of 'java.nio.channels.ServerSocketChannel' appears in /system/framework/core-libart.jar)",,KongDa,Major,Closed,Information Provided,29/Apr/22 07:19,02/May/22 11:56,
Wish,FTPSERVER-511,13441101,FTPè¢«å¨æ¨¡å¼è¿ååå(setPassiveExternalAddress() return domain name),,wanghaoapache,Major,Open,,22/Apr/22 09:33,22/Apr/22 09:41,
Task,FTPSERVER-510,13439648,Update Apache parent POM from 25 to 26,ggregory,ggregory,Major,Resolved,Fixed,14/Apr/22 11:50,14/Apr/22 11:54,
Bug,FTPSERVER-506,13432050,"Binary compatibility is broken in ftpserver-core since 1.1.3, 1.2.0 vs 1.1.2",,ggregory,Major,Resolved,Fixed,04/Mar/22 16:06,14/Apr/22 11:49,
Bug,FTPSERVER-508,13434760,Checkstyle configuration is broken,,ggregory,Major,Closed,Fixed,20/Mar/22 20:39,12/Apr/22 15:14,
New Feature,FTPSERVER-509,13434896,Enable GitHub Action build,,ggregory,Major,Closed,Fixed,21/Mar/22 12:29,11/Apr/22 18:54,
Bug,FTPSERVER-507,13434457,"bin/ftpd.sh res/conf/ftp-typical.xml causes ""Cannot find the declaration of element 'server'""",,ThinkerFeeler,Major,Open,,17/Mar/22 22:36,18/Mar/22 02:09,
Task,FTPSERVER-126,12393915,Perform some basic benchmarking and profiling of FtpServer,niklas,niklas,Major,Open,,14/Apr/08 20:10,13/Mar/22 23:56,
Task,FTPSERVER-133,12395417,Profile leaking file handles,niklas,niklas,Major,Open,,06/May/08 13:52,13/Mar/22 23:56,
Improvement,FTPSERVER-240,12410637,Multiple Simultaneous Connections On Passive Data Ports ,niklas,jschubert,Major,Open,,13/Dec/08 20:14,13/Mar/22 23:56,
New Feature,FTPSERVER-272,12413938,follow symbolic links,niklas,francisdb,Major,Open,,03/Feb/09 20:08,13/Mar/22 23:56,
Improvement,FTPSERVER-291,12422920,Include 64 bit version of the Windows service wrapper,niklas,niklas,Major,Open,,15/Apr/09 18:40,13/Mar/22 23:56,
Improvement,FTPSERVER-292,12423103,Starting two servers on the same port should fail,,francisdb,Major,Open,,17/Apr/09 10:46,13/Mar/22 23:56,
Improvement,FTPSERVER-320,12432266,Passive Data connections are slow when using SSL,dlatorre,psai,Major,In Progress,,05/Aug/09 12:17,13/Mar/22 23:56,
Improvement,FTPSERVER-335,12435883,Create a HomeDirectoryResolver interface to Resolve a User's Home Directory,,npadgett,Major,Open,,16/Sep/09 22:19,13/Mar/22 23:56,
Improvement,FTPSERVER-337,12438923,XSD Does Not Support Property Placeholders for Attributes,,npadgett,Major,Open,,23/Oct/09 13:52,13/Mar/22 23:56,
Improvement,FTPSERVER-344,12441959,Allow configuration of FileObserver and StatisticsObserver,,daver,Major,Open,,30/Nov/09 13:57,13/Mar/22 23:56,
Task,FTPSERVER-355,12458629,Use the maven release plugin for releases,,niklas,Major,Open,,10/Mar/10 09:27,13/Mar/22 23:56,
New Feature,FTPSERVER-357,12459562,Implement IP Filtering based on black or white list,psai,psai,Major,Open,,18/Mar/10 18:55,13/Mar/22 23:56,
Bug,FTPSERVER-360,12460343,When no passive ports are available error out immediately rather than waiting for a port to become available,psai,psai,Major,Open,,26/Mar/10 11:51,13/Mar/22 23:56,
Improvement,FTPSERVER-366,12461257,Fix interim problems with SiteTest.testSiteStat(),niklas,niklas,Major,Open,,06/Apr/10 14:34,13/Mar/22 23:56,
New Feature,FTPSERVER-371,12462928,Create a specialized FtpReply to send to Ftplets after login finishes,psai,psai,Major,Open,,24/Apr/10 15:53,13/Mar/22 23:56,
Improvement,FTPSERVER-374,12466827,Make socket reuse configurable,,niklas,Major,Open,,12/Jun/10 20:56,13/Mar/22 23:56,
Improvement,FTPSERVER-381,12470038,"Disable Nagle algorithm by default for the control connection, and make this configurable",,niklas,Major,Open,,23/Jul/10 19:25,13/Mar/22 23:56,
Bug,FTPSERVER-390,12479021,FTPServer disabling anonymous not compatible with Windows Explorer,niklas,mschulze,Major,Open,,03/Nov/10 18:24,13/Mar/22 23:56,
New Feature,FTPSERVER-391,12479861,LDAP support,niklas,domas,Major,Open,,13/Nov/10 10:47,13/Mar/22 23:56,
Bug,FTPSERVER-397,12499376,DefaultFtplet does not return valid FtpResult values,,sebb,Major,Open,,22/Feb/11 17:49,13/Mar/22 23:56,
Bug,FTPSERVER-399,12499390,DefaultFtpHandler.sessionOpened does not check if the Ftplet returned a FtpletResult.SKIP,psai,psai,Major,Open,,22/Feb/11 19:46,13/Mar/22 23:56,
Improvement,FTPSERVER-409,12502305,Requesting number of active transfers in FtpStatistics,,yozh,Major,Open,,24/Mar/11 16:25,13/Mar/22 23:56,
Bug,FTPSERVER-486,13152925,Timing Side Channel StringUtils,elecharny,yannic.noller,Major,Open,,17/Apr/18 08:14,13/Mar/22 23:56,
Bug,FTPSERVER-478,13026160,java.nio.charset.CoderMalfunctionError: java.nio.BufferUnderflowException,,jerrywoodz,Major,Open,,06/Dec/16 23:32,13/Mar/22 23:16,
Bug,FTPSERVER-503,13382666,Cannot limit the server to listen for client connections using TLS 1.2(/1.3) only,,avnerw,Major,Resolved,Fixed,08/Jun/21 09:12,25/Feb/22 14:48,
Improvement,FTPSERVER-505,13424658,ftp url UTF-8 not supported (Chinese) ,,120011676,Major,Open,,25/Jan/22 10:30,25/Jan/22 10:30,
Bug,FTPSERVER-504,13420658,The TLS protocol requirement that client and server negotiate the higher algorithm they both support doesn't happening,,AllaG,Major,Open,,04/Jan/22 20:01,05/Jan/22 18:10,
Bug,FTPSERVER-501,13375629,java.net.SocketException: Socket closed,,SebiBurchi,Major,Open,,28/Apr/21 15:47,28/Apr/21 15:51,
Bug,FTPSERVER-500,13360983,Security vulnerability in common/lib/log4j-1.2.17.jar,johnnyv,teng1,Major,Resolved,Fixed,25/Feb/21 15:35,26/Feb/21 13:50,
Improvement,FTPSERVER-498,13335110,Add customisation on data channel,,rvedantam,Major,Open,,13/Oct/20 02:34,13/Oct/20 02:34,
Bug,FTPSERVER-497,13319160,Anonymous login with unlimited logins,,Joshua Engel,Major,Open,,24/Jul/20 11:43,24/Jul/20 11:43,
Bug,FTPSERVER-496,13268777,HomeDirectoryå¦ä½éç½®URIï¼å¦file:///home/centos/,,sweetboy,Major,Resolved,Incomplete,16/Nov/19 08:05,15/Apr/20 15:02,
Bug,FTPSERVER-495,13261901,Error after pasting a non-empty folder,,AlexMofer,Major,Open,,12/Oct/19 01:59,12/Oct/19 01:59,
Bug,FTPSERVER-487,13157356,"Timing Side Channel SaltedPasswordEncryptor.encrypt(String password, String salt)",,yannic.noller,Major,Resolved,Fixed,05/May/18 12:31,13/Nov/18 00:12,
Bug,FTPSERVER-476,13017318,NullPointerException when SessionFilter.accept() returns false,,mads1980,Major,Resolved,Fixed,02/Nov/16 16:46,09/Oct/18 04:05,
Bug,FTPSERVER-485,13152924,Timing Side Channel PasswordEncryptor,johnnyv,yannic.noller,Major,Resolved,Fixed,17/Apr/18 08:11,22/May/18 13:57,
Bug,FTPSERVER-484,13136262,Invalid MLST command response,,lgoldstein,Major,Open,,05/Feb/18 12:29,05/Feb/18 12:29,
Bug,FTPSERVER-480,13044839,MLST reply does not conform to RFC3659,,Bernd Stoltefuss,Major,Open,,21/Feb/17 13:38,16/May/17 09:23,
Bug,FTPSERVER-424,12520564,Leak of allowed passive ports,,tarasp,Major,Resolved,Fixed,29/Aug/11 13:07,25/Apr/17 08:00,
Bug,FTPSERVER-481,13048578,Artificially running out of passive ports under load,,dbrook42,Major,Open,,06/Mar/17 17:03,11/Apr/17 00:13,
Bug,FTPSERVER-474,13009831,ASCII mode corrupts some files,,g.andreev,Major,Open,,05/Oct/16 10:34,09/Nov/16 08:09,
Improvement,FTPSERVER-461,12756547,FtpServer implement inputClosed() or extend IoHandlerAdapter for MINA 2.0.8 or higher,,ukohlhase,Major,Resolved,Fixed,19/Nov/14 21:49,03/Nov/16 09:14,
Bug,FTPSERVER-436,12612152,martinimontana,,martinimontana,Major,Resolved,Fixed,17/Oct/12 05:45,31/Oct/16 14:43,
Improvement,FTPSERVER-445,12662324,ExecutorService Implementations Are Not Replaceable,niklas,abien,Major,Closed,Fixed,07/Aug/13 09:36,31/Oct/16 14:43,
Bug,FTPSERVER-431,12553546,AUTH SSL does not set data connection as protected,niklas,niklas,Major,Closed,Fixed,01/May/12 21:06,31/Oct/16 14:43,
Bug,FTPSERVER-403,12500622,FTP would periodically hang in MDC,niklas,artem@bizlink.ru,Major,Closed,Fixed,07/Mar/11 13:08,31/Oct/16 14:43,
Bug,FTPSERVER-458,12749507,Where is schema location of spring for apache ftp?,,devdesk,Major,Open,,21/Oct/14 13:34,31/Oct/16 14:43,
Bug,FTPSERVER-475,13011605,FTPServer should use latest MINA-Core (2.0.15) and prevent abstract method error caused by missing FtpHandlerAdapter.inputClosed(),,mwunderlich,Major,Open,,12/Oct/16 08:42,25/Oct/16 14:38,
Improvement,FTPSERVER-282,12419655,Spring placeholder configuration,,knisterpeter,Major,Closed,Duplicate,27/Mar/09 15:31,06/Sep/16 15:29,
Improvement,FTPSERVER-473,12984508,"As an integrator, I would like support for a 232 FtpReply response from the USER command",,phuffer,Major,Open,,28/Jun/16 22:11,28/Jun/16 22:12,
Bug,FTPSERVER-471,12901264,Runtime exception at FTPServer starting,,maheshkarthan,Major,Open,,29/Sep/15 09:23,29/Sep/15 09:23,
Improvement,FTPSERVER-470,12895091,Support NLST according to RFC 1123,,aschoerk,Major,Open,,21/Sep/15 11:00,21/Sep/15 11:00,
Bug,FTPSERVER-447,12665894,Bad OSGi exports for FTPServer ,,ieugen,Major,Open,,28/Aug/13 10:21,05/Aug/15 17:10,
Bug,FTPSERVER-468,12828354,Syntax error in DOAP file,,sebb,Major,Resolved,Fixed,08/May/15 12:51,08/May/15 15:31,
Improvement,FTPSERVER-465,12770013,A patch to enable controlling the charset in order to work around a bug of Windows Explorer in CJK environments,,amtlib.dll,Major,Open,,26/Jan/15 06:58,21/Apr/15 14:32,
Bug,FTPSERVER-359,12460132,Race condition during requestPassivePort() hanging FTP(S) server with one passive data connection port,,fredmoore,Major,Open,,24/Mar/10 16:53,04/Apr/15 02:44,
Bug,FTPSERVER-467,12776475,plain text injection during initialization of encrypted channel,,alexbg_bg@yahoo.com,Major,Open,,20/Feb/15 16:18,03/Apr/15 23:32,
Bug,FTPSERVER-466,12777175,plain text injection problem ,,alexbg_bg@yahoo.com,Major,Open,,24/Feb/15 13:27,24/Feb/15 13:27,
Bug,FTPSERVER-464,12764638,Incorrect Format For MLST Response,,grussell,Major,Open,,02/Jan/15 18:42,02/Jan/15 18:42,
Bug,FTPSERVER-456,12709697,Md5PasswordEncryptor,,jason_zhang,Major,Open,,22/Apr/14 07:17,22/Apr/14 07:18,
Bug,FTPSERVER-455,12696676,[Doesn't Work ] IBM Java 7 with unrestricted policy files,,ronhwlee,Major,Open,,22/Feb/14 00:11,22/Feb/14 00:11,
New Feature,FTPSERVER-289,12422686,Implement locking mechanism for files.,,dlatorre,Major,Open,,13/Apr/09 08:50,11/Oct/13 14:09,
Bug,FTPSERVER-293,12423562,Passive data connections can hang forever and thus block a port,niklas,niklas,Major,Closed,Fixed,23/Apr/09 10:48,04/Oct/13 13:18,
Bug,FTPSERVER-446,12663204,Implementing User Manager not possible in OSGi environment,,daver,Major,Open,,12/Aug/13 12:38,11/Sep/13 09:51,
Bug,FTPSERVER-444,12656533,DefaultFtpServer.stop() removes default listener from FtpServerFactory,,slacky,Major,Closed,Not A Problem,07/Jul/13 21:58,18/Jul/13 13:20,
Bug,FTPSERVER-441,12653751,Impossibile to create Custom UserManager in OSGI container,,gigiofreestyle,Major,Open,,19/Jun/13 17:10,20/Jun/13 07:37,
Bug,FTPSERVER-439,12635979,org.apache.ftpserver.clienttests.DecoderTest fails with mina 2.0.5,,brettw,Major,Open,,08/Mar/13 07:36,08/Mar/13 07:36,
Bug,FTPSERVER-437,12613919,NoSuchMethodError when using FtpServer 1.0.6 with SshD 0.8.0 because of dependency on different mina-core versions.,,ggregory,Major,Open,,29/Oct/12 16:44,29/Oct/12 17:30,
Bug,FTPSERVER-433,12601180,Issues with data transfer for explicit SSL connections,,zpon,Major,Open,,02/Aug/12 08:28,17/Oct/12 10:20,
Bug,FTPSERVER-434,12609093,Cannot use FTP commands with Hadoop 1.0.3,niklas,rahul4239,Major,Closed,Won't Fix,25/Sep/12 17:40,25/Sep/12 20:17,
Bug,FTPSERVER-432,12559814,The apache server returns no reply (just opens and closes data connection) to empty directory listing.,,amalosoul,Major,Open,,08/Jun/12 07:44,08/Jun/12 09:29,
Bug,FTPSERVER-429,12530715,FTPD service does not start,niklas,jamallucas,Major,Closed,Invalid,08/Nov/11 13:34,08/Nov/11 19:55,
Improvement,FTPSERVER-428,12529300,Allow positive ACL instead of just blacklists,niklas,blaine,Major,Closed,Invalid,28/Oct/11 19:15,04/Nov/11 12:57,
Improvement,FTPSERVER-427,12529296,"Support 'anonymous' account alias 'ftp', like every other good FTP server does",niklas,blaine,Major,Reopened,,28/Oct/11 19:08,04/Nov/11 00:37,
Bug,FTPSERVER-426,12528848,Most ftp-clients sends FEAT before authentication,,myas,Major,Open,,26/Oct/11 10:15,31/Oct/11 14:29,
Bug,FTPSERVER-418,12508990,Ignored/invalid assertion failure in FtpLetReturnDefaultTest.testLogin() ,niklas,sebb,Major,Closed,Fixed,01/Jun/11 16:13,22/Jun/11 20:18,
Bug,FTPSERVER-404,12501279,Server certificate shipped in ftpserver.jks has expired,niklas,sebb,Major,Closed,Fixed,13/Mar/11 02:42,19/Jun/11 19:32,
Improvement,FTPSERVER-421,12510775,Upgrade to MINA 2.0.4,niklas,niklas,Major,Closed,Fixed,18/Jun/11 21:43,18/Jun/11 21:52,
Improvement,FTPSERVER-420,12510605,"When picking a passive port, use ""random port"" from the pool instead of ""lowest port""",niklas,prisoner,Major,Closed,Fixed,16/Jun/11 18:44,18/Jun/11 21:43,
Bug,FTPSERVER-419,12510374,PassivePorts.reserveNextPort() is not synchronized,niklas,prisoner,Major,Closed,Fixed,14/Jun/11 22:28,18/Jun/11 21:42,
Bug,FTPSERVER-264,12412389,"It takes about 1 minute and 100% CPU to set a ""wide"" passive port range (org.apache.ftpserver.DefaultDataConnectionConfiguration$Passive.SetPorts())",niklas,fredmoore,Major,Closed,Fixed,14/Jan/09 16:51,18/Jun/11 21:41,
Improvement,FTPSERVER-405,12501794,Make Map field final (improve thread-safety),sebb,sebb,Major,Closed,Fixed,18/Mar/11 14:16,07/Jun/11 20:41,
Bug,FTPSERVER-415,12508842,"NPE in PassivePorts(int[] passivePorts, boolean checkIfBound) constructor",niklas,sebb,Major,Closed,Fixed,31/May/11 15:41,07/Jun/11 20:34,
Bug,FTPSERVER-414,12508523,STAT / creates invalid directory listing (with Patch),niklas,rototor,Major,Closed,Fixed,27/May/11 08:57,31/May/11 13:29,
Bug,FTPSERVER-413,12508485,STAT command returns wrong 200 state,niklas,struberg,Major,Closed,Fixed,26/May/11 22:04,31/May/11 00:33,
Bug,FTPSERVER-412,12505589,OPTS MLST does not handle unknown factnames correctly,niklas,prisoner,Major,Closed,Fixed,28/Apr/11 18:24,11/May/11 09:53,
Improvement,FTPSERVER-407,12501799,"Wherever possible, immutable private fields should be marked final",,sebb,Major,Resolved,Fixed,18/Mar/11 15:27,18/Apr/11 13:59,
New Feature,FTPSERVER-410,12504394,Support digital certificate authentication with or without passwords,psai,psai,Major,Open,,15/Apr/11 17:41,15/Apr/11 17:42,
Bug,FTPSERVER-400,12499490,Control connection does not appear to support concurrent access during data transfer,,sebb,Major,Open,,23/Feb/11 15:43,13/Mar/11 02:38,
Bug,FTPSERVER-402,12500428,nonAlpha 92 error when attempting to start as Windows service using a config file,,dave@ipassey.com,Major,Open,,04/Mar/11 14:21,04/Mar/11 14:21,
Bug,FTPSERVER-394,12499331,"Download pages: no link to KEYS file, no links to MD5 or SHA hashes",niklas,sebb,Major,Closed,Fixed,22/Feb/11 12:11,24/Feb/11 21:54,
Bug,FTPSERVER-398,12499388,distribution/res/ftp-db.sql has extraneous text at start of file,niklas,sebb,Major,Closed,Fixed,22/Feb/11 19:36,23/Feb/11 12:44,
Bug,FTPSERVER-396,12499368,Typo in http://mina.apache.org/ftpserver/ftplet.html,niklas,sebb,Major,Closed,Fixed,22/Feb/11 17:08,23/Feb/11 12:41,
Bug,FTPSERVER-393,12496239,OPTS MLST does not correctly handle character case,niklas,niklas,Major,Closed,Fixed,21/Jan/11 08:41,21/Jan/11 08:43,
New Feature,FTPSERVER-392,12480498,requesting an option to limit max file size,,yozh,Major,Open,,20/Nov/10 19:17,20/Nov/10 19:17,
Wish,FTPSERVER-40,12333096,Support for SFTP,,tbarlotta,Major,Open,,04/May/06 06:04,07/Oct/10 08:22,
New Feature,FTPSERVER-362,12460931,Add a configuration option for maximum number of threads the server is allowed to create,psai,psai,Major,Closed,Fixed,01/Apr/10 12:44,22/Sep/10 07:51,
Bug,FTPSERVER-387,12474243,Disabling a user appears to have no effect,niklas,cb372,Major,Closed,Fixed,16/Sep/10 03:13,20/Sep/10 15:54,
Bug,FTPSERVER-388,12474258,org.apache.ftpserver:ftpserver-parent:1.0.4 pom is invalid,,sslavic,Major,Closed,Duplicate,16/Sep/10 08:40,16/Sep/10 11:52,
Improvement,FTPSERVER-386,12474170,Add check so that NioListener.start() can not be called on a started listener,niklas,niklas,Major,Closed,Fixed,15/Sep/10 11:31,15/Sep/10 12:31,
Bug,FTPSERVER-385,12474064,NioListener.resume() does not correctly reset the suspend state,niklas,niklas,Major,Closed,Fixed,14/Sep/10 12:00,14/Sep/10 12:06,
Improvement,FTPSERVER-354,12458474,Include tar.bz2 distribution,niklas,niklas,Major,Closed,Fixed,08/Mar/10 19:22,05/Sep/10 20:30,
Bug,FTPSERVER-383,12472104,STAT command does not work as LIST,niklas,yozh,Major,Closed,Fixed,20/Aug/10 14:51,05/Sep/10 20:04,
Improvement,FTPSERVER-384,12472278,DataTransferFtpReply should extend FileActionFtpReply,niklas,yozh,Major,Closed,Fixed,23/Aug/10 17:02,24/Aug/10 08:11,
Bug,FTPSERVER-382,12470996,Invalid POM for ftpserver-parent causes compilation failures with Maven 3 when using ftplet transitive dependencies,niklas,jwhitehouse,Major,Closed,Duplicate,06/Aug/10 19:02,09/Aug/10 13:20,
New Feature,FTPSERVER-380,12469286,keep user files on ftp server always encrypted,,surkiz@gmail.com,Major,Closed,Invalid,14/Jul/10 20:30,14/Jul/10 21:55,
Bug,FTPSERVER-369,12462849,maxLogin is reached immediately ,dlatorre,aperezymadrid,Major,Closed,Fixed,23/Apr/10 08:55,10/May/10 11:00,
Bug,FTPSERVER-368,12462757,parent pom.xml and core/pom.xml reference to ${groupId} should be ${project.groupId} in the ftplet -api dependency,niklas,gtully,Major,Closed,Fixed,22/Apr/10 10:24,30/Apr/10 18:13,
Wish,FTPSERVER-370,12462852,Include in the user profile the the user and group owner for new ones,,aperezymadrid,Major,Open,,23/Apr/10 09:23,27/Apr/10 12:34,
Improvement,FTPSERVER-361,12460526,Provide more information on command execution to Ftplets - especially file created in STOU,,richard.evans@datanomic.com,Major,Open,,29/Mar/10 09:54,30/Mar/10 07:55,
New Feature,FTPSERVER-323,12432901,Add a new configuration option for enabling/disabling IP check when accepting passive data connections,,psai,Major,Resolved,Fixed,12/Aug/09 17:53,29/Mar/10 13:53,
New Feature,FTPSERVER-358,12459966,Embed Apache FtpServer into Geronimo,,weberjn,Major,Open,,23/Mar/10 09:34,24/Mar/10 12:56,
Bug,FTPSERVER-347,12456717,Multiline replies does not handle lines starting with numbers,niklas,niklas,Major,Closed,Fixed,18/Feb/10 21:44,07/Mar/10 13:47,
Task,FTPSERVER-353,12458380,Upgrade to MINA 2.0.0-RC1,niklas,niklas,Major,Closed,Fixed,07/Mar/10 09:58,07/Mar/10 10:08,
Bug,FTPSERVER-336,12438887,BaseUser class from ftpserver-core bundle can't be used in other bundles in an OSGi environment,niklas,b.hofmann,Major,Closed,Fixed,23/Oct/09 05:48,07/Mar/10 09:43,
New Feature,FTPSERVER-352,12458056,IDNT command for control channel delegation.,,devnull43,Major,Open,,04/Mar/10 00:31,05/Mar/10 21:52,
Bug,FTPSERVER-348,12457647,MKD command on linux checks for path separator before passing to filesystemview,niklas,tipjarawards,Major,Closed,Fixed,27/Feb/10 19:51,27/Feb/10 20:44,
Bug,FTPSERVER-342,12441926,Incorrect reply codes from PORT and EPRT commands,niklas,niklas,Major,Closed,Fixed,30/Nov/09 09:41,30/Nov/09 10:22,
Improvement,FTPSERVER-341,12441486,Handling invalid port number from client,niklas,skaveti,Major,Closed,Fixed,23/Nov/09 18:21,30/Nov/09 10:22,
Bug,FTPSERVER-340,12441164,DefaultFtpServer throws NPE on restart and lack documentation on restart not being supported,niklas,niklas,Major,Closed,Fixed,19/Nov/09 10:20,19/Nov/09 11:29,
Bug,FTPSERVER-338,12439873,resetState in inconsistent location,,npadgett,Major,Open,,04/Nov/09 17:04,04/Nov/09 17:04,
Bug,FTPSERVER-330,12435051,"Timestamp values returned by various extension commands such as MDTM, MLSD are incorrect",niklas,psai,Major,Closed,Fixed,08/Sep/09 02:07,24/Sep/09 07:27,
Bug,FTPSERVER-331,12435672,FTP Client Not able to Sign in Caused by FTP Server's Unable to Open Connection,,dongtalk@gmail.com,Major,Closed,Fixed,15/Sep/09 02:04,22/Sep/09 14:44,
Bug,FTPSERVER-333,12435846,Connection Timed Out Prior to Idle Timeout,,npadgett,Major,Open,,16/Sep/09 16:44,17/Sep/09 19:51,
New Feature,FTPSERVER-328,12433945,Make FTPReply implementation constructors to be public,,psai,Major,Resolved,Fixed,25/Aug/09 13:52,07/Sep/09 17:34,
New Feature,FTPSERVER-253,12411348,Enhance the Ftplet.afterCommand to provide more information about the result of command execution,,psai,Major,Resolved,Fixed,26/Dec/08 20:12,07/Sep/09 17:26,
Improvement,FTPSERVER-322,12432630,Cache SSLContext and SSLSocketFacotry for each SSLConfiguration,,psai,Major,Resolved,Fixed,09/Aug/09 17:51,07/Sep/09 16:59,
New Feature,FTPSERVER-329,12434274,Support of XFERLOG format transfer logging,,fredmoore,Major,Open,,28/Aug/09 13:06,28/Aug/09 13:06,
Improvement,FTPSERVER-317,12429217,Update configuration documentation to adjust max-logins,,billbrasky,Major,Closed,Fixed,30/Jun/09 18:41,08/Jul/09 12:18,
Bug,FTPSERVER-316,12427972,"FTP-1.0.0 some exceptions were cast ,when trying to upload file via the public network. ",,dongtalk@gmail.com,Major,Closed,Later,16/Jun/09 08:20,16/Jun/09 13:54,
Improvement,FTPSERVER-314,12427596,Replace author tags with site URL instead of mailing list,niklas,niklas,Major,Closed,Fixed,10/Jun/09 21:19,10/Jun/09 22:08,
