Issue Type,Issue key,Issue id,Summary,Assignee,Reporter,Priority,Status,Resolution,Created,Updated,Due Date
Bug,JENA-1123,12934470,Cross Site Scripting (XSS) vulnerability on Fuseki 2.3.1,andy,massimiliano.ricci@gmail.com,Critical,Closed,Fixed,27/Jan/16 14:32,17/Aug/16 16:21,
Bug,JENA-1022,12862032,DESCRIBE queries fail on conneg,andy,andy,Critical,Closed,Fixed,05/Sep/15 16:56,12/Dec/15 17:46,
Bug,JENA-1000,12848974,tdbdump / tdbloader sequence corrupts rdf:type predicates,andy,donpellegrino,Critical,Closed,Cannot Reproduce,24/Jul/15 19:09,10/Aug/15 13:37,
Bug,JENA-908,12787026,Turtle output can be empty when graph contains cyclic blank node references,andy,rvesse,Critical,Closed,Fixed,31/Mar/15 13:42,29/Jul/15 14:52,
Bug,JENA-899,12781774,Dataset is not listed in new UI,,mwjames,Critical,Closed,Fixed,13/Mar/15 11:59,13/Mar/15 18:41,
Bug,JENA-897,12780666,jena-jdbc-tdb tests use %TEMP% instead of target/,,soilandreyes,Critical,Closed,Fixed,10/Mar/15 00:08,10/Mar/15 10:35,
Bug,JENA-96,12518742,transactional behavior not sound,andy,shelsen,Critical,Closed,Done,12/Aug/11 20:44,01/Feb/15 19:12,
Bug,JENA-95,12518642,journal.jrl is not released when expelling a alocation,andy,shelsen,Critical,Closed,Done,11/Aug/11 21:02,01/Feb/15 19:12,
Bug,JENA-91,12518238,extremely large buffer is being created in ObjectFileStorage,andy,shelsen,Critical,Closed,Done,08/Aug/11 19:50,01/Feb/15 19:12,
Bug,JENA-86,12518086,NPE in BlockMgrCache in direct mode,andy,shelsen,Critical,Closed,Done,05/Aug/11 22:12,01/Feb/15 19:11,
Bug,JENA-27,12495422,NullPointerException at com.hp.hpl.jena.sdb.compiler.SDB_QC.exec (PATCH),andy,gavin.carothers,Critical,Closed,Done,12/Jan/11 21:22,01/Feb/15 19:11,
Bug,JENA-759,12732545,"New Version of HTTP client throw HTTP400 error when using ""sparqlService""",andy,avl,Critical,Closed,Not A Problem,07/Aug/14 13:19,29/Aug/14 17:52,
Bug,JENA-756,12731551,"Fuseki 1.1.0 / Exception in thread ""main"" java.lang.UnsupportedClassVersionError: org/apache/jena/fuseki/FusekiCmd : Unsupported major.minor version 51.0",andy,mwjames,Critical,Closed,Not A Problem,02/Aug/14 15:59,03/Aug/14 08:47,
Bug,JENA-710,12720310,Filter on graphname in TDB differs from memory dataset,andy,der,Critical,Closed,Fixed,10/Jun/14 09:40,11/Jun/14 18:26,
Bug,JENA-705,12717045,Sequence of joins of sub-queries gives incorrect answer,andy,rvesse,Critical,Closed,Fixed,28/May/14 13:42,02/Jun/14 08:37,
Bug,JENA-706,12717057,wrong assignment in filter evaluation,andy,jueumb,Critical,Closed,Fixed,28/May/14 15:03,28/May/14 15:36,
Bug,JENA-672,12706784,The jena-core test suite depends on access to sourceforge.net,andy,andy,Critical,Closed,Fixed,05/Apr/14 10:29,05/Apr/14 15:27,
Bug,JENA-584,12678246,JENA breaks when reading a turtle file with a dot terminated IRI,andy,serasset,Critical,Closed,Fixed,08/Nov/13 16:00,01/Dec/13 12:18,
Bug,JENA-593,12679755,"rdfcat riot warning messages on stdout, not stderr (invalid output)",,taylorj,Critical,Closed,Duplicate,18/Nov/13 16:31,18/Nov/13 16:35,
Bug,JENA-308,12605444,Index corruption after killing process,andy,shelsen,Critical,Closed,Fixed,29/Aug/12 22:30,31/Aug/12 21:03,
Bug,JENA-299,12603789,LeaveCriticalSection Error,andy,shelsen,Critical,Closed,Fixed,16/Aug/12 21:53,21/Aug/12 20:04,
Bug,JENA-297,12603765,N3 Parser and escaped ( %3A ) colon ,andy,jerouris,Critical,Closed,Not A Problem,16/Aug/12 18:18,17/Aug/12 09:05,
Bug,JENA-256,12560658,Significant performance regression (TDB?) on 2.7.1 RC compared to May 15 build,andy,shelsen,Critical,Closed,Fixed,14/Jun/12 15:47,05/Aug/12 16:59,
Bug,JENA-187,12537546,TSVInput parses all at once rather than streaming,andy,rvesse,Critical,Closed,Fixed,06/Jan/12 17:03,10/Jan/12 16:53,
Bug,JENA-1517,13151029,Some queries not working when using OpQuadBlock,andy,jeremy.coulon,Major,Closed,Fixed,09/Apr/18 12:30,03/Jan/23 10:20,
Improvement,JENA-2325,13442043,Performance optimization for SPARQ Path Alternative,,jmkeil,Major,Open,,27/Apr/22 10:24,19/Nov/22 16:12,
Improvement,JENA-2343,13475855,Bring back OSGi support to Jena,,laeubi,Major,Open,,09/Aug/22 05:34,07/Oct/22 08:31,
Question,JENA-2346,13480881,Status of OWL 2 support,andy,stefanbis,Major,Closed,Information Provided,09/Sep/22 14:00,19/Sep/22 09:16,
Bug,JENA-1524,13152542,org.apache.jena.system is split by org.apache.jena.arq and org.apache.jena.core,andy,christopher-johnson,Major,Closed,Fixed,15/Apr/18 11:44,13/Sep/22 07:33,
Improvement,JENA-2339,13471609,Proposal: Extension to jena-fuseki-access to support dynamic ACL,,vtermanis,Major,Open,,14/Jul/22 15:07,08/Sep/22 09:12,
Bug,JENA-2335,13469134,Query -> Algebra -> Query not equivalent in case of a BIND not in the result vars,andy,jmkeil,Major,Closed,Delivered,29/Jun/22 15:25,25/Aug/22 09:43,
Bug,JENA-2326,13444751,recent change to UpdateEngineWorker validation is probably wrong,andy,bvosburgh,Major,Closed,Fixed,13/May/22 04:33,25/Aug/22 09:43,
Bug,JENA-2328,13445029,Query timeouts failing when plan phase is long,andy,der,Major,Closed,Fixed,15/May/22 20:14,25/Aug/22 09:43,
Improvement,JENA-2329,13445130,Include complete rdf-tests CG tests,andy,andy,Major,Closed,Fixed,16/May/22 09:07,25/Aug/22 09:43,
Bug,JENA-2331,13447137,JenaXMLInput does not play well with Woodstox,andy,bvosburgh,Major,Closed,Fixed,27/May/22 04:48,25/Aug/22 09:43,
Bug,JENA-2332,13448379,Bad optimization transform when modifers used in SERVICE,andy,andy,Major,Closed,Fixed,03/Jun/22 20:13,25/Aug/22 09:43,
Improvement,JENA-2327,13444971,Add the rdf-tests CG maintained SPARQL tests.,andy,andy,Major,Closed,Done,14/May/22 10:20,25/Aug/22 09:43,
Bug,JENA-2333,13450616,Sorting by labels in SPARQL query fail,andy,litvinovg,Major,Closed,Fixed,17/Jun/22 13:19,25/Aug/22 09:43,
Improvement,JENA-2311,13433608,query rewrite index does too expensive caching on geo literals,andy,LorenzB,Major,Closed,Done,14/Mar/22 08:40,25/Aug/22 09:43,
Bug,JENA-2330,13445530,"ItemWriter prints false as ""true""",kinow,holgerknublauch,Major,Closed,Fixed,18/May/22 02:23,25/Aug/22 09:43,
Bug,JENA-2344,13475884,Invalid JSON-LD context generated for CONSTRUCT query,andy,stefanbis,Major,Resolved,Not A Problem,09/Aug/22 07:08,09/Aug/22 13:31,
Comment,JENA-2340,13471781,bnode() with literal argument,andy,justin2004,Major,Closed,Information Provided,15/Jul/22 12:21,18/Jul/22 12:48,
New Feature,JENA-2341,13471992,Configurable CSV format of SPARQL query output,,psiotwo,Major,Open,,18/Jul/22 07:16,18/Jul/22 07:18,
Question,JENA-2338,13471596,Support for writing Excel-compliant CSV ,,psiotwo,Major,Closed,Later,14/Jul/22 13:32,18/Jul/22 07:18,
Improvement,JENA-2336,13470574,DatasetGraphBase.toString does not scale (for debugging),,holgerknublauch,Major,Closed,Not A Problem,07/Jul/22 16:48,13/Jul/22 16:27,
Bug,JENA-2337,13470582,Dataset of WHERE clause in UPDATEs only contains the default graph if using-graph-uri is given,,holgerknublauch,Major,Closed,Not A Problem,07/Jul/22 18:07,07/Jul/22 21:58,
Bug,JENA-2334,13454584,backport fix reported in JENA-1260 to jena 3.1.0 version,,ssklavos,Major,Closed,Won't Do,21/Jun/22 14:05,24/Jun/22 13:13,
New Feature,JENA-2182,13405385,Fuseki Modules,andy,andy,Major,Closed,Done,07/Oct/21 12:04,23/Jun/22 07:12,
Bug,JENA-1260,13020667,NullPointerException when using an inferencing model under multithreaded load with query and delete,der,stephen.owens,Major,Closed,Fixed,15/Nov/16 01:20,21/Jun/22 14:17,
Bug,JENA-1813,13278348,Join optimization transform results in incorrect query results,andy,ssmith,Major,Closed,Fixed,09/Jan/20 03:07,03/Jun/22 20:23,
Bug,JENA-2141,13394008,Query timeout may not be seen if during execution initialization.,andy,andy,Major,Closed,Fixed,07/Aug/21 09:46,17/May/22 09:23,
Bug,JENA-2276,13426925,cmds don't properly accept negative numbers.,andy,andy,Major,Closed,Fixed,07/Feb/22 13:37,04/May/22 21:21,
Improvement,JENA-2291,13429904,Avoid core FileManager/LocationMapper initialization if replaced,andy,andy,Major,Closed,Done,22/Feb/22 10:38,04/May/22 21:21,
Bug,JENA-2289,13429842,Geospatial index not being loaded with assembler,lbuehmann,LorenzB,Major,Closed,Fixed,22/Feb/22 07:23,04/May/22 21:21,
Bug,JENA-2312,13433609,UI must use the service endpoint URL,kinow,kinow,Major,Closed,Fixed,14/Mar/22 08:46,04/May/22 21:21,
Improvement,JENA-2317,13435195,Apply BGP reorder before filter placement.,andy,andy,Major,Closed,Fixed,22/Mar/22 20:42,04/May/22 21:21,
Improvement,JENA-2153,13396916,Using the Titanium library for JSON-LD 1.1 writing and framing.,andy,andy,Major,Closed,Done,24/Aug/21 11:10,04/May/22 21:21,
Bug,JENA-2294,13430862,tdb2.xloader creates invalid database - later update causes wrong answers.,andy,andy,Major,Closed,Fixed,27/Feb/22 12:24,04/May/22 21:21,
Bug,JENA-2319,13437249,Concurrency errors in text search when using explicit Analyzers,der,der,Major,Closed,Fixed,01/Apr/22 12:46,04/May/22 21:21,
Improvement,JENA-2302,13432449,RowSetReaderJSON is not streaming,Aklakan,Aklakan,Major,Closed,Implemented,07/Mar/22 14:24,04/May/22 21:21,
Bug,JENA-2324,13440932,SHACLC confusion nodeParam vs propertyParam (re lessThanOrEquals),andy,vladimir.alexiev,Major,Closed,Fixed,21/Apr/22 13:40,04/May/22 21:21,
Bug,JENA-2280,13427775,Invalid results of SPARQL query with a federated subquery,andy,Pietrusinski,Major,Closed,Fixed,10/Feb/22 14:40,04/May/22 21:21,
Bug,JENA-2283,13428768,Allow setting the SPARQL endpoint.,kinow,andy,Major,Closed,Fixed,16/Feb/22 10:22,04/May/22 21:21,
Bug,JENA-2277,13426987,tdb2.xloader: not handling --threads correctly.,andy,andy,Major,Closed,Fixed,07/Feb/22 16:52,04/May/22 21:21,
Bug,JENA-1971,13330167,JSONLD property compaction bug,andy,ebremer,Major,Closed,Not A Problem,30/Sep/20 12:33,04/May/22 21:21,
Bug,JENA-2290,13429848,GraphRDFS doesn't implement contains,andy,LorenzB,Major,Closed,Fixed,22/Feb/22 07:41,04/May/22 21:21,
Bug,JENA-2293,13430831,SPARQL Update: DatasetGraphOne: NPE when COPY or MOVE to named graph,andy,cygri,Major,Closed,Fixed,26/Feb/22 18:11,04/May/22 21:21,
Improvement,JENA-2299,13431601,RDFWriter: Rename/migrate from create(...) to source(...),andy,andy,Major,Closed,Done,02/Mar/22 23:33,04/May/22 21:21,
Bug,JENA-2308,13433384,tdb2.tdbloader cannot read from stdin when graph is specified,andy,serasset,Major,Closed,Fixed,11/Mar/22 17:09,04/May/22 21:21,
Bug,JENA-2271,13426212,"Fuseki UI: Uploading a triples file to a named graph is ""Bad Request"".",kinow,andy,Major,Closed,Fixed,02/Feb/22 14:26,04/May/22 21:21,
Bug,JENA-2310,13433594,NPE with geospatial property function due to query rewrite index issue,GregAlbiston,LorenzB,Major,Closed,Fixed,14/Mar/22 08:15,04/May/22 21:21,
Improvement,JENA-2269,13426204,Improve the FusekiModule interface and lifecycle.,andy,andy,Major,Closed,Done,02/Feb/22 13:49,04/May/22 21:21,
Bug,JENA-2281,13428415,Support path+database based routing.,andy,andy,Major,Closed,Fixed,14/Feb/22 20:18,04/May/22 21:21,
Improvement,JENA-2323,13440517,Write ShEx compact syntax,andy,andy,Major,Closed,Done,19/Apr/22 19:59,04/May/22 21:21,
Improvement,JENA-2298,13431600,Add convenience methods to RDFParser to directly read into a fresh model or dataset,andy,andy,Major,Closed,Done,02/Mar/22 23:30,04/May/22 21:21,
Improvement,JENA-2306,13432957,Prepare for switching to JSON-LD 1.1 as the default.,andy,andy,Major,Closed,Done,09/Mar/22 22:07,04/May/22 21:21,
Question,JENA-2314,13433996,tdb2.tdbloader performance issue,,embracethemirth,Major,Closed,Feedback Received,16/Mar/22 02:12,27/Apr/22 02:52,
Wish,JENA-1948,13324271,Consider using Titanium library for JSON-LD 1.1 support,andy,umbreak,Major,Closed,Fixed,24/Aug/20 12:34,25/Apr/22 16:25,
Brainstorming,JENA-2309,13433480,Enhancing Riot for Big Data,,Aklakan,Major,Open,,12/Mar/22 19:40,24/Apr/22 08:59,
Improvement,JENA-2146,13394237,shacl documentation should be more precise,,vladimir.alexiev,Major,Open,,09/Aug/21 13:28,21/Apr/22 16:20,
Bug,JENA-2318,13436628,jena rejects some valid xsd:date literals,,vladimir.alexiev,Major,Closed,Invalid,30/Mar/22 10:27,30/Mar/22 11:30,
Improvement,JENA-601,12682686,Provide better support for compressed input formats,,rvesse,Major,Closed,Done,04/Dec/13 14:13,13/Mar/22 13:09,
Improvement,JENA-31,12496141,Add possibility to connect serializers to prefix service,,reto,Major,Closed,Done,20/Jan/11 15:54,05/Mar/22 12:29,
Bug,JENA-2285,13429263,Java Heap error when there is an optional in service block,,dz2002,Major,Closed,Information Provided,18/Feb/22 05:28,04/Mar/22 11:14,
Bug,JENA-2300,13431701,TDB2 - expected stats file location not same as for TDB,,LorenzB,Major,Open,,03/Mar/22 12:18,03/Mar/22 12:19,
New Feature,JENA-2030,13355439,Startup error messages about file problems should show filename/path of culprit,,WolfgangFahl,Major,Open,,29/Jan/21 13:39,03/Mar/22 10:42,
Bug,JENA-2292,13430634,WKT literal (in)equality check fails ,,LorenzB,Major,Closed,Information Provided,25/Feb/22 09:04,25/Feb/22 19:27,
Bug,JENA-2288,13429467,Counting aggregation inside SERVICE provides wrong result,andy,dz2002,Major,Closed,Cannot Reproduce,19/Feb/22 16:15,24/Feb/22 13:46,
Epic,JENA-2208,13416006,Improvements to TDB2 xloader,andy,andy,Major,Closed,Done,08/Dec/21 10:28,09/Feb/22 22:35,
Improvement,JENA-2268,13426144,Allow extensions to the FusekiMain command line,,andy,Major,Open,,02/Feb/22 08:54,09/Feb/22 18:49,
Bug,JENA-898,12780780,Building w/tests on Windows requires a lot of disk space,,soilandreyes,Major,Closed,Not A Problem,10/Mar/15 10:27,09/Feb/22 10:31,
Bug,JENA-384,12628564,Interaction of optimization (TransformFilterEquality) and initial binding,,andy,Major,Closed,Done,21/Jan/13 15:35,09/Feb/22 10:30,
Improvement,JENA-890,12778792,Pivot table in Fuseki2 has confusing design and user experience,,ijd,Major,Closed,Won't Do,02/Mar/15 17:13,09/Feb/22 09:55,
Improvement,JENA-388,12629878,Make Fuseki responses cacheable,,ldodds,Major,Closed,Won't Do,30/Jan/13 11:52,09/Feb/22 09:24,
Improvement,JENA-267,12595461,SPARQL JSON Parser is not streaming,rvesse,rvesse,Major,Closed,Done,21/Jun/12 18:07,09/Feb/22 09:18,
Bug,JENA-168,12532506,Progressive slow down due to unclosed interpreters,der,der,Major,Closed,Fixed,23/Nov/11 18:01,09/Feb/22 09:17,
New Feature,JENA-119,12523636,Eliminate memory bounds during query execution,sallen,sallen,Major,Closed,Done,19/Sep/11 23:21,09/Feb/22 09:07,
Bug,JENA-2278,13426989,tdb2.xloader: Fails to correctly find gzip (java test).,,andy,Major,Closed,Duplicate,07/Feb/22 16:55,08/Feb/22 09:29,
Bug,JENA-2273,13426750,ARQ: TSV and CSV result set writers for ASK results are broken,andy,cygri,Major,Resolved,Fixed,05/Feb/22 14:20,06/Feb/22 21:05,
Improvement,JENA-2252,13422766,"Add ""--threads"" argument  to TDB2 xloader.",andy,andy,Major,Closed,Done,14/Jan/22 15:52,02/Feb/22 19:37,
Task,JENA-2236,13420165,Update LICENSE and NOTICE files for dependency changes and newer tooling.,andy,andy,Major,Closed,Done,31/Dec/21 17:52,02/Feb/22 19:31,
Bug,JENA-2245,13421557,Ensure union graph is not updatable.,andy,andy,Major,Closed,Fixed,09/Jan/22 17:21,02/Feb/22 19:31,
Improvement,JENA-2248,13421565,"Remove ""HTML file upload"" service from examples and default setup.",andy,andy,Major,Closed,Done,09/Jan/22 19:08,02/Feb/22 19:31,
Improvement,JENA-2251,13422012,Distribute Fuseki WAR file from the project download page,andy,andy,Major,Closed,Done,11/Jan/22 16:10,02/Feb/22 19:31,
Improvement,JENA-2256,13423475,Upgrade dependencies and plugins,andy,andy,Major,Closed,Done,19/Jan/22 10:43,02/Feb/22 19:31,
Improvement,JENA-2259,13424094,SSE: Change <<>> for Node_Triple RDFTerm to be (qtriple ...),andy,andy,Major,Closed,Done,21/Jan/22 22:48,02/Feb/22 19:31,
Improvement,JENA-2258,13423922,"LiteralLabelImpl: forward Throwabl, not only the message",ajs6f,jmkeil,Major,Closed,Fixed,21/Jan/22 07:33,02/Feb/22 19:31,
Improvement,JENA-2242,13420607,Include VALUES clause in string when stringifying a WhereBuilder,claude,kqian,Major,Closed,Fixed,04/Jan/22 15:54,02/Feb/22 19:31,
Task,JENA-2249,13421730,Update protobuf to 3.19.2 or later,andy,andy,Major,Closed,Fixed,10/Jan/22 14:17,02/Feb/22 19:31,
New Feature,JENA-2230,13419454,Assembler for GeoSPARQL,andy,andy,Major,Closed,Done,26/Dec/21 16:32,02/Feb/22 19:31,
Improvement,JENA-2264,13425556,"Tests of Resource.getProperty(Property, lang) not being run.",andy,andy,Major,Closed,Fixed,29/Jan/22 12:33,02/Feb/22 19:31,
Task,JENA-2221,13417924,Remove usage of Apache HttpClient in transition code.,andy,andy,Major,Closed,Done,16/Dec/21 09:00,02/Feb/22 19:31,
Improvement,JENA-2261,13424608,UI: add unit tests,kinow,kinow,Major,Closed,Done,25/Jan/22 07:34,02/Feb/22 19:31,
Task,JENA-2233,13419782,Upgrade to log4j 2.17.1,andy,andy,Major,Closed,Done,28/Dec/21 23:34,02/Feb/22 19:31,
Bug,JENA-2257,13423750,QueryExecHTTP#actualSendMode ignores query length causing HTTP 414,andy,jmkeil,Major,Closed,Fixed,20/Jan/22 12:52,02/Feb/22 19:31,
Bug,JENA-2217,13417691,tdb2.xloader java.io.IOException: Broken pipe,andy,oyvind.gjesdal,Major,Closed,Fixed,15/Dec/21 10:47,02/Feb/22 19:31,
New Feature,JENA-2231,13419746,LogCtlJUL optional helper code for switching to SLF4J logging.,andy,andy,Major,Closed,Done,28/Dec/21 16:45,02/Feb/22 19:31,
Task,JENA-2224,13418393,Upgrade to log4j 2.17.0,andy,andy,Major,Closed,Done,18/Dec/21 16:46,02/Feb/22 19:31,
Task,JENA-2240,13420586,Fuseki server does not set logging correctly if log4j2.properties is absent.,andy,andy,Major,Closed,Fixed,04/Jan/22 13:16,02/Feb/22 19:31,
Improvement,JENA-1911,13309562,Update Fuseki 2 UI JS code,kinow,kinow,Major,Closed,Fixed,05/Jun/20 00:05,02/Feb/22 19:31,
Bug,JENA-2266,13425592,convertLatLon swaps coordinates,,Aklakan,Major,Closed,Invalid,30/Jan/22 04:22,31/Jan/22 22:59,
Epic,JENA-2125,13388697,Consistent architecture for SPI and API SPARQL operations. JDK HttpClient.,andy,andy,Major,Closed,Done,09/Jul/21 16:16,23/Jan/22 22:52,
Question,JENA-2255,13423075,Setting content type in Jena RDFConnection Header ?,,benellefi,Major,Closed,Not A Problem,17/Jan/22 14:28,18/Jan/22 20:54,
Improvement,JENA-2210,13416009,TDB2 xloader: Improve the loader script,andy,andy,Major,Closed,Fixed,08/Dec/21 10:35,15/Jan/22 15:21,
Question,JENA-2228,13419042,Does Fuseki2 use TDB indexes or indexes for in-memory store?,,MrPekar,Major,Closed,Information Provided,22/Dec/21 15:10,12/Jan/22 20:56,
Question,JENA-2244,13420986,Markers for deleted triples,,aayush2401,Major,Closed,Information Provided,06/Jan/22 06:13,11/Jan/22 09:04,
Improvement,JENA-2247,13421564,"UI: Update the templates for dataset creation to be ""new style"".",,andy,Major,Open,,09/Jan/22 18:56,09/Jan/22 18:56,
Bug,JENA-2216,13417659,Jena Fuseki GeoSPARQL fails to start,andy,neumarcx,Major,Closed,Fixed,15/Dec/21 08:33,29/Dec/21 16:53,
Bug,JENA-2193,13409999,XMLHandler#endElement can throw NPE,,Henry Kuijpers,Major,Closed,Information Provided,04/Nov/21 08:42,19/Dec/21 10:36,
Bug,JENA-2157,13399867,Unclosed iterator in PrefixMappingUtils.calcInUsePrefixMapping,andy,holgerknublauch,Major,Closed,Fixed,08/Sep/21 00:41,19/Dec/21 10:36,
New Feature,JENA-2152,13396261,Persisting constituent named graphs config for default graph of custom dataset view.,,damodara,Major,Closed,Information Provided,20/Aug/21 04:46,19/Dec/21 10:36,
Task,JENA-2214,13417325,Update log4j2 to 2.16.0,andy,andy,Major,Closed,Done,14/Dec/21 08:56,19/Dec/21 10:36,
Bug,JENA-2121,13384940,"Can't use jena-core, jena-iri in modular runtime-image",,Trobiun,Major,Closed,Not A Problem,21/Jun/21 15:50,19/Dec/21 10:36,
New Feature,JENA-2122,13385100,Add MOD and IDIV,andy,andy,Major,Closed,Done,22/Jun/21 08:25,14/Dec/21 10:17,
Improvement,JENA-2209,13416007,TDB2 xloader: work with compressed temporary files,andy,andy,Major,Closed,Fixed,08/Dec/21 10:31,13/Dec/21 17:19,
Bug,JENA-2207,13415765,A SERVICE call involving a SELECT projection may generate illegal syntax,andy,andy,Major,Closed,Fixed,07/Dec/21 09:21,13/Dec/21 17:19,
Improvement,JENA-2130,13388706,GSP. Graph Store Protocol client using java.net.http,andy,andy,Major,Closed,Done,09/Jul/21 16:33,09/Dec/21 10:21,
Bug,JENA-2197,13410669,illegal argument exception when querying dateTime literals with tabs and linefeeds,andy,jj-author,Major,Closed,Fixed,08/Nov/21 17:03,09/Dec/21 10:21,
Wish,JENA-2165,13402152,Retire artifacts that produce an OSGi bundle,andy,andy,Major,Closed,Done,20/Sep/21 10:42,09/Dec/21 10:21,
Bug,JENA-2163,13401976,PrefixMapAdapter.abbrev returns namespace URI - should return the prefix.,andy,andy,Major,Closed,Fixed,18/Sep/21 07:58,09/Dec/21 10:21,
Improvement,JENA-2175,13404596,"Rename tdbloader2 as ""xloader"". Port to TDB2.",andy,andy,Major,Closed,Done,02/Oct/21 15:22,09/Dec/21 10:21,
