Issue Type,Issue key,Issue id,Summary,Assignee,Reporter,Priority,Status,Resolution,Created,Updated,Due Date
Improvement,SOLR-3059,12539756,Provide example for XSLTUpdateRequest,janhoy,janhoy,Trivial,Closed,Fixed,25/Jan/12 12:35,10/May/13 10:39,
Improvement,SOLR-2838,12527327,use preferable default for langid.idField,teofili,koji,Trivial,Closed,Fixed,16/Oct/11 01:37,10/May/13 10:39,
Improvement,SOLR-621,12399782,Add a getAll method to NamedList,,noble.paul,Trivial,Closed,Fixed,08/Jul/08 06:57,10/May/13 10:39,
Bug,SOLR-604,12398779,SpellCheckComponent builds the index in a path relative to CWD,gsingers,shalin,Trivial,Closed,Fixed,22/Jun/08 11:46,10/May/13 10:38,
Bug,SOLR-449,12385474,python (and presumably ruby) writer can generate NaN,klaasm,klaasm,Trivial,Closed,Fixed,03/Jan/08 01:58,10/May/13 10:38,
Improvement,SOLR-241,12369533,explicitly loggin an error message for missing system property for string substitution in solrconfig.xml,ehatcher,koji,Trivial,Closed,Fixed,17/May/07 03:17,10/May/13 10:38,
Bug,SOLR-719,12402929,Persisting solr.xml through SolrJ does not handle relative pathes correctly,shalin,henrib,Trivial,Closed,Fixed,23/Aug/08 20:31,10/May/13 10:38,
Task,SOLR-2485,12505979,"Remove BaseResponseWriter, GenericBinaryResponseWriter, and GenericTextResponseWriter",ryantxu,ryantxu,Trivial,Closed,Fixed,02/May/11 21:19,10/May/13 10:38,
Improvement,SOLR-2922,12532873,Upgrade commons io and lang in Solr,koji,koji,Trivial,Closed,Fixed,28/Nov/11 07:52,10/May/13 10:38,
Bug,SOLR-584,12396951,XSL for stats.jsp ignores <core>,hossman,hossman,Trivial,Closed,Fixed,28/May/08 04:57,10/May/13 10:38,
Wish,SOLR-411,12382460,Solr JAR Packaging Names,,gsingers,Trivial,Closed,Fixed,13/Nov/07 21:41,10/May/13 10:38,
Improvement,SOLR-3825,12607060,Log document IDs when they are retrieved,gsingers,sstults,Trivial,Closed,Fixed,11/Sep/12 13:17,10/May/13 10:33,
Improvement,SOLR-4781,12645774,Language profiles embedded twice (langid).,,dweiss,Trivial,Open,,02/May/13 09:58,02/May/13 10:35,
New Feature,SOLR-1985,12468542,FastVectorHighlighter: add wrapper class for Lucene's SingleFragListBuilder,koji,koji,Trivial,Closed,Fixed,05/Jul/10 08:46,02/May/13 02:29,
Improvement,SOLR-2030,12470863,"FVH: use Encoder, remove MultiColored*FragmentsBuilder",koji,koji,Trivial,Closed,Fixed,05/Aug/10 03:16,02/May/13 02:29,
Improvement,SOLR-4775,12645232,Remove unused SolrCore constructor and tidy up constructor javadoc,romseygeek,romseygeek,Trivial,Open,,29/Apr/13 13:35,29/Apr/13 13:37,
Improvement,SOLR-4591,12637296,Add NamedList.getDefault to get values or use a defaulted value,,lundgren,Trivial,Open,,15/Mar/13 23:09,18/Mar/13 17:13,
Improvement,SOLR-1130,12423935,Allow subclassing of AbstractSolrEventListener,,jalexander,Trivial,Resolved,Won't Fix,27/Apr/09 20:33,16/Mar/13 19:14,
New Feature,SOLR-3030,12538092,StopTermTypesFilter and Factory allows filtering based on the TermTypeAttribute,,mskidmore,Trivial,Open,,11/Jan/12 19:38,13/Mar/13 21:26,
Bug,SOLR-775,12404575,DirectUpdateHandlerOptimizeTest needs diff way to test for num segments.,,yseeley@gmail.com,Trivial,Resolved,Won't Fix,17/Sep/08 21:23,03/Mar/13 18:02,
Bug,SOLR-4476,12633191,Bold on bold doesn't show highlighting on /browse,,upayavira,Trivial,Open,,20/Feb/13 13:53,21/Feb/13 17:44,
New Feature,SOLR-527,12392981,An XML commit only request handler,,timmsc,Trivial,Closed,Won't Fix,02/Apr/08 21:43,19/Feb/13 23:39,
Improvement,SOLR-448,12385386,A simple number filter,,koji,Trivial,Resolved,Won't Fix,01/Jan/08 11:34,17/Feb/13 16:57,
Improvement,SOLR-415,12382877,LoggingFilter for debug,,koji,Trivial,Closed,Won't Fix,20/Nov/07 14:28,17/Feb/13 16:57,
Improvement,SOLR-364,12378935,"SolrType, not just C# System Type should be available on SolrField configuration class.",,geverit4,Trivial,Resolved,Invalid,22/Sep/07 22:40,16/Feb/13 16:30,
Bug,SOLR-391,12381119,Date type parser is overly fussy,,goksron,Trivial,Resolved,Fixed,25/Oct/07 01:46,16/Feb/13 16:28,
Improvement,SOLR-206,12366853,Return number of documents deleted when deleting by query,,ehatcher,Trivial,Resolved,Won't Fix,09/Apr/07 20:42,16/Feb/13 16:11,
Bug,SOLR-4314,12628127,Lucene doc link in example's solrconfig.xml is dead after Lucene javadoc reorganization,,arafalov,Trivial,Closed,Fixed,17/Jan/13 23:50,24/Jan/13 06:34,
Bug,SOLR-4279,12626353,Wrong exception message if version field is multivalued,shalin,shalin,Trivial,Closed,Fixed,07/Jan/13 14:15,24/Jan/13 06:34,
Task,SOLR-4256,12625826,The example for solr.TypeTokenFilterFactory uses wrong case for useWhitelist parameter - breaks examples,,arafalov,Trivial,Closed,Fixed,03/Jan/13 10:20,24/Jan/13 06:33,
Task,SOLR-3927,12611204,Ability to use CompressingStoredFieldsFormat,jpountz,jpountz,Trivial,Resolved,Not A Problem,10/Oct/12 16:55,13/Nov/12 15:54,
New Feature,SOLR-4035,12614800,Expose makeDismax as a parameter to ExtendedDismaxQParser,,jnothman,Trivial,Open,,05/Nov/12 14:21,06/Nov/12 07:48,
Improvement,SOLR-3412,12552697,ShowFileRequestHandler shouldn't log SEVERE error and stack trace if file not found,,dsmiley,Trivial,Resolved,Fixed,25/Apr/12 18:00,24/Sep/12 12:01,
Bug,SOLR-3863,12608577,Solr Access on Jetty : Problem accessing /solr/. Reason:      javax.servlet.ServletResponse.resetBuffer()V,,ayushmaan_jain,Trivial,Resolved,Invalid,21/Sep/12 06:22,21/Sep/12 17:30,
Improvement,SOLR-3426,12553495,Verbose error message when Log4j is enabled,ryantxu,bmargulies,Trivial,Resolved,Fixed,01/May/12 15:18,01/May/12 17:19,
Improvement,SOLR-3389,12551955,Autodetect JSON/XML when content-type is missing from request,,ryantxu,Trivial,Open,,21/Apr/12 00:25,21/Apr/12 00:25,
Improvement,SOLR-2231,12479706,DataImportHandler - MultiThreaded - Logging,jdyer,funtick,Trivial,Resolved,Won't Fix,11/Nov/10 14:12,17/Apr/12 15:41,
Improvement,SOLR-3136,12542718,FacetField and Count : Override equals() and hashCode(),,chantal,Trivial,Open,,15/Feb/12 17:09,15/Feb/12 17:13,
Bug,SOLR-1601,12441649,Schema browser does not indicate presence of charFilter,koji,jakeb,Trivial,Closed,Fixed,25/Nov/09 07:24,31/Jan/12 01:10,
Improvement,SOLR-2876,12530259,Precedence operator in conditionals with ternary operator needs to be examined.,erickerickson,erickerickson,Trivial,Resolved,Not A Problem,04/Nov/11 12:11,04/Dec/11 01:31,
Task,SOLR-2640,12513162,Error message typo for missing field,simonw,bmargulies,Trivial,Closed,Fixed,07/Jul/11 17:04,27/Nov/11 12:37,
Improvement,SOLR-2862,12529204,CarrotClusteringEngine's resource locator should log the absolute location of lexical resources,dweiss,dweiss,Trivial,Closed,Fixed,28/Oct/11 07:30,27/Nov/11 12:36,
Improvement,SOLR-1926,12465387,add hl.q parameter,koji,koji,Trivial,Closed,Fixed,25/May/10 16:12,27/Nov/11 12:36,
Bug,SOLR-2846,12527734,"SolrTestCaseJ4 bug get ""udate/json"" Json update handler",,chenlb,Trivial,Closed,Fixed,19/Oct/11 12:34,27/Nov/11 12:36,
Improvement,SOLR-2402,12500446,Add more debug info for DocumentBuilder errors,ryantxu,ryantxu,Trivial,Closed,Fixed,04/Mar/11 16:59,27/Nov/11 12:36,
Bug,SOLR-2801,12525175,IndexNotFoundException thrown when the index directory has no segments file,,rinoto,Trivial,Closed,Not A Problem,29/Sep/11 12:02,03/Oct/11 18:10,
Bug,SOLR-2797,12524838,NoClassDefFoundError on field.main=true,,bronco,Trivial,Closed,Fixed,27/Sep/11 11:09,30/Sep/11 21:04,
Improvement,SOLR-2743,12521295,remove commons logging jar from extraction/lib,koji,koji,Trivial,Closed,Fixed,04/Sep/11 01:34,16/Sep/11 14:48,
Improvement,SOLR-2676,12515547,Add a welcome-file-list with a welcome-file index.jsp to web.xml in Solr servlet war.,hossman,dotjrj,Trivial,Closed,Fixed,27/Jul/11 16:45,16/Sep/11 14:48,
Bug,SOLR-2636,12512887,Explain doesn't deal with negative only queries completely correctly,yseeley@gmail.com,tomsolr,Trivial,Closed,Fixed,05/Jul/11 20:38,16/Sep/11 14:48,
New Feature,SOLR-2371,12498902,"Add a min() function query, upgrade max() function query to take two value sources",mikemccand,gsingers,Trivial,Closed,Fixed,17/Feb/11 15:35,14/Sep/11 04:42,
Improvement,SOLR-1343,12432417,HTMLStripCharFilter,koji,koji,Trivial,Closed,Fixed,06/Aug/09 16:21,04/Sep/11 09:06,
Task,SOLR-2562,12508834,Solr binary package should include script files (for backup/replication),,koji,Trivial,Closed,Invalid,31/May/11 14:30,02/Jul/11 02:43,
Bug,SOLR-2561,12508823,SimpleXML notice is a copy of mahout-math notice,stanislaw.osinski,stanislaw.osinski,Trivial,Closed,Fixed,31/May/11 12:30,02/Jul/11 02:43,
Bug,SOLR-2589,12510071,"Commenting out  the <arr name=""queries""> section in firstSearcher generates an NPE",erickerickson,erickerickson,Trivial,Closed,Fixed,13/Jun/11 01:23,02/Jul/11 02:43,
Task,SOLR-2612,12511146,Add testpackage and testpackageroot conditions to clustering and analysis-extras build files,shalin,shalin,Trivial,Closed,Fixed,21/Jun/11 19:26,02/Jul/11 02:43,
Improvement,SOLR-2620,12511443,Remove log4j jar from the clustering contrib (uses slf4j).,dweiss,dweiss,Trivial,Closed,Fixed,24/Jun/11 06:53,02/Jul/11 02:43,
Bug,SOLR-2528,12507750,remove HtmlEncoder from example solrconfig.xml (or set it to default=false),koji,koji,Trivial,Closed,Fixed,19/May/11 12:45,03/Jun/11 16:44,
Improvement,SOLR-2518,12507254,Empty <relativePath> of <parent> so that it resolves the parent pom from the repositories,sarowe,simpatico,Trivial,Closed,Fixed,15/May/11 06:24,03/Jun/11 16:44,
Improvement,SOLR-2433,12501735,Make FieldProperties bit masks protected,ryantxu,ryantxu,Trivial,Closed,Fixed,17/Mar/11 21:18,03/Jun/11 16:44,
Improvement,SOLR-2484,12505978,Make SynonymFilterFactory more extendable,ryantxu,ryantxu,Trivial,Closed,Fixed,02/May/11 21:05,03/Jun/11 16:44,
Bug,SOLR-1789,12457167,maven solr-core pom should depend on servlet api,sarowe,dsmiley,Trivial,Closed,Fixed,23/Feb/10 15:03,20/May/11 19:32,
Improvement,SOLR-1374,12433626,"When a test fails, display the test file in the console via ant junit",,jasonrutherglen,Trivial,Closed,Won't Fix,21/Aug/09 00:19,06/May/11 20:44,
Bug,SOLR-2047,12471628,ReplicationHandler should accept bool type for enable flag,koji,koji,Trivial,Closed,Fixed,15/Aug/10 03:42,30/Mar/11 15:45,
Improvement,SOLR-2367,12498783,DataImportHandler unit tests are very noisy,rcmuir,gthb,Trivial,Closed,Fixed,16/Feb/11 16:56,30/Mar/11 15:45,
Improvement,SOLR-2046,12471599,add a function to set curl_url in scripts-util,koji,koji,Trivial,Closed,Fixed,14/Aug/10 02:12,30/Mar/11 15:45,
Bug,SOLR-2007,12469681,"""ant get-libraries"" tries to re-compile solr",,hossman,Trivial,Closed,Fixed,20/Jul/10 03:46,30/Mar/11 15:45,
New Feature,SOLR-1974,12467963,Add LimitTokenCountFilterFactory,koji,koji,Trivial,Closed,Fixed,26/Jun/10 03:45,30/Mar/11 15:45,
Bug,SOLR-2221,12479312,DIH: use StrUtils.parseBool() to get values of boolean options of import command,koji,koji,Trivial,Closed,Fixed,07/Nov/10 03:11,30/Mar/11 15:45,
Bug,SOLR-2056,12471928,pom files need to include velocity reference,ryantxu,ryantxu,Trivial,Closed,Fixed,18/Aug/10 18:13,30/Mar/11 15:45,
New Feature,SOLR-1721,12445401,Add explicit option to run DataImportHandler in synchronous mode,noble.paul,alexey.serba,Trivial,Closed,Fixed,13/Jan/10 13:56,30/Mar/11 15:45,
Bug,SOLR-2302,12494226,FieldAnalysisRequest gives invalid error,ryantxu,ryantxu,Trivial,Closed,Fixed,29/Dec/10 09:24,30/Mar/11 15:45,
Bug,SOLR-2398,12500169,velocity / Solritas is throwing NumberFormatException if using Range Facets for Price,gsingers,befehl,Trivial,Closed,Fixed,02/Mar/11 11:50,30/Mar/11 15:45,
Improvement,SOLR-2021,12470621,Make SolrHighlighter accept Encoder plugin,yseeley@gmail.com,koji,Trivial,Closed,Fixed,02/Aug/10 08:18,30/Mar/11 15:45,
Improvement,SOLR-2340,12497173,print out version infos in JavaBinCodec when throwing exception,koji,koji,Trivial,Closed,Fixed,31/Jan/11 06:06,30/Mar/11 15:45,
Improvement,SOLR-2099,12473261,Add ability to throttle rsync based replication using rsync option --bwlimit,koji,bevans79,Trivial,Closed,Fixed,03/Sep/10 17:30,30/Mar/11 15:45,
Bug,SOLR-2353,12498167,SpellCheckCollator uses org.mortbay.log.Log for logging,markrmiller@gmail.com,siren,Trivial,Closed,Fixed,09/Feb/11 19:33,30/Mar/11 15:45,
Improvement,SOLR-1588,12441401,FieldProperties contains large commented code block,hossman,chrismattmann,Trivial,Closed,Fixed,22/Nov/09 17:21,30/Mar/11 15:45,
Improvement,SOLR-1610,12441916,Add generics to SolrCache,shalin,jasonrutherglen,Trivial,Closed,Fixed,30/Nov/09 02:55,30/Mar/11 15:45,
Bug,SOLR-2148,12476947,Highlighter doesn't support q.alt,koji,koji,Trivial,Closed,Fixed,10/Oct/10 09:57,30/Mar/11 15:45,
Improvement,SOLR-2049,12471712,add hl.multiValuedSeparatorChar for FVH,koji,koji,Trivial,Closed,Fixed,16/Aug/10 15:17,30/Mar/11 15:45,
Bug,SOLR-2310,12495097,DocBuilder's getTimeElapsedSince Error,koji,tom_lt,Trivial,Closed,Fixed,10/Jan/11 03:02,30/Mar/11 15:45,
Improvement,SOLR-1923,12465321,add caverphone to phoneticfilter,rcmuir,rcmuir,Trivial,Closed,Fixed,25/May/10 00:47,30/Mar/11 15:45,
Improvement,SOLR-2395,12499914,Replace download link target from Carrot2 to Maven Central,dweiss,dweiss,Trivial,Resolved,Fixed,28/Feb/11 12:34,01/Mar/11 10:01,
Bug,SOLR-2262,12492000,404 on ,,timmsc,Trivial,Resolved,Duplicate,03/Dec/10 16:23,08/Dec/10 22:29,
Bug,SOLR-1948,12466797,PatternTokenizerFactory should use parent's args,koji,koji,Trivial,Closed,Fixed,12/Jun/10 01:41,08/Jul/10 19:55,
Bug,SOLR-1651,12443182,Incorrect dataimport handler package name in SolrResourceLoader,shalin,akshay,Trivial,Closed,Fixed,12/Dec/09 16:36,08/Jul/10 19:55,
Bug,SOLR-1582,12441333,DocumentBuilder does not properly handle binary field copy fields,gsingers,gsingers,Trivial,Closed,Fixed,20/Nov/09 22:08,08/Jul/10 19:55,
Improvement,SOLR-1522,12438916,DIH:Show proper message if <script> tag is missing ,noble.paul,noble.paul,Trivial,Closed,Fixed,23/Oct/09 12:56,08/Jul/10 19:55,
Bug,SOLR-1849,12460395,ant luke target in Solr build no longer works,,gsingers,Trivial,Closed,Fixed,26/Mar/10 21:20,29/Mar/10 15:54,
Bug,SOLR-1779,12456688,DistanceUtils.parsePoint doesn't handle dimensions > 2 properly,,gsingers,Trivial,Resolved,Fixed,18/Feb/10 19:15,20/Feb/10 14:16,
Improvement,SOLR-1717,12445274,"SolrHighlighter#fragmenter, formatter etc do not need synchronization",noble.paul,noble.paul,Trivial,Resolved,Fixed,12/Jan/10 10:11,19/Jan/10 07:04,
Improvement,SOLR-216,12368152,Improvements to solr.py,klaasm,jcater,Trivial,Resolved,Won't Fix,26/Apr/07 19:15,15/Jan/10 17:45,
Improvement,SOLR-614,12399535,Allow components to read any kind of XML from solrconfig,,noble.paul,Trivial,Closed,Won't Fix,03/Jul/08 13:45,18/Nov/09 11:24,
Improvement,SOLR-1515,12438377,Javadoc typo in SolrQueryResponse,,chrismattmann,Trivial,Closed,Fixed,17/Oct/09 21:57,10/Nov/09 15:52,
Bug,SOLR-1481,12437031,phps writer ignores omitHeader parameter,billa,koji,Trivial,Closed,Fixed,01/Oct/09 15:43,10/Nov/09 15:52,
Improvement,SOLR-1441,12435915,Make it possible to run all tests in a package,shalin,shalin,Trivial,Closed,Fixed,17/Sep/09 06:55,10/Nov/09 15:52,
Improvement,SOLR-1407,12434763,SpellingQueryConverter now disallows underscores and digits in field names (but allows all UTF-8 letters),shalin,dbowen,Trivial,Closed,Fixed,03/Sep/09 17:53,10/Nov/09 15:52,
Improvement,SOLR-1386,12434027,"build.xml's tar task should use longfile=""gnu""",shalin,shalin,Trivial,Closed,Fixed,26/Aug/09 09:25,10/Nov/09 15:52,
Improvement,SOLR-1296,12430950,Enable opening IndexReader with termInfosIndexDivisor and setting IndexWriter's termIndexInterval,gsingers,jasonrutherglen,Trivial,Closed,Fixed,20/Jul/09 17:41,10/Nov/09 15:52,
Improvement,SOLR-1275,12430305,Add expungeDeletes to DirectUpdateHandler2,,jasonrutherglen,Trivial,Closed,Fixed,13/Jul/09 23:22,10/Nov/09 15:52,
Bug,SOLR-1255,12429337,An attempt to visit the replication admin page when its not a defined handler should display an approp message,noble.paul,markrmiller@gmail.com,Trivial,Closed,Fixed,01/Jul/09 23:03,10/Nov/09 15:52,
Improvement,SOLR-1219,12427875,use setproxy ant task when proxy properties are specified,koji,koji,Trivial,Closed,Fixed,15/Jun/09 08:33,10/Nov/09 15:52,
Bug,SOLR-1213,12427543,SolrResourceLoader.normalizeDir() should add OS specific file separator,noble.paul,noble.paul,Trivial,Closed,Fixed,10/Jun/09 11:05,10/Nov/09 15:52,
Improvement,SOLR-1204,12427179,Enhance SpellingQueryConverter to handle UTF-8 instead of ASCII only,shalin,milu71,Trivial,Closed,Fixed,05/Jun/09 07:55,10/Nov/09 15:52,
Bug,SOLR-1187,12426451,status command should do searcher.decref() in try{}finally{},noble.paul,noble.paul,Trivial,Closed,Fixed,27/May/09 10:14,10/Nov/09 15:52,
New Feature,SOLR-1184,12426348,Add option to not reopen readers,markrmiller@gmail.com,markrmiller@gmail.com,Trivial,Closed,Fixed,26/May/09 12:17,10/Nov/09 15:52,
Bug,SOLR-1182,12426110,OrdFieldSource has a broken equals impl,markrmiller@gmail.com,markrmiller@gmail.com,Trivial,Closed,Fixed,22/May/09 13:16,10/Nov/09 15:52,
Improvement,SOLR-1181,12426107,Inner classes that don't access the ref to the object that created them should be static,markrmiller@gmail.com,markrmiller@gmail.com,Trivial,Closed,Fixed,22/May/09 13:00,10/Nov/09 15:52,
Bug,SOLR-1159,12425251,JmxMonitoredMap uses & when && is needed,markrmiller@gmail.com,markrmiller@gmail.com,Trivial,Closed,Fixed,12/May/09 18:17,10/Nov/09 15:52,
Improvement,SOLR-1136,12424330,SQLEntityProcessor- Unnecessary while(true) in nextRow(),shalin,anithian,Trivial,Closed,Fixed,30/Apr/09 17:54,10/Nov/09 15:52,
Improvement,SOLR-1125,12423534,Use query analyzer rather than index analyzer for queryFieldType in QueryElevationComponent,koji,koji,Trivial,Closed,Fixed,23/Apr/09 00:14,10/Nov/09 15:52,
Bug,SOLR-1117,12422996,QueryElevationComponent calls core.getNewestSearcher(true),shalin,shalin,Trivial,Closed,Fixed,16/Apr/09 10:05,10/Nov/09 15:52,
Improvement,SOLR-1115,12422815,<bool>on</bool> and <bool>yes</bool> should be acceptable in solrconfig.xml,koji,koji,Trivial,Closed,Fixed,14/Apr/09 17:29,10/Nov/09 15:52,
Improvement,SOLR-1075,12417296,Upgrade Solr Cell to Tika 0.3,gsingers,gsingers,Trivial,Closed,Fixed,19/Mar/09 17:09,10/Nov/09 15:51,
Bug,SOLR-1056,12416449,The comparison used with the Reader to evaluate the end of text in the class ClobTransformer must be '>' instead of '!=',shalin,joreyes,Trivial,Closed,Fixed,09/Mar/09 16:02,10/Nov/09 15:51,
Improvement,SOLR-1035,12415454,catch RuntimeException instead of NFE in FieldType line 187,shalin,dsmiley,Trivial,Closed,Fixed,24/Feb/09 05:49,10/Nov/09 15:51,
Improvement,SOLR-1027,12415193,Alias the 'dataimporter' namespace to a shorter name 'dih',shalin,noble.paul,Trivial,Closed,Fixed,20/Feb/09 04:10,10/Nov/09 15:51,
Bug,SOLR-1016,12414523,HTTP 503 error changes 500 in SolrCore,koji,koji,Trivial,Closed,Fixed,11/Feb/09 00:03,10/Nov/09 15:51,
Improvement,SOLR-1012,12414337,Change SolrIndexSearcher to use inheritence rather than delegation,markrmiller@gmail.com,markrmiller@gmail.com,Trivial,Closed,Fixed,08/Feb/09 19:13,10/Nov/09 15:51,
Bug,SOLR-1009,12414193,repeated column names result in duplicate values,shalin,noble.paul,Trivial,Closed,Fixed,06/Feb/09 09:10,10/Nov/09 15:51,
Improvement,SOLR-977,12413064,version=2.2 is not necessary for wt=javabin,noble.paul,noble.paul,Trivial,Closed,Fixed,23/Jan/09 06:34,10/Nov/09 15:51,
Bug,SOLR-976,12412997,deleteByQuery is ignored when deleteById is placed prior to deleteByQuery in a <delete> ,koji,koji,Trivial,Closed,Fixed,22/Jan/09 14:43,10/Nov/09 15:51,
Improvement,SOLR-927,12410906,remove synchronization from lazy loaded handlers,,yseeley@gmail.com,Trivial,Closed,Fixed,17/Dec/08 17:14,10/Nov/09 15:51,
Improvement,SOLR-904,12410217,explose the pending List<SolrInputDocument> and the List<String> of ids to delete in the solrj UpdateRequest,ryantxu,ryantxu,Trivial,Closed,Fixed,08/Dec/08 20:55,10/Nov/09 15:51,
Bug,SOLR-869,12408741,"public List<String> getLines(String resource, Charset charset) should close its reader",shalin,markrmiller@gmail.com,Trivial,Closed,Fixed,18/Nov/08 16:01,10/Nov/09 15:51,
Bug,SOLR-863,12408576,SolrCore.initIndex should close the directory it gets for clearing the lock and use the DirectoryFactory,shalin,markrmiller@gmail.com,Trivial,Closed,Fixed,15/Nov/08 17:26,10/Nov/09 15:51,
Bug,SOLR-858,12408521,BitDocSet.andNot calls instanceof on the wrong type,shalin,markrmiller@gmail.com,Trivial,Closed,Fixed,14/Nov/08 19:32,10/Nov/09 15:51,
New Feature,SOLR-854,12408456,Add 'run example' to build.xml,ehatcher,markrmiller@gmail.com,Trivial,Closed,Fixed,13/Nov/08 21:18,10/Nov/09 15:51,
Bug,SOLR-843,12408069,SynonymFilterFactory cannot handle multiple synonym files correctly,koji,koji,Trivial,Closed,Fixed,08/Nov/08 15:42,10/Nov/09 15:51,
Improvement,SOLR-836,12407889,"""a"" is missing from stopwords.txt",,yseeley@gmail.com,Trivial,Closed,Fixed,05/Nov/08 20:50,10/Nov/09 15:51,
Bug,SOLR-794,12405452,ClientUtils.escapeQueryChars escapes chars a bit aggressive,koji,koji,Trivial,Closed,Fixed,30/Sep/08 11:41,10/Nov/09 15:51,
Task,SOLR-909,12410630,Redundant NamedList member in DataImportHandler,shalin,kaykay.unique,Trivial,Closed,Fixed,13/Dec/08 14:55,19/Dec/08 19:21,
Bug,SOLR-870,12408743,FastInputStream makes 3 DataInputStream/DataOutputStreams that it does not close,shalin,markrmiller@gmail.com,Trivial,Resolved,Invalid,18/Nov/08 16:03,19/Nov/08 14:33,
Improvement,SOLR-806,12406067,improve m2-deploy tasks authentication support,,dlx,Trivial,Resolved,Won't Fix,09/Oct/08 09:07,09/Oct/08 11:40,
Task,SOLR-55,12353421,TEST of Jira email integration,hossman,hossman,Trivial,Resolved,Fixed,17/Oct/06 17:02,02/Oct/08 22:07,
Improvement,SOLR-679,12401899,Provide accessor methods on Lucene based spell checkers,gsingers,gsingers,Trivial,Resolved,Fixed,07/Aug/08 14:24,08/Aug/08 02:03,
Test,SOLR-671,12401533,Range queries with 'slong' field type do not retrieve correct results,,funtick,Trivial,Resolved,Invalid,02/Aug/08 13:44,02/Aug/08 14:23,
Task,SOLR-655,12400968,Fix javadoc warnings,ryantxu,larsko,Trivial,Closed,Fixed,25/Jul/08 02:34,25/Jul/08 03:24,
Task,SOLR-649,12400887,"Facet parameter definitions should use the defined constant instead of hardcoding the ""facet"" prefix for all parameters",ehatcher,larsko,Trivial,Closed,Fixed,24/Jul/08 02:38,25/Jul/08 02:01,
New Feature,SOLR-199,12366072,N-gram,,adamh,Trivial,Closed,Fixed,28/Mar/07 23:52,15/Apr/08 23:44,
Improvement,SOLR-516,12392622,"Add hl.alternateFieldLen parameter, to set max length for hl.alternateField",klaasm,koji,Trivial,Resolved,Fixed,29/Mar/08 06:51,11/Apr/08 18:29,
New Feature,SOLR-487,12389471,Add configuration option for maxDocBytesToAnalyze to solr-config.xml,klaasm,holograph,Trivial,Closed,Fixed,25/Feb/08 10:40,26/Feb/08 00:08,
Bug,SOLR-463,12386821,script commit failed,,blueye118,Trivial,Closed,Duplicate,22/Jan/08 01:44,22/Jan/08 07:04,
Improvement,SOLR-384,12380690,SolrIndexSearcher getDocList signature,,henrib,Trivial,Closed,Incomplete,18/Oct/07 15:13,19/Oct/07 14:33,
Bug,SOLR-311,12374121,wrong quoting in tutorial - fails on windows,hossman,paulsundling,Trivial,Resolved,Fixed,19/Jul/07 00:57,19/Jul/07 19:06,
New Feature,SOLR-245,12369944,Coding Style,,gsingers,Trivial,Closed,Fixed,22/May/07 14:22,08/Jun/07 20:43,
Bug,SOLR-186,12364271,webapp_name not used in optimize and commit scripts,,galo,Trivial,Closed,Duplicate,06/Mar/07 18:43,07/Mar/07 08:25,
Improvement,SOLR-10,12332289,Improved error message in Schema Field,yseeley@gmail.com,mbryzek,Trivial,Closed,Fixed,18/Apr/06 09:09,18/Apr/06 21:39,
